ID	LENGTH	GC	COVERAGE	ORF_COUNT	ORF_PER_KB	ORF_MEAN	ORF_MEDIAN	ORF_PLUS_STRAND_RATIO	INTERGENIC_MEAN	INTERGENIC_MEDIAN	FRACTION_OVERLAPPING_ORFS	NCLDV_HITS	NCLDV_PERCENT	NCVOG_HITS	NCVOG_PERCENT	CAPSID	RIBOSOMAL	MT	PFAM_HITS	PFAM_PERCENT
NODE_24_length_393797_cov_22.240173	393797	54.16	22.240173	526	1.34	0.492	0.342	0.899	306.55	203.00	0.10	0	0.0000	19	3.6122	0	0	0	139	26.4259
NODE_25_length_380325_cov_22.040295	380325	54.67	22.040295	519	1.36	0.479	0.303	0.847	297.07	195.00	0.09	0	0.0000	1	0.1927	0	0	0	104	20.0385
NODE_26_length_363564_cov_22.003802	363564	54.13	22.003802	399	1.10	0.567	0.366	0.856	401.29	271.50	0.10	0	0.0000	11	2.7569	0	1	0	76	19.0476
NODE_27_length_358717_cov_22.322415	358717	54.33	22.322415	450	1.25	0.549	0.364	0.875	294.68	194.00	0.09	0	0.0000	13	2.8889	0	0	0	116	25.7778
NODE_28_length_317182_cov_48.523663	317182	53.45	48.523663	351	1.11	0.526	0.387	1.065	425.41	285.00	0.08	3	0.8547	19	5.4131	0	0	0	70	19.9430
NODE_29_length_314722_cov_22.213263	314722	54.36	22.213263	376	1.19	0.553	0.352	0.938	327.06	223.00	0.10	0	0.0000	11	2.9255	0	0	0	94	25.0000
NODE_30_length_312629_cov_22.718354	312629	54.79	22.718354	345	1.10	0.585	0.387	0.917	370.58	231.50	0.08	0	0.0000	10	2.8986	0	0	0	86	24.9275
NODE_31_length_299472_cov_22.532223	299472	54.19	22.532223	380	1.27	0.495	0.321	0.919	337.67	207.50	0.08	1	0.2632	13	3.4211	0	0	0	99	26.0526
NODE_32_length_292591_cov_22.976466	292591	54.84	22.976466	369	1.26	0.527	0.330	1.121	312.20	199.50	0.08	0	0.0000	5	1.3550	0	0	0	61	16.5312
NODE_33_length_272987_cov_22.954699	272987	54.86	22.954699	319	1.17	0.584	0.381	1.262	329.00	208.00	0.12	0	0.0000	9	2.8213	0	0	0	79	24.7649
NODE_34_length_253460_cov_22.262449	253460	54.53	22.262449	338	1.33	0.481	0.335	0.807	322.58	192.00	0.12	0	0.0000	9	2.6627	0	0	0	91	26.9231
NODE_35_length_248519_cov_23.367482	248519	54.34	23.367482	331	1.33	0.491	0.354	0.936	304.01	213.00	0.09	0	0.0000	6	1.8127	0	0	0	82	24.7734
NODE_36_length_247524_cov_22.435491	247524	54.36	22.435491	335	1.35	0.483	0.324	0.914	301.53	183.00	0.09	0	0.0000	6	1.7910	0	0	0	71	21.1940
NODE_37_length_235821_cov_22.084998	235821	54.28	22.084998	296	1.26	0.490	0.344	1.000	363.04	257.00	0.08	0	0.0000	4	1.3514	0	1	0	66	22.2973
NODE_38_length_231326_cov_22.362838	231326	54.58	22.362838	319	1.38	0.477	0.321	1.058	294.56	173.00	0.08	0	0.0000	5	1.5674	0	0	0	83	26.0188
NODE_39_length_230906_cov_22.334304	230906	54.05	22.334304	284	1.23	0.509	0.375	0.972	344.92	232.00	0.09	0	0.0000	14	4.9296	0	0	0	65	22.8873
NODE_40_length_230896_cov_22.553269	230896	54.70	22.553269	282	1.22	0.555	0.386	0.774	310.07	181.00	0.09	0	0.0000	7	2.4823	0	0	0	59	20.9220
NODE_41_length_230435_cov_22.265752	230435	54.49	22.265752	305	1.32	0.525	0.345	1.148	268.59	175.50	0.10	0	0.0000	7	2.2951	0	0	0	84	27.5410
NODE_42_length_192448_cov_22.294487	192448	54.71	22.294487	253	1.31	0.527	0.378	1.057	271.39	174.00	0.09	0	0.0000	5	1.9763	0	0	0	71	28.0632
NODE_43_length_186372_cov_22.603698	186372	54.49	22.603698	231	1.24	0.523	0.351	0.848	324.52	195.00	0.07	0	0.0000	7	3.0303	0	0	0	53	22.9437
NODE_44_length_167363_cov_22.133502	167363	53.62	22.133502	168	1.00	0.554	0.360	0.953	496.32	368.50	0.05	0	0.0000	5	2.9762	0	0	0	43	25.5952
NODE_45_length_165366_cov_22.586052	165366	54.36	22.586052	207	1.25	0.575	0.333	1.050	263.21	173.00	0.12	0	0.0000	7	3.3816	0	0	0	69	33.3333
NODE_46_length_162072_cov_21.827359	162072	53.89	21.827359	200	1.23	0.518	0.357	0.695	338.15	192.00	0.07	0	0.0000	2	1.0000	0	0	0	30	15.0000
NODE_47_length_157051_cov_22.599781	157051	54.44	22.599781	204	1.30	0.487	0.367	1.000	323.03	197.00	0.08	0	0.0000	6	2.9412	0	0	0	52	25.4902
NODE_48_length_151068_cov_22.582114	151068	54.69	22.582114	201	1.33	0.486	0.312	1.072	302.94	208.00	0.07	0	0.0000	4	1.9900	0	0	0	40	19.9005
NODE_49_length_128802_cov_72.116527	128802	54.53	72.116527	155	1.20	0.545	0.351	0.867	323.72	201.00	0.10	0	0.0000	6	3.8710	0	0	0	39	25.1613
NODE_50_length_117622_cov_22.141614	117622	54.50	22.141614	175	1.49	0.446	0.291	0.750	287.46	199.00	0.10	0	0.0000	2	1.1429	0	0	0	37	21.1429
NODE_51_length_102196_cov_22.131582	102196	54.44	22.131582	114	1.12	0.626	0.383	0.932	322.14	234.00	0.12	0	0.0000	1	0.8772	0	0	0	35	30.7018
NODE_52_length_101671_cov_22.181369	101671	54.10	22.181369	120	1.18	0.534	0.364	1.264	367.74	166.00	0.12	0	0.0000	8	6.6667	0	0	0	18	15.0000
NODE_53_length_99512_cov_22.758284	99512	54.15	22.758284	115	1.16	0.648	0.372	1.347	292.61	185.00	0.18	0	0.0000	2	1.7391	0	0	0	26	22.6087
NODE_54_length_98421_cov_22.128406	98421	54.87	22.128406	109	1.11	0.549	0.372	0.758	400.52	248.50	0.07	0	0.0000	0	0.0000	0	0	0	20	18.3486
NODE_55_length_92746_cov_22.439629	92746	53.64	22.439629	113	1.22	0.407	0.324	1.260	466.56	314.00	0.08	0	0.0000	2	1.7699	0	0	0	18	15.9292
NODE_56_length_90834_cov_22.459832	90834	54.74	22.459832	125	1.38	0.508	0.309	1.232	256.70	165.00	0.11	0	0.0000	3	2.4000	0	0	0	30	24.0000
NODE_57_length_87770_cov_22.059663	87770	54.56	22.059663	113	1.29	0.539	0.351	0.852	275.57	167.00	0.07	0	0.0000	2	1.7699	0	0	0	27	23.8938
NODE_58_length_80378_cov_22.660577	80378	53.56	22.660577	94	1.17	0.472	0.392	1.043	424.79	277.00	0.07	0	0.0000	3	3.1915	0	0	0	16	17.0213
NODE_59_length_71695_cov_23.114133	71695	55.33	23.114133	75	1.05	0.645	0.444	0.705	334.94	195.00	0.08	0	0.0000	2	2.6667	0	0	0	16	21.3333
NODE_60_length_71380_cov_22.648248	71380	54.08	22.648248	83	1.16	0.563	0.459	0.976	350.74	257.00	0.06	0	0.0000	4	4.8193	0	0	0	20	24.0964
NODE_61_length_68170_cov_22.132392	68170	53.56	22.132392	59	0.87	0.780	0.474	0.903	393.20	205.00	0.07	0	0.0000	1	1.6949	0	0	0	18	30.5085
NODE_62_length_64709_cov_23.886125	64709	54.56	23.886125	100	1.55	0.446	0.372	0.695	248.57	171.00	0.14	0	0.0000	6	6.0000	0	0	0	41	41.0000
NODE_63_length_64387_cov_22.405847	64387	55.36	22.405847	97	1.51	0.431	0.309	0.940	278.54	180.00	0.08	0	0.0000	1	1.0309	0	0	0	15	15.4639
NODE_64_length_57589_cov_22.591268	57589	54.17	22.591268	76	1.32	0.431	0.294	1.000	397.06	279.00	0.08	0	0.0000	3	3.9474	0	0	0	16	21.0526
NODE_65_length_56625_cov_22.780700	56625	54.54	22.7807	71	1.25	0.470	0.357	1.088	374.94	209.50	0.10	0	0.0000	3	4.2254	0	0	0	14	19.7183
NODE_66_length_52659_cov_42.278860	52659	27.45	42.27886	39	0.74	0.898	0.972	18.500	463.29	277.50	0.03	0	0.0000	3	7.6923	0	0	0	31	79.4872
NODE_67_length_49665_cov_23.635920	49665	54.41	23.63592	69	1.39	0.487	0.354	1.029	279.10	163.00	0.09	0	0.0000	2	2.8986	0	0	0	8	11.5942
NODE_68_length_47897_cov_22.402710	47897	53.36	22.40271	52	1.09	0.440	0.338	0.793	526.11	323.00	0.08	0	0.0000	2	3.8462	0	0	0	3	5.7692
NODE_69_length_46973_cov_22.382058	46973	54.84	22.382058	58	1.23	0.500	0.348	1.231	365.76	226.50	0.14	0	0.0000	1	1.7241	0	0	0	8	13.7931
NODE_70_length_43533_cov_25.919275	43533	53.39	25.919275	52	1.19	0.443	0.367	0.733	409.56	322.00	0.02	0	0.0000	2	3.8462	0	0	0	11	21.1538
NODE_71_length_42773_cov_22.667955	42773	53.72	22.667955	63	1.47	0.454	0.354	1.100	250.77	160.00	0.08	0	0.0000	0	0.0000	0	0	0	13	20.6349
NODE_72_length_41676_cov_713.426765	41676	31.94	713.426765	51	1.22	0.281	0.267	0.889	546.12	249.00	0.02	0	0.0000	0	0.0000	0	0	0	29	56.8627
NODE_73_length_38468_cov_23.936860	38468	54.67	23.93686	46	1.20	0.553	0.363	1.421	332.70	237.00	0.09	0	0.0000	3	6.5217	0	0	0	14	30.4348
NODE_74_length_37131_cov_22.656420	37131	53.79	22.65642	32	0.86	0.711	0.464	1.000	467.39	333.00	0.03	0	0.0000	2	6.2500	0	0	0	3	9.3750
NODE_75_length_34193_cov_21.119387	34193	52.67	21.119387	35	1.02	0.538	0.318	1.188	488.42	264.00	0.09	0	0.0000	0	0.0000	0	0	0	7	20.0000
NODE_76_length_30199_cov_25.607928	30199	53.79	25.607928	40	1.32	0.435	0.315	0.600	397.75	217.00	0.15	0	0.0000	1	2.5000	0	0	0	1	2.5000
NODE_77_length_24114_cov_21.803886	24114	52.24	21.803886	29	1.20	0.553	0.390	0.450	351.04	164.50	0.07	0	0.0000	2	6.8966	0	0	0	4	13.7931
NODE_78_length_22486_cov_25.276541	22486	55.34	25.276541	31	1.38	0.483	0.318	0.240	281.85	189.00	0.13	0	0.0000	1	3.2258	0	0	0	3	9.6774
NODE_79_length_18639_cov_26.922853	18639	45.12	26.922853	15	0.80	1.020	0.762	0.875	228.57	117.00	0.07	2	13.3333	2	13.3333	0	0	0	3	20.0000
NODE_80_length_15544_cov_23.062262	15544	52.17	23.062262	20	1.29	0.387	0.364	0.667	439.06	269.50	0.10	0	0.0000	0	0.0000	0	0	0	1	5.0000
NODE_81_length_14707_cov_20.140670	14707	44.52	20.14067	17	1.16	0.737	0.393	0.545	128.53	48.00	0.06	0	0.0000	2	11.7647	0	0	0	2	11.7647
NODE_82_length_13708_cov_23.494975	13708	54.19	23.494975	14	1.02	0.642	0.648	0.167	435.64	597.00	0.21	0	0.0000	0	0.0000	0	0	0	3	21.4286
NODE_83_length_11224_cov_22.327442	11224	57.77	22.327442	3	0.27	3.410	2.448	NA	110.00	53.00	0.00	0	0.0000	0	0.0000	0	0	0	0	0.0000
NODE_84_length_9914_cov_32.625191	9914	53.57	32.625191	10	1.01	0.559	0.485	0.429	437.78	236.00	0.10	0	0.0000	0	0.0000	0	0	0	1	10.0000
NODE_85_length_8128_cov_1944.760899	8128	47.12	1944.760899	5	0.62	0.188	0.195	NA	1302.25	1308.00	0.20	0	0.0000	0	0.0000	0	1	0	0	0.0000
NODE_86_length_7487_cov_167.292173	7487	53.92	167.292173	5	0.67	0.228	0.237	1.500	935.60	533.00	0.00	0	0.0000	0	0.0000	0	1	0	0	0.0000
NODE_87_length_7303_cov_5.552588	7303	52.39	5.552588	6	0.82	0.947	0.467	5.000	271.67	221.00	0.00	0	0.0000	0	0.0000	0	0	0	2	33.3333
NODE_88_length_7184_cov_80.316449	7184	44.46	80.316449	5	0.70	0.951	0.621	4.000	487.40	582.00	0.00	1	20.0000	1	20.0000	0	0	0	2	40.0000
NODE_89_length_6579_cov_32.097662	6579	49.84	32.097662	10	1.52	0.473	0.471	0.250	168.10	180.50	0.00	0	0.0000	0	0.0000	0	0	0	4	40.0000
NODE_90_length_6091_cov_8.375955	6091	17.48	8.375955	1	0.16	0.126	0.126	NA	5964.00	5964.00	0.00	0	0.0000	0	0.0000	0	0	0	0	0.0000
NODE_91_length_5988_cov_19.121110	5988	54.14	19.12111	12	2.00	0.315	0.283	0.714	190.27	177.00	0.00	0	0.0000	0	0.0000	0	0	0	1	8.3333
NODE_92_length_5715_cov_23.318907	5715	53.65	23.318907	7	1.22	0.596	0.435	0.400	327.20	309.00	0.00	0	0.0000	0	0.0000	0	0	0	1	14.2857
NODE_93_length_5506_cov_31.840670	5506	53.56	31.84067	7	1.27	0.603	0.441	6.000	141.57	80.00	0.00	0	0.0000	0	0.0000	0	0	0	1	14.2857
NODE_94_length_5421_cov_84.511228	5421	51.78	84.511228	3	0.55	1.332	0.906	NA	375.00	395.00	0.00	0	0.0000	0	0.0000	0	0	0	2	66.6667
NODE_95_length_4811_cov_25.911914	4811	52.38	25.911914	9	1.87	0.282	0.264	0.286	253.56	172.00	0.00	0	0.0000	0	0.0000	0	0	0	2	22.2222
NODE_96_length_4808_cov_129.791799	4808	51.06	129.791799	6	1.25	0.438	0.383	2.000	365.17	292.00	0.00	0	0.0000	0	0.0000	0	0	0	2	33.3333
NODE_97_length_4542_cov_41.022172	4542	54.07	41.022172	7	1.54	0.527	0.426	2.500	165.00	123.50	0.00	0	0.0000	0	0.0000	0	0	0	1	14.2857
NODE_98_length_4480_cov_23.016807	4480	50.67	23.016807	5	1.12	0.766	0.555	NA	175.75	167.00	0.20	0	0.0000	0	0.0000	0	0	0	2	40.0000
NODE_99_length_4209_cov_33.870523	4209	59.92	33.870523	3	0.71	1.289	0.486	NA	188.50	188.50	0.33	0	0.0000	0	0.0000	0	0	0	2	66.6667
NODE_100_length_4149_cov_20.293959	4149	45.77	20.293959	2	0.48	1.731	1.731	NA	329.50	329.50	0.00	0	0.0000	0	0.0000	0	0	0	0	0.0000
NODE_101_length_4114_cov_35.943027	4114	51.90	35.943027	10	2.43	0.248	0.198	2.333	231.71	265.00	0.30	0	0.0000	0	0.0000	0	0	0	0	0.0000
NODE_102_length_3833_cov_32.906550	3833	51.16	32.90655	3	0.78	0.472	0.309	2.000	806.67	277.00	0.00	0	0.0000	0	0.0000	0	0	0	2	66.6667
NODE_103_length_3770_cov_48.945031	3770	58.44	48.945031	3	0.80	1.043	1.290	2.000	325.50	325.50	0.00	0	0.0000	0	0.0000	0	0	0	1	33.3333
NODE_104_length_3738_cov_23.821907	3738	55.94	23.821907	6	1.61	0.377	0.400	2.000	329.40	184.00	0.00	0	0.0000	0	0.0000	0	0	0	0	0.0000
NODE_105_length_3703_cov_23.518478	3703	51.34	23.518478	8	2.16	0.320	0.300	1.667	133.57	41.00	0.00	0	0.0000	0	0.0000	0	0	0	1	12.5000
NODE_106_length_3277_cov_23.877188	3277	52.18	23.877188	3	0.92	0.502	0.255	NA	592.00	664.00	0.00	0	0.0000	0	0.0000	0	0	0	0	0.0000
NODE_107_length_3245_cov_25.329545	3245	51.99	25.329545	4	1.23	0.503	0.446	NA	138.50	154.50	0.00	0	0.0000	0	0.0000	0	0	0	0	0.0000
NODE_108_length_3126_cov_29.748770	3126	56.88	29.74877	6	1.92	0.398	0.262	0.500	153.60	147.00	0.17	0	0.0000	0	0.0000	0	0	0	1	16.6667
NODE_109_length_3120_cov_104.912915	3120	55.26	104.912915	2	0.64	1.334	1.334	NA	228.00	228.00	0.00	0	0.0000	0	0.0000	0	0	0	1	50.0000
NODE_110_length_3095_cov_21.664016	3095	47.37	21.664016	4	1.29	0.254	0.162	1.000	462.75	173.50	0.00	0	0.0000	0	0.0000	0	0	0	0	0.0000
NODE_111_length_2983_cov_584.804198	2983	61.52	584.804198	1	0.34	2.979	2.979	NA	3.00	3.00	0.00	0	0.0000	0	0.0000	0	0	0	1	100.0000
NODE_112_length_2916_cov_43.236351	2916	51.41	43.236351	2	0.69	1.060	1.060	1.000	368.00	368.00	0.00	0	0.0000	0	0.0000	0	0	0	1	50.0000
NODE_113_length_2718_cov_68.233624	2718	56.03	68.233624	4	1.47	0.581	0.421	3.000	135.00	14.00	0.25	0	0.0000	0	0.0000	0	0	0	2	50.0000
NODE_114_length_2621_cov_21.432390	2621	52.88	21.43239	2	0.76	1.036	1.036	NA	95.50	95.50	0.00	0	0.0000	0	0.0000	0	0	0	1	50.0000
NODE_115_length_2595_cov_37.465449	2595	55.57	37.465449	4	1.54	0.612	0.498	NA	78.00	78.00	0.50	0	0.0000	0	0.0000	0	0	0	1	25.0000
NODE_116_length_2559_cov_113.199436	2559	53.15	113.199436	2	0.78	1.080	1.080	NA	147.50	147.50	0.00	0	0.0000	0	0.0000	0	0	0	2	100.0000
NODE_117_length_2536_cov_26.808052	2536	55.68	26.808052	4	1.58	0.542	0.489	NA	78.25	67.00	0.00	0	0.0000	0	0.0000	0	0	0	0	0.0000
NODE_118_length_2492_cov_35.903520	2492	55.86	35.90352	2	0.80	1.110	1.110	NA	137.50	137.50	0.00	0	0.0000	0	0.0000	0	0	0	2	100.0000
NODE_119_length_2457_cov_41.288235	2457	52.01	41.288235	2	0.81	0.855	0.855	NA	124.00	124.00	0.00	0	0.0000	0	0.0000	0	0	0	2	100.0000
NODE_120_length_2368_cov_25.288520	2368	57.05	25.28852	3	1.27	0.514	0.564	NA	276.33	5.00	0.00	0	0.0000	0	0.0000	0	0	0	0	0.0000
NODE_121_length_2300_cov_71.767881	2300	51.65	71.767881	3	1.30	0.570	0.555	NA	197.67	182.00	0.00	0	0.0000	0	0.0000	0	0	0	1	33.3333
NODE_122_length_2186_cov_50.211475	2186	54.67	50.211475	3	1.37	0.664	0.405	NA	65.67	95.00	0.00	0	0.0000	0	0.0000	0	0	0	2	66.6667
NODE_123_length_2142_cov_234.888620	2142	52.33	234.88862	3	1.40	0.672	0.606	NA	43.67	41.00	0.00	0	0.0000	0	0.0000	0	0	0	1	33.3333
NODE_124_length_2125_cov_3.140625	2125	12.99	3.140625	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
NODE_125_length_1876_cov_262.925473	1876	52.56	262.925473	1	0.53	1.872	1.872	NA	3.00	3.00	0.00	0	0.0000	0	0.0000	0	0	0	1	100.0000
NODE_126_length_1846_cov_18.841153	1846	50.60	18.841153	2	1.08	0.562	0.562	NA	193.00	193.00	0.00	0	0.0000	0	0.0000	0	0	0	0	0.0000
NODE_127_length_1768_cov_44.455943	1768	47.57	44.455943	1	0.57	0.255	0.255	NA	1514.00	1514.00	0.00	0	0.0000	0	0.0000	0	0	0	0	0.0000
NODE_128_length_1661_cov_21.902778	1661	52.02	21.902778	2	1.20	0.401	0.401	1.000	12.50	12.50	0.00	0	0.0000	0	0.0000	0	0	0	0	0.0000
NODE_129_length_1653_cov_22.240330	1653	51.54	22.24033	1	0.60	1.575	1.575	NA	2.00	2.00	0.00	0	0.0000	0	0.0000	0	0	0	0	0.0000
NODE_130_length_1652_cov_447.099111	1652	61.38	447.099111	3	1.82	0.513	0.489	2.000	85.50	85.50	0.33	0	0.0000	0	0.0000	0	0	0	1	33.3333
NODE_131_length_1607_cov_22.462092	1607	53.58	22.462092	2	1.24	0.712	0.712	NA	69.50	69.50	0.00	0	0.0000	0	0.0000	0	0	0	2	100.0000
NODE_132_length_1569_cov_59.975201	1569	54.68	59.975201	1	0.64	1.569	1.569	NA	1.00	1.00	0.00	0	0.0000	0	0.0000	0	0	0	1	100.0000
NODE_133_length_1568_cov_31.283702	1568	50.77	31.283702	1	0.64	1.221	1.221	NA	59.00	59.00	0.00	0	0.0000	0	0.0000	0	0	0	1	100.0000
NODE_134_length_1549_cov_26.115489	1549	58.81	26.115489	1	0.65	1.191	1.191	NA	359.00	359.00	0.00	0	0.0000	0	0.0000	0	0	0	0	0.0000
NODE_135_length_1483_cov_32.219061	1483	59.27	32.219061	1	0.67	1.479	1.479	NA	3.00	3.00	0.00	0	0.0000	0	0.0000	0	0	0	0	0.0000
NODE_136_length_1424_cov_19.051967	1424	46.07	19.051967	2	1.40	0.265	0.265	1.000	447.50	447.50	0.00	0	0.0000	0	0.0000	0	0	0	0	0.0000
NODE_137_length_1412_cov_42.484644	1412	54.60	42.484644	1	0.71	1.410	1.410	NA	3.00	3.00	0.00	0	0.0000	0	0.0000	0	0	0	1	100.0000
NODE_138_length_1397_cov_254.246212	1397	53.83	254.246212	1	0.72	0.795	0.795	NA	3.00	3.00	0.00	0	0.0000	0	0.0000	0	0	0	1	100.0000
NODE_139_length_1389_cov_21.380046	1389	46.22	21.380046	1	0.72	0.537	0.537	NA	328.00	328.00	0.00	0	0.0000	0	0.0000	0	0	0	1	100.0000
NODE_140_length_1387_cov_20.927481	1387	54.29	20.927481	3	2.16	0.307	0.243	2.000	156.67	136.00	0.00	0	0.0000	0	0.0000	0	0	0	0	0.0000
NODE_141_length_1362_cov_72.389883	1362	55.58	72.389883	2	1.47	0.480	0.480	NA	202.50	202.50	0.00	0	0.0000	0	0.0000	0	0	0	0	0.0000
NODE_142_length_1322_cov_24.419277	1322	61.65	24.419277	1	0.76	1.320	1.320	NA	3.00	3.00	0.00	0	0.0000	0	0.0000	0	0	0	0	0.0000
NODE_143_length_1319_cov_25.932367	1319	54.81	25.932367	2	1.52	0.562	0.562	1.000	97.50	97.50	0.00	0	0.0000	0	0.0000	0	0	0	0	0.0000
NODE_144_length_1285_cov_22.403146	1285	51.83	22.403146	3	2.33	0.287	0.345	0.500	143.00	79.00	0.00	0	0.0000	0	0.0000	0	0	0	0	0.0000
NODE_145_length_1276_cov_3.226856	1276	55.96	3.226856	1	0.78	1.275	1.275	NA	2.00	2.00	0.00	0	0.0000	0	0.0000	0	0	0	1	100.0000
NODE_146_length_1259_cov_100.335871	1259	52.26	100.335871	1	0.79	1.257	1.257	NA	3.00	3.00	0.00	0	0.0000	0	0.0000	0	0	0	1	100.0000
NODE_147_length_1239_cov_71.357143	1239	56.50	71.357143	1	0.81	0.987	0.987	NA	150.00	150.00	0.00	0	0.0000	0	0.0000	0	0	0	1	100.0000
NODE_148_length_1189_cov_28.012590	1189	53.74	28.01259	1	0.84	0.525	0.525	NA	637.00	637.00	0.00	0	0.0000	0	0.0000	0	0	0	0	0.0000
NODE_149_length_1156_cov_26.663577	1156	51.56	26.663577	2	1.73	0.355	0.355	NA	223.50	223.50	0.00	0	0.0000	0	0.0000	0	0	0	0	0.0000
NODE_150_length_1152_cov_21.723721	1152	49.65	21.723721	2	1.74	0.468	0.468	NA	109.50	109.50	0.00	0	0.0000	0	0.0000	0	0	0	2	100.0000
NODE_151_length_1136_cov_31.787535	1136	60.21	31.787535	1	0.88	0.720	0.720	NA	350.00	350.00	0.00	0	0.0000	0	0.0000	0	0	0	0	0.0000
NODE_152_length_1130_cov_29.171890	1130	54.69	29.17189	2	1.77	0.351	0.351	NA	215.50	215.50	0.00	0	0.0000	0	0.0000	0	0	0	0	0.0000
NODE_153_length_1129_cov_3.122624	1129	58.10	3.122624	2	1.77	0.420	0.420	NA	19.50	19.50	0.00	0	0.0000	0	0.0000	0	0	0	1	50.0000
NODE_154_length_1109_cov_180.117248	1109	54.46	180.117248	1	0.90	1.035	1.035	NA	3.00	3.00	0.00	0	0.0000	0	0.0000	0	0	0	1	100.0000
NODE_155_length_1103_cov_4.017544	1103	13.69	4.017544	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
