ID	LENGTH	GC	COVERAGE	ORF_COUNT	ORF_PER_KB	ORF_MEAN	ORF_MEDIAN	ORF_PLUS_STRAND_RATIO	INTERGENIC_MEAN	INTERGENIC_MEDIAN	FRACTION_OVERLAPPING_ORFS	NCLDV_HITS	NCVOG_HITS	CAPSID	RIBOSOMAL	MT
NODE_70_length_97651_cov_10.144413	97651	47.24	10.144413	138	1.41	0.464	0.349	0.816	157.00	157.00	0.13	0	0	0	0	0
NODE_71_length_96818_cov_10.170724	96818	48.96	10.170724	129	1.33	0.507	0.345	0.843	152.00	152.00	0.09	0	1	0	0	0
NODE_72_length_96104_cov_10.074167	96104	47.13	10.074167	138	1.44	0.395	0.303	1.556	255.50	255.50	0.19	0	0	0	0	0
NODE_73_length_96071_cov_10.235304	96071	47.55	10.235304	131	1.36	0.469	0.354	1.148	174.00	174.00	0.14	0	0	0	0	0
NODE_74_length_96045_cov_10.389119	96045	48.92	10.389119	121	1.26	0.502	0.378	0.806	258.00	258.00	0.12	0	2	0	0	0
NODE_75_length_94214_cov_10.626905	94214	47.98	10.626905	144	1.53	0.448	0.330	1.361	152.00	152.00	0.16	0	1	0	0	0
NODE_76_length_93714_cov_10.953864	93714	47.42	10.953864	134	1.43	0.424	0.330	1.000	170.00	170.00	0.20	0	0	0	0	0
NODE_77_length_93169_cov_10.281120	93169	47.87	10.28112	112	1.20	0.525	0.409	1.435	185.00	185.00	0.16	0	1	0	0	0
NODE_78_length_92572_cov_10.793329	92572	48.40	10.793329	128	1.38	0.450	0.320	1.415	181.00	181.00	0.13	0	1	0	0	0
NODE_79_length_92391_cov_10.337468	92391	48.66	10.337468	120	1.30	0.520	0.389	0.791	198.00	198.00	0.12	0	1	0	0	0
NODE_80_length_92256_cov_10.059970	92256	47.79	10.05997	126	1.37	0.461	0.301	0.881	218.50	218.50	0.13	0	1	0	0	0
NODE_81_length_91885_cov_9.962901	91885	48.58	9.962901	132	1.44	0.470	0.357	1.062	171.00	171.00	0.14	0	0	0	0	0
NODE_82_length_91857_cov_10.511664	91857	48.27	10.511664	137	1.49	0.460	0.318	0.930	132.00	132.00	0.11	0	1	0	1	0
NODE_83_length_91403_cov_10.227307	91403	47.84	10.227307	153	1.67	0.382	0.303	0.962	153.50	153.50	0.15	0	1	0	0	0
NODE_84_length_91339_cov_10.120543	91339	48.80	10.120543	112	1.23	0.554	0.366	0.867	204.00	204.00	0.10	0	0	0	0	0
NODE_85_length_90237_cov_10.439384	90237	48.31	10.439384	132	1.46	0.451	0.330	1.000	139.00	139.00	0.14	0	0	0	0	0
NODE_86_length_90120_cov_10.420266	90120	48.50	10.420266	113	1.25	0.538	0.426	1.568	168.00	168.00	0.14	0	2	0	0	0
NODE_87_length_89971_cov_10.319610	89971	48.45	10.31961	124	1.38	0.491	0.352	0.550	171.00	171.00	0.15	0	0	0	0	0
NODE_88_length_89526_cov_10.440061	89526	47.64	10.440061	128	1.43	0.434	0.312	0.753	217.50	217.50	0.12	0	1	0	1	0
NODE_89_length_88728_cov_10.274210	88728	49.36	10.27421	107	1.21	0.580	0.462	1.610	200.00	200.00	0.07	0	2	0	0	0
NODE_90_length_88532_cov_10.378170	88532	49.26	10.37817	131	1.48	0.477	0.363	1.113	125.00	125.00	0.11	0	2	0	0	0
NODE_91_length_88185_cov_10.226200	88185	47.64	10.2262	135	1.53	0.413	0.309	0.534	182.00	182.00	0.13	0	0	0	0	0
NODE_92_length_87898_cov_10.629257	87898	48.02	10.629257	137	1.56	0.410	0.300	0.986	174.00	174.00	0.10	0	0	0	1	0
NODE_93_length_87059_cov_10.266205	87059	48.64	10.266205	114	1.31	0.533	0.381	0.781	186.00	186.00	0.10	0	0	0	0	0
NODE_94_length_85897_cov_10.117513	85897	47.37	10.117513	142	1.65	0.409	0.282	0.775	122.00	122.00	0.09	0	2	0	0	0
NODE_95_length_85007_cov_10.556635	85007	47.55	10.556635	112	1.32	0.514	0.386	0.400	153.50	153.50	0.09	0	1	0	0	0
NODE_96_length_84580_cov_10.502775	84580	48.41	10.502775	106	1.25	0.490	0.375	1.356	213.00	213.00	0.11	0	0	0	0	0
NODE_97_length_83934_cov_10.418522	83934	48.15	10.418522	119	1.42	0.432	0.336	0.889	195.00	195.00	0.08	0	2	0	0	0
NODE_98_length_83147_cov_10.992296	83147	48.50	10.992296	127	1.53	0.447	0.327	0.671	135.50	135.50	0.09	0	0	0	0	0
NODE_99_length_82277_cov_10.216577	82277	48.18	10.216577	106	1.29	0.469	0.333	0.963	231.00	231.00	0.10	0	0	0	0	0
NODE_100_length_81875_cov_10.225922	81875	48.69	10.225922	98	1.20	0.548	0.367	0.380	206.50	206.50	0.08	0	1	0	0	0
NODE_101_length_81632_cov_10.343854	81632	48.63	10.343854	111	1.36	0.527	0.342	0.881	167.00	167.00	0.09	0	0	0	0	0
NODE_102_length_81272_cov_10.673502	81272	48.69	10.673502	96	1.18	0.581	0.435	1.133	164.50	164.50	0.06	0	0	0	0	0
NODE_103_length_81170_cov_10.083682	81170	47.31	10.083682	112	1.38	0.457	0.358	1.036	212.50	212.50	0.11	0	0	0	0	0
NODE_104_length_80793_cov_10.579402	80793	47.80	10.579402	98	1.21	0.518	0.345	0.690	210.00	210.00	0.09	0	0	0	0	0
NODE_105_length_79859_cov_10.272555	79859	48.21	10.272555	119	1.49	0.435	0.312	1.288	246.00	246.00	0.18	0	0	0	0	0
NODE_106_length_79535_cov_10.131654	79535	47.61	10.131654	142	1.79	0.358	0.291	0.711	133.00	133.00	0.15	0	0	0	0	0
NODE_107_length_79330_cov_428.166215	79330	42.24	428.166215	27	0.34	0.179	0.186	2.000	2452.00	2452.00	0.00	0	0	0	0	1
NODE_108_length_78996_cov_10.509979	78996	48.35	10.509979	99	1.25	0.529	0.477	2.000	241.00	241.00	0.16	0	0	0	0	0
NODE_109_length_78929_cov_10.225803	78929	47.70	10.225803	114	1.44	0.435	0.361	1.327	150.00	150.00	0.13	0	1	0	0	0
NODE_110_length_78909_cov_10.376192	78909	48.20	10.376192	106	1.34	0.499	0.370	0.452	204.00	204.00	0.10	0	2	0	0	0
NODE_111_length_78209_cov_10.110646	78209	47.76	10.110646	102	1.30	0.557	0.380	1.267	143.50	143.50	0.14	0	2	0	0	0
NODE_112_length_77303_cov_10.193921	77303	46.90	10.193921	89	1.15	0.532	0.408	0.854	248.00	248.00	0.15	0	3	0	0	0
NODE_113_length_77276_cov_10.368463	77276	47.74	10.368463	110	1.42	0.442	0.333	0.964	196.00	196.00	0.10	0	1	0	0	0
NODE_114_length_76865_cov_10.279992	76865	48.14	10.279992	101	1.31	0.488	0.363	0.836	226.00	226.00	0.12	0	1	0	0	0
NODE_115_length_76795_cov_10.465145	76795	48.17	10.465145	104	1.35	0.494	0.363	0.677	165.00	165.00	0.11	0	0	0	0	0
NODE_116_length_76613_cov_10.470079	76613	47.38	10.470079	105	1.37	0.455	0.315	0.567	157.50	157.50	0.10	0	0	0	0	0
NODE_117_length_76335_cov_10.447743	76335	47.76	10.447743	102	1.34	0.486	0.339	1.372	229.00	229.00	0.10	0	2	0	0	0
NODE_118_length_75804_cov_10.064931	75804	47.19	10.064931	100	1.32	0.430	0.341	1.041	215.00	215.00	0.09	0	1	0	0	0
NODE_119_length_75524_cov_10.037828	75524	48.01	10.037828	104	1.38	0.451	0.348	1.080	167.00	167.00	0.12	0	0	0	0	0
NODE_120_length_74405_cov_10.108815	74405	46.78	10.108815	96	1.29	0.458	0.351	0.846	242.00	242.00	0.12	0	0	0	0	0
NODE_121_length_73704_cov_10.285982	73704	47.78	10.285982	94	1.28	0.470	0.304	0.958	237.00	237.00	0.07	0	0	0	0	0
NODE_122_length_73684_cov_10.228432	73684	47.92	10.228432	97	1.32	0.476	0.348	0.865	195.50	195.50	0.13	0	0	0	0	0
NODE_123_length_73657_cov_10.212666	73657	47.01	10.212666	109	1.48	0.432	0.282	0.627	178.00	178.00	0.13	0	0	0	0	0
NODE_124_length_72455_cov_10.413150	72455	47.10	10.41315	92	1.27	0.493	0.344	1.421	215.00	215.00	0.11	0	1	0	0	0
NODE_125_length_71900_cov_10.660916	71900	47.76	10.660916	91	1.27	0.499	0.342	1.275	230.00	230.00	0.15	0	1	0	0	0
NODE_126_length_71668_cov_10.690743	71668	47.81	10.690743	107	1.49	0.427	0.270	1.184	151.00	151.00	0.18	0	0	0	0	0
NODE_127_length_70492_cov_10.442036	70492	48.10	10.442036	104	1.48	0.425	0.314	1.122	181.00	181.00	0.12	0	0	0	0	0
NODE_128_length_70392_cov_10.184342	70392	48.09	10.184342	101	1.43	0.406	0.306	1.196	241.00	241.00	0.11	0	0	0	0	0
NODE_129_length_70318_cov_10.764152	70318	47.92	10.764152	99	1.41	0.465	0.357	1.538	234.00	234.00	0.14	0	1	0	0	0
NODE_130_length_69786_cov_10.145161	69786	47.96	10.145161	84	1.20	0.497	0.354	1.800	301.00	301.00	0.10	0	1	0	0	0
NODE_131_length_68293_cov_10.468702	68293	49.23	10.468702	100	1.46	0.468	0.408	1.500	206.00	206.00	0.15	0	0	0	0	0
NODE_132_length_68038_cov_10.312267	68038	48.37	10.312267	72	1.06	0.836	0.576	1.182	80.00	80.00	0.22	1	5	0	0	0
NODE_133_length_66837_cov_10.437283	66837	48.46	10.437283	93	1.39	0.482	0.372	0.824	156.00	156.00	0.13	0	3	0	0	0
NODE_134_length_66794_cov_10.118246	66794	47.79	10.118246	84	1.26	0.554	0.408	1.100	208.50	208.50	0.14	0	1	0	0	0
NODE_135_length_66113_cov_11.078822	66113	48.08	11.078822	89	1.35	0.498	0.378	1.282	180.00	180.00	0.07	0	0	0	0	0
NODE_136_length_65705_cov_10.348393	65705	46.41	10.348393	91	1.38	0.483	0.342	0.655	183.00	183.00	0.13	0	3	0	1	0
NODE_137_length_65497_cov_10.145506	65497	47.79	10.145506	96	1.47	0.454	0.390	1.462	182.00	182.00	0.16	0	0	0	0	0
NODE_138_length_65333_cov_10.145504	65333	48.34	10.145504	77	1.18	0.591	0.429	0.791	154.00	154.00	0.10	0	0	0	0	0
NODE_139_length_65246_cov_10.486796	65246	48.16	10.486796	102	1.56	0.418	0.345	0.821	175.50	175.50	0.20	0	0	0	0	0
NODE_140_length_64938_cov_10.101078	64938	49.30	10.101078	91	1.40	0.503	0.324	0.978	152.00	152.00	0.15	0	1	0	0	0
NODE_141_length_64431_cov_11.587143	64431	48.81	11.587143	77	1.20	0.559	0.366	0.750	224.50	224.50	0.09	0	3	0	0	0
NODE_142_length_64256_cov_10.302108	64256	48.53	10.302108	74	1.15	0.628	0.408	0.609	199.00	199.00	0.18	0	0	0	0	0
NODE_143_length_63905_cov_10.330889	63905	48.45	10.330889	86	1.35	0.511	0.344	0.720	200.50	200.50	0.12	0	2	0	0	0
NODE_144_length_63811_cov_9.851743	63811	48.48	9.851743	85	1.33	0.494	0.378	0.977	154.00	154.00	0.12	0	1	0	0	0
NODE_145_length_63318_cov_10.527411	63318	47.28	10.527411	96	1.52	0.412	0.307	1.133	190.00	190.00	0.14	0	4	0	0	0
NODE_146_length_63124_cov_10.235761	63124	48.26	10.235761	85	1.35	0.460	0.369	1.179	191.00	191.00	0.09	0	0	0	0	0
NODE_147_length_63106_cov_10.236082	63106	48.39	10.236082	76	1.20	0.557	0.414	1.533	208.00	208.00	0.08	0	0	0	0	0
NODE_148_length_62265_cov_10.399289	62265	47.84	10.399289	82	1.32	0.460	0.323	1.485	149.00	149.00	0.11	0	0	0	0	0
NODE_149_length_61696_cov_10.498126	61696	48.83	10.498126	80	1.30	0.543	0.412	1.000	199.00	199.00	0.16	0	0	0	0	0
NODE_150_length_61127_cov_10.766863	61127	47.16	10.766863	90	1.47	0.428	0.309	0.875	168.00	168.00	0.08	0	0	0	0	0
NODE_151_length_61015_cov_10.141373	61015	47.29	10.141373	96	1.57	0.408	0.317	1.233	143.00	143.00	0.09	0	0	0	0	0
NODE_152_length_60265_cov_10.381295	60265	48.33	10.381295	73	1.21	0.542	0.441	1.281	213.00	213.00	0.14	0	0	0	0	0
NODE_153_length_60074_cov_10.667433	60074	47.92	10.667433	75	1.25	0.550	0.420	0.829	177.00	177.00	0.15	1	0	0	0	0
NODE_154_length_59021_cov_10.279503	59021	49.22	10.279503	78	1.32	0.488	0.310	1.167	194.00	194.00	0.13	0	1	0	0	0
NODE_155_length_58795_cov_10.980619	58795	48.87	10.980619	73	1.24	0.527	0.312	1.147	228.50	228.50	0.07	0	0	0	0	0
NODE_156_length_58295_cov_10.200849	58295	46.02	10.200849	85	1.46	0.407	0.312	1.576	213.00	213.00	0.14	0	0	0	0	0
NODE_157_length_58134_cov_10.377612	58134	47.12	10.377612	86	1.48	0.363	0.301	1.150	256.50	256.50	0.09	0	0	0	0	0
NODE_158_length_57803_cov_10.306737	57803	47.81	10.306737	82	1.42	0.437	0.342	0.519	207.00	207.00	0.16	0	2	0	0	0
NODE_159_length_57620_cov_10.309143	57620	47.50	10.309143	75	1.30	0.461	0.324	0.596	173.00	173.00	0.09	0	0	0	0	0
NODE_160_length_57538_cov_10.218809	57538	46.85	10.218809	90	1.56	0.378	0.298	0.915	219.50	219.50	0.16	0	0	0	0	0
NODE_161_length_57362_cov_10.264607	57362	47.97	10.264607	73	1.27	0.565	0.378	0.872	215.00	215.00	0.15	0	2	0	0	0
NODE_162_length_57080_cov_10.234181	57080	48.19	10.234181	85	1.49	0.392	0.321	0.700	164.50	164.50	0.13	0	1	0	0	0
NODE_163_length_56960_cov_10.493451	56960	47.81	10.493451	81	1.42	0.424	0.306	1.382	228.00	228.00	0.10	0	0	0	0	0
NODE_164_length_56784_cov_12.164177	56784	47.96	12.164177	83	1.46	0.464	0.303	0.660	135.50	135.50	0.18	0	0	0	0	0
NODE_165_length_56679_cov_9.730469	56679	46.56	9.730469	80	1.41	0.406	0.327	0.702	228.50	228.50	0.15	0	0	0	0	0
NODE_166_length_56470_cov_10.234462	56470	48.74	10.234462	70	1.24	0.464	0.342	1.500	283.50	283.50	0.11	0	0	0	0	0
NODE_167_length_55805_cov_11.140253	55805	48.21	11.140253	82	1.47	0.445	0.318	1.103	175.00	175.00	0.10	0	0	0	0	0
NODE_168_length_55141_cov_10.371229	55141	47.73	10.371229	68	1.23	0.480	0.355	1.267	250.00	250.00	0.06	0	2	0	0	0
NODE_169_length_55080_cov_10.187153	55080	48.25	10.187153	72	1.31	0.504	0.351	0.385	139.00	139.00	0.21	0	0	0	0	0
NODE_170_length_54813_cov_10.414188	54813	48.25	10.414188	71	1.30	0.511	0.420	1.152	168.00	168.00	0.08	0	0	0	0	0
NODE_171_length_54782_cov_10.544118	54782	47.80	10.544118	79	1.44	0.462	0.357	1.079	223.00	223.00	0.20	0	0	0	0	0
NODE_172_length_54200_cov_20.287770	54200	47.35	20.28777	74	1.37	0.506	0.355	0.805	177.00	177.00	0.18	0	2	0	0	0
NODE_173_length_54102_cov_11.112929	54102	48.73	11.112929	78	1.44	0.443	0.291	0.814	165.50	165.50	0.13	0	0	0	0	0
NODE_174_length_53565_cov_9.835907	53565	48.27	9.835907	68	1.27	0.504	0.398	1.429	172.50	172.50	0.09	0	1	0	0	0
NODE_175_length_52930_cov_10.063781	52930	46.95	10.063781	77	1.45	0.420	0.318	0.674	163.00	163.00	0.16	0	1	0	0	0
NODE_176_length_52799_cov_10.470126	52799	47.62	10.470126	84	1.59	0.378	0.327	1.154	243.00	243.00	0.18	0	1	0	0	0
NODE_177_length_52734_cov_10.781074	52734	48.29	10.781074	60	1.14	0.575	0.459	1.400	250.00	250.00	0.08	0	0	0	0	0
NODE_178_length_52614_cov_10.089537	52614	47.53	10.089537	66	1.25	0.520	0.338	1.062	194.00	194.00	0.14	0	0	0	0	0
NODE_179_length_52265_cov_17.700199	52265	47.27	17.700199	75	1.43	0.405	0.315	0.923	219.00	219.00	0.08	0	1	0	0	0
NODE_180_length_52256_cov_9.955729	52256	46.76	9.955729	75	1.44	0.427	0.312	1.083	193.00	193.00	0.11	0	0	0	0	0
NODE_181_length_51321_cov_10.455699	51321	48.52	10.455699	70	1.36	0.451	0.393	1.414	161.00	161.00	0.10	0	0	0	0	0
NODE_182_length_51291_cov_9.911196	51291	47.35	9.911196	66	1.29	0.522	0.373	1.129	254.00	254.00	0.18	0	0	0	0	0
NODE_183_length_51216_cov_10.245801	51216	48.50	10.245801	53	1.03	0.601	0.453	0.963	309.00	309.00	0.02	0	1	0	0	0
NODE_184_length_51166_cov_10.186792	51166	46.71	10.186792	67	1.31	0.511	0.342	0.558	212.00	212.00	0.09	0	2	0	0	0
NODE_185_length_51143_cov_10.590840	51143	46.34	10.59084	82	1.60	0.416	0.309	1.103	153.00	153.00	0.16	0	0	0	0	0
NODE_186_length_50841_cov_10.058959	50841	48.23	10.058959	73	1.44	0.439	0.327	0.659	166.50	166.50	0.15	0	0	0	0	0
NODE_187_length_50202_cov_10.271840	50202	48.92	10.27184	65	1.29	0.530	0.408	0.857	165.50	165.50	0.08	0	0	0	0	0
NODE_188_length_49885_cov_10.271844	49885	48.07	10.271844	72	1.44	0.416	0.315	1.118	165.00	165.00	0.17	0	0	0	0	0
NODE_189_length_49699_cov_10.071781	49699	49.76	10.071781	67	1.35	0.506	0.360	1.310	231.50	231.50	0.16	0	1	0	0	0
NODE_190_length_49615_cov_10.192075	49615	46.26	10.192075	63	1.27	0.463	0.393	1.250	336.00	336.00	0.16	0	0	0	0	0
NODE_191_length_49596_cov_10.104932	49596	47.17	10.104932	66	1.33	0.473	0.317	0.571	159.00	159.00	0.09	0	2	0	0	0
NODE_192_length_49579_cov_11.483496	49579	48.61	11.483496	65	1.31	0.477	0.327	0.667	219.00	219.00	0.08	0	0	0	0	0
