ID	LENGTH	GC	COVERAGE	ORF_COUNT	ORF_PER_KB	ORF_MEAN	ORF_MEDIAN	ORF_PLUS_STRAND_RATIO	INTERGENIC_MEAN	INTERGENIC_MEDIAN	FRACTION_OVERLAPPING_ORFS	NCLDV_HITS	NCVOG_HITS	CAPSID	RIBOSOMAL	MT
NODE_120_length_3033_cov_64.003721	3033	54.34	64.003721	5	1.65	0.452	0.207	4.000	171.50	171.50	0.20	0	1	0	0	0
NODE_121_length_2826_cov_67.341579	2826	43.95	67.341579	1	0.35	2.631	2.631	NA	196.00	196.00	0.00	0	0	0	0	0
NODE_122_length_2692_cov_65.413002	2692	59.36	65.413002	4	1.49	0.634	0.630	0.333	4.00	4.00	0.25	0	1	0	0	0
NODE_123_length_2444_cov_163.492184	2444	53.03	163.492184	1	0.41	2.232	2.232	NA	212.00	212.00	0.00	0	0	0	0	0
NODE_124_length_2402_cov_135.664516	2402	41.72	135.664516	5	2.08	0.439	0.519	0.667	40.00	40.00	0.00	0	0	0	0	0
NODE_125_length_2219_cov_42.010738	2219	54.89	42.010738	2	0.90	0.963	0.963	1.000	173.00	173.00	0.50	0	0	0	0	0
NODE_126_length_2160_cov_39.029765	2160	58.43	39.029765	2	0.93	0.935	0.935	NA	146.00	146.00	0.00	0	0	0	0	0
NODE_127_length_2142_cov_108.200969	2142	44.07	108.200969	3	1.40	0.536	0.324	0.500	52.00	52.00	0.00	0	0	0	0	0
NODE_128_length_2129_cov_45.897173	2129	51.76	45.897173	3	1.41	0.376	0.378	0.500	321.00	321.00	0.00	0	0	0	0	0
NODE_129_length_2035_cov_78.607252	2035	53.42	78.607252	2	0.98	0.588	0.588	NA	380.00	380.00	0.00	0	0	0	0	0
NODE_130_length_1995_cov_34.663712	1995	49.82	34.663712	4	2.01	0.447	0.405	NA	78.00	78.00	0.25	0	0	0	0	0
NODE_131_length_1917_cov_154.859239	1917	60.72	154.859239	1	0.52	1.917	1.917	NA	1.00	1.00	0.00	0	0	0	0	0
NODE_132_length_1897_cov_74.119780	1897	44.23	74.11978	2	1.05	0.855	0.855	1.000	95.00	95.00	0.00	0	0	0	0	0
NODE_133_length_1887_cov_93.723204	1887	52.41	93.723204	1	0.53	1.569	1.569	NA	3.00	3.00	0.00	0	0	0	0	0
NODE_134_length_1880_cov_107.217970	1880	40.11	107.21797	1	0.53	1.776	1.776	NA	104.00	104.00	0.00	1	1	0	0	0
NODE_135_length_1817_cov_105.889655	1817	40.84	105.889655	3	1.65	0.446	0.393	0.500	262.50	262.50	0.33	0	0	0	0	0
NODE_136_length_1804_cov_102.969890	1804	44.73	102.96989	1	0.55	1.803	1.803	NA	2.00	2.00	0.00	0	0	0	0	0
NODE_137_length_1798_cov_35.697269	1798	49.78	35.697269	3	1.67	0.530	0.549	0.500	115.00	115.00	0.33	0	0	0	0	0
NODE_138_length_1775_cov_36.977621	1775	52.00	36.977621	2	1.13	0.491	0.491	NA	397.50	397.50	0.00	0	0	0	0	0
NODE_139_length_1736_cov_40.993369	1736	51.21	40.993369	1	0.58	1.695	1.695	NA	2.00	2.00	0.00	0	0	0	0	0
NODE_140_length_1652_cov_35.217778	1652	50.48	35.217778	3	1.82	0.311	0.258	2.000	174.00	174.00	0.00	0	0	0	0	0
NODE_141_length_1647_cov_38.114013	1647	53.13	38.114013	1	0.61	0.495	0.495	NA	825.00	825.00	0.00	0	0	0	0	0
NODE_142_length_1614_cov_32.079375	1614	39.59	32.079375	2	1.24	0.397	0.397	NA	306.50	306.50	0.00	0	0	0	0	0
NODE_143_length_1611_cov_40.977836	1611	52.27	40.977836	1	0.62	1.608	1.608	NA	3.00	3.00	0.00	0	0	0	0	0
NODE_144_length_1604_cov_55.193591	1604	41.90	55.193591	4	2.49	0.330	0.377	1.000	108.00	108.00	0.25	0	0	0	0	0
NODE_145_length_1596_cov_78.345622	1596	56.83	78.345622	2	1.25	0.698	0.698	NA	43.50	43.50	0.00	0	1	0	0	0
NODE_146_length_1588_cov_100.722038	1588	50.94	100.722038	2	1.26	0.765	0.765	NA	29.50	29.50	0.00	0	0	0	0	0
NODE_147_length_1564_cov_45.579691	1564	54.48	45.579691	2	1.28	0.440	0.440	NA	59.50	59.50	0.00	0	0	0	0	0
NODE_148_length_1554_cov_36.828030	1554	50.84	36.82803	2	1.29	0.257	0.257	NA	483.00	483.00	0.00	0	0	0	0	0
NODE_149_length_1493_cov_65.128531	1493	46.89	65.128531	2	1.34	0.640	0.640	NA	106.50	106.50	0.00	0	0	0	0	0
NODE_150_length_1487_cov_31.844681	1487	53.33	31.844681	1	0.67	1.104	1.104	NA	3.00	3.00	0.00	0	0	0	0	0
NODE_151_length_1481_cov_40.988604	1481	58.88	40.988604	2	1.35	0.602	0.602	NA	140.00	140.00	0.00	0	0	0	0	0
NODE_152_length_1407_cov_40.071429	1407	41.86	40.071429	2	1.42	0.519	0.519	NA	185.00	185.00	0.00	0	0	0	0	0
NODE_153_length_1284_cov_38.915493	1284	51.87	38.915493	1	0.78	1.281	1.281	NA	3.00	3.00	0.00	0	0	0	0	0
NODE_154_length_1282_cov_70.919502	1282	44.38	70.919502	1	0.78	1.224	1.224	NA	3.00	3.00	0.00	0	0	0	0	0
NODE_155_length_1263_cov_36.808600	1263	56.22	36.8086	2	1.58	0.375	0.375	1.000	257.00	257.00	0.00	0	0	0	0	0
NODE_156_length_1255_cov_36.679117	1255	53.07	36.679117	3	2.39	0.371	0.450	NA	50.00	50.00	0.00	0	0	0	0	0
NODE_157_length_1250_cov_92.422847	1250	46.64	92.422847	1	0.80	0.666	0.666	NA	584.00	584.00	0.00	0	0	0	0	0
NODE_158_length_1216_cov_98.508341	1216	54.44	98.508341	1	0.82	0.183	0.183	NA	1032.00	1032.00	0.00	0	0	0	0	0
NODE_159_length_1211_cov_178.199295	1211	53.51	178.199295	2	1.65	0.261	0.261	NA	345.50	345.50	0.00	0	0	0	0	0
NODE_160_length_1191_cov_40.265709	1191	52.06	40.265709	2	1.68	0.490	0.490	NA	106.00	106.00	0.00	0	0	0	0	0
NODE_161_length_1170_cov_34.437328	1170	53.93	34.437328	2	1.71	0.338	0.338	1.000	225.00	225.00	0.00	0	0	0	0	0
NODE_162_length_1152_cov_35.743256	1152	52.86	35.743256	2	1.74	0.225	0.225	NA	29.00	29.00	0.00	0	0	0	0	0
NODE_163_length_1115_cov_75.295761	1115	64.22	75.295761	1	0.90	0.432	0.432	NA	618.00	618.00	0.00	0	0	0	0	0
NODE_164_length_1093_cov_42.312008	1093	58.37	42.312008	2	1.83	0.511	0.511	1.000	12.50	12.50	0.00	0	0	0	0	0
NODE_165_length_1042_cov_37.779275	1042	49.14	37.779275	2	1.92	0.258	0.258	1.000	77.00	77.00	0.00	0	0	0	0	0
NODE_166_length_1028_cov_74.668770	1028	56.23	74.66877	1	0.97	0.858	0.858	NA	3.00	3.00	0.00	0	0	0	0	0
NODE_167_length_1016_cov_59.995740	1016	60.04	59.99574	2	1.97	0.502	0.502	NA	6.00	6.00	0.00	0	0	0	0	0
NODE_168_length_1010_cov_53.308682	1010	52.08	53.308682	2	1.98	0.304	0.304	NA	202.00	202.00	0.00	0	0	0	0	0
NODE_169_length_1004_cov_101.453074	1004	41.93	101.453074	2	1.99	0.430	0.430	NA	73.00	73.00	0.00	0	0	0	0	0
NODE_170_length_1002_cov_125.884324	1002	47.60	125.884324	2	2.00	0.186	0.186	1.000	315.50	315.50	0.00	0	0	0	0	0
NODE_171_length_992_cov_73.695082	992	53.63	73.695082	1	1.01	0.699	0.699	NA	2.00	2.00	0.00	0	0	0	0	0
NODE_172_length_984_cov_72.894157	984	50.00	72.894157	2	2.03	0.257	0.257	1.000	236.00	236.00	0.00	0	0	0	0	0
NODE_173_length_976_cov_132.478309	976	41.91	132.478309	2	2.05	0.432	0.432	NA	57.00	57.00	0.00	0	0	0	0	0
NODE_174_length_974_cov_39.202899	974	49.28	39.202899	1	1.03	0.765	0.765	NA	2.00	2.00	0.00	0	0	0	0	0
NODE_175_length_959_cov_108.869615	959	56.62	108.869615	1	1.04	0.750	0.750	NA	210.00	210.00	0.00	0	0	0	0	0
NODE_176_length_955_cov_114.784738	955	41.57	114.784738	1	1.05	0.588	0.588	NA	2.00	2.00	0.00	0	0	0	0	0
NODE_177_length_939_cov_201.540603	939	55.70	201.540603	1	1.06	0.936	0.936	NA	2.00	2.00	0.00	0	0	0	0	0
NODE_178_length_932_cov_37.807018	932	52.15	37.807018	1	1.07	0.930	0.930	NA	3.00	3.00	0.00	0	0	0	0	0
NODE_179_length_928_cov_37.589894	928	54.85	37.589894	1	1.08	0.114	0.114	NA	763.00	763.00	0.00	0	0	0	0	0
NODE_180_length_921_cov_32.178910	921	54.29	32.17891	2	2.17	0.196	0.196	NA	265.00	265.00	0.00	0	0	0	0	0
NODE_181_length_912_cov_49.261078	912	49.12	49.261078	1	1.10	0.075	0.075	NA	837.00	837.00	0.00	0	0	0	0	0
NODE_182_length_893_cov_67.632353	893	50.28	67.632353	1	1.12	0.474	0.474	NA	1.00	1.00	0.00	0	0	0	0	0
NODE_183_length_860_cov_36.745849	860	44.53	36.745849	1	1.16	0.858	0.858	NA	1.00	1.00	0.00	0	0	0	0	0
NODE_184_length_851_cov_35.040052	851	53.82	35.040052	1	1.18	0.420	0.420	NA	430.00	430.00	0.00	0	0	0	0	0
NODE_185_length_841_cov_30.662304	841	40.67	30.662304	2	2.38	0.301	0.301	1.000	120.50	120.50	0.00	0	0	0	0	0
NODE_186_length_838_cov_42.676741	838	58.95	42.676741	1	1.19	0.369	0.369	NA	374.00	374.00	0.00	0	0	0	0	0
NODE_187_length_836_cov_67.700922	836	44.62	67.700922	1	1.20	0.834	0.834	NA	3.00	3.00	0.00	0	0	0	0	0
NODE_188_length_834_cov_32.332893	834	52.28	32.332893	1	1.20	0.708	0.708	NA	3.00	3.00	0.00	0	0	0	0	0
NODE_189_length_824_cov_45.527443	824	40.17	45.527443	1	1.21	0.102	0.102	NA	722.00	722.00	0.00	0	0	0	0	0
NODE_190_length_807_cov_270.784932	807	53.04	270.784932	1	1.24	0.804	0.804	NA	2.00	2.00	0.00	0	0	0	0	0
NODE_191_length_800_cov_44.195021	800	53.88	44.195021	1	1.25	0.771	0.771	NA	3.00	3.00	0.00	0	0	0	0	0
NODE_192_length_778_cov_35.875892	778	53.98	35.875892	2	2.57	0.372	0.372	NA	18.00	18.00	0.00	0	0	0	0	0
NODE_193_length_765_cov_39.382267	765	56.21	39.382267	1	1.31	0.762	0.762	NA	3.00	3.00	0.00	0	0	0	0	0
