ID	LENGTH	GC	COVERAGE	ORF_COUNT	ORF_PER_KB	ORF_MEAN	ORF_MEDIAN	ORF_PLUS_STRAND_RATIO	INTERGENIC_MEAN	INTERGENIC_MEDIAN	FRACTION_OVERLAPPING_ORFS	NCLDV_HITS	NCLDV_PERCENT	NCVOG_HITS	NCVOG_PERCENT	CAPSID	RIBOSOMAL	MT	PFAM_HITS	PFAM_PERCENT
scaffold_80	81710	65.62	1	47	0.58	1.230	0.825	1.136	498.98	470.00	0.00	0	0.0000	1	2.1277	0	0	0	18	38.2979
scaffold_81	81135	66.25	1	44	0.54	1.313	0.796	0.630	539.26	290.00	0.00	0	0.0000	6	13.6364	0	0	0	15	34.0909
scaffold_82	79364	62.79	1	48	0.60	1.161	0.649	0.714	505.30	360.00	0.00	0	0.0000	1	2.0833	0	0	0	13	27.0833
scaffold_83	79043	65.07	1	34	0.43	1.290	0.992	0.889	1009.35	938.00	0.00	0	0.0000	5	14.7059	0	0	0	14	41.1765
scaffold_84	78405	68.88	1	40	0.51	1.444	1.107	1.222	546.55	447.00	0.03	0	0.0000	3	7.5000	0	0	0	20	50.0000
scaffold_85	77830	66.06	1	38	0.49	1.474	0.851	1.000	576.24	328.50	0.00	0	0.0000	2	5.2632	0	0	0	14	36.8421
scaffold_86	76980	69.89	1	35	0.45	1.544	1.215	0.750	681.21	567.00	0.00	0	0.0000	0	0.0000	0	0	0	13	37.1429
scaffold_87	76917	66.54	1	37	0.48	1.376	0.735	1.176	697.08	564.00	0.00	1	2.7027	4	10.8108	0	0	0	15	40.5405
scaffold_88	76764	71.07	1	42	0.55	1.430	0.913	0.826	410.07	250.00	0.00	0	0.0000	3	7.1429	0	0	0	13	30.9524
scaffold_89	76579	68.41	1	51	0.67	0.977	0.723	0.962	535.39	401.00	0.04	0	0.0000	4	7.8431	0	0	0	18	35.2941
scaffold_90	75298	66.85	1	26	0.35	2.111	0.974	0.529	828.96	765.00	0.08	0	0.0000	2	7.6923	0	0	0	9	34.6154
scaffold_91	75267	66.06	1	39	0.52	1.198	0.798	1.167	718.69	605.00	0.00	0	0.0000	3	7.6923	0	0	0	21	53.8462
scaffold_92	74636	67.39	1	37	0.50	1.566	0.825	0.947	468.56	406.50	0.00	0	0.0000	0	0.0000	0	0	0	11	29.7297
scaffold_93	74385	67.35	1	29	0.39	1.911	1.350	1.071	679.96	398.00	0.00	0	0.0000	2	6.8966	0	0	0	16	55.1724
scaffold_94	73126	68.34	1	38	0.52	1.426	0.855	1.235	511.57	350.00	0.00	0	0.0000	2	5.2632	0	0	0	10	26.3158
scaffold_95	71690	64.45	1	43	0.60	1.087	0.594	0.870	597.83	459.50	0.00	0	0.0000	2	4.6512	0	0	0	14	32.5581
scaffold_96	71665	67.71	1	29	0.40	1.567	0.828	0.706	940.61	779.50	0.03	0	0.0000	0	0.0000	0	0	0	8	27.5862
scaffold_97	71341	67.75	1	37	0.52	1.244	0.681	0.480	655.00	462.00	0.03	0	0.0000	2	5.4054	0	0	0	18	48.6486
scaffold_98	70207	64.61	1	48	0.68	1.031	0.683	1.000	502.10	326.50	0.08	0	0.0000	4	8.3333	0	0	0	10	20.8333
scaffold_99	70113	66.06	1	33	0.47	1.300	0.894	0.941	855.65	711.00	0.00	0	0.0000	2	6.0606	0	0	0	14	42.4242
scaffold_100	69766	69.77	1	38	0.54	1.350	0.925	1.111	486.33	267.00	0.05	0	0.0000	2	5.2632	0	0	0	19	50.0000
scaffold_101	69580	65.60	1	40	0.57	1.209	0.712	0.905	571.81	465.00	0.05	0	0.0000	3	7.5000	0	0	0	18	45.0000
scaffold_102	68694	66.98	1	48	0.70	0.903	0.675	1.182	554.26	359.00	0.04	0	0.0000	2	4.1667	0	0	0	14	29.1667
scaffold_103	66890	68.06	1	28	0.42	1.725	1.128	1.154	683.46	661.00	0.07	0	0.0000	0	0.0000	0	0	0	13	46.4286
scaffold_104	66394	66.11	1	33	0.50	1.142	0.837	1.750	871.52	276.00	0.00	0	0.0000	4	12.1212	0	0	0	14	42.4242
scaffold_105	65516	66.63	1	38	0.58	1.233	0.889	0.900	513.17	388.00	0.05	0	0.0000	3	7.8947	0	0	0	18	47.3684
scaffold_106	64707	66.98	1	30	0.46	1.303	1.075	0.765	885.69	649.00	0.03	0	0.0000	0	0.0000	0	0	0	11	36.6667
scaffold_107	64310	67.09	1	38	0.59	1.207	0.817	0.900	504.89	328.00	0.05	0	0.0000	4	10.5263	0	0	0	18	47.3684
scaffold_108	63798	70.57	1	28	0.44	1.665	1.362	1.545	611.11	209.00	0.04	0	0.0000	2	7.1429	0	0	0	9	32.1429
scaffold_109	63052	63.49	1	46	0.73	1.010	0.479	0.484	419.46	337.00	0.07	0	0.0000	2	4.3478	0	0	0	11	23.9130
scaffold_110	62325	67.85	1	37	0.59	1.261	0.576	0.850	463.62	306.00	0.08	1	2.7027	5	13.5135	0	0	0	12	32.4324
scaffold_111	62152	67.66	1	29	0.47	1.525	0.954	0.526	643.21	405.50	0.03	0	0.0000	4	13.7931	0	0	0	12	41.3793
scaffold_112	62066	67.48	1	25	0.40	1.989	0.951	1.273	493.33	349.50	0.04	0	0.0000	2	8.0000	0	0	0	12	48.0000
scaffold_113	62003	66.54	1	28	0.45	1.458	1.032	0.647	758.14	578.50	0.00	0	0.0000	1	3.5714	0	0	0	13	46.4286
scaffold_114	61555	65.71	1	29	0.47	1.308	0.891	0.933	776.36	648.00	0.00	0	0.0000	4	13.7931	0	0	0	8	27.5862
scaffold_115	60940	70.27	1	37	0.61	1.204	0.813	2.083	461.89	277.00	0.00	0	0.0000	2	5.4054	0	0	0	10	27.0270
scaffold_116	60444	66.36	1	23	0.38	1.960	1.038	1.300	701.00	454.50	0.04	1	4.3478	3	13.0435	0	0	0	10	43.4783
scaffold_117	60123	71.10	1	29	0.48	1.683	0.927	2.222	408.21	403.50	0.00	0	0.0000	4	13.7931	0	0	0	13	44.8276
scaffold_118	59865	71.06	1	31	0.52	1.474	1.116	0.824	491.69	367.00	0.06	0	0.0000	1	3.2258	0	0	0	9	29.0323
scaffold_119	59864	68.00	1	26	0.43	1.566	1.259	1.364	738.50	428.50	0.00	0	0.0000	2	7.6923	0	0	0	15	57.6923
scaffold_120	59706	65.84	1	34	0.57	1.090	0.783	1.125	688.76	491.00	0.03	0	0.0000	0	0.0000	0	1	0	14	41.1765
scaffold_121	59314	70.31	1	30	0.51	1.577	0.984	0.579	380.24	254.00	0.00	0	0.0000	1	3.3333	0	0	0	7	23.3333
scaffold_122	59097	67.42	1	32	0.54	1.277	0.789	1.133	584.13	376.00	0.00	0	0.0000	1	3.1250	0	0	0	10	31.2500
scaffold_123	57319	65.43	1	28	0.49	1.447	1.018	1.000	652.00	593.00	0.07	0	0.0000	1	3.5714	0	0	0	12	42.8571
scaffold_124	56114	64.52	1	35	0.62	1.111	0.732	1.188	508.06	186.50	0.00	0	0.0000	1	2.8571	0	0	0	12	34.2857
scaffold_125	55058	68.62	1	31	0.56	1.466	1.011	0.722	391.64	208.00	0.16	0	0.0000	5	16.1290	0	0	0	19	61.2903
scaffold_126	55054	67.09	1	24	0.44	1.503	1.188	1.182	756.75	541.00	0.00	0	0.0000	3	12.5000	0	0	0	9	37.5000
scaffold_127	54340	66.11	1	32	0.59	1.079	0.687	1.462	667.83	390.00	0.03	0	0.0000	3	9.3750	0	0	0	9	28.1250
scaffold_128	53830	63.82	1	29	0.54	1.271	0.858	1.231	587.10	259.00	0.00	0	0.0000	2	6.8966	0	0	0	11	37.9310
scaffold_129	53278	70.04	1	18	0.34	2.240	1.152	1.000	699.61	513.50	0.00	0	0.0000	2	11.1111	0	0	0	9	50.0000
scaffold_130	53216	70.02	1	25	0.47	1.576	1.083	1.500	555.83	538.00	0.00	0	0.0000	2	8.0000	0	0	0	6	24.0000
scaffold_131	52728	68.36	1	30	0.57	1.215	0.813	1.143	524.77	327.50	0.00	0	0.0000	4	13.3333	0	0	0	12	40.0000
scaffold_132	52232	64.08	1	30	0.57	1.160	0.993	1.308	630.50	515.00	0.00	0	0.0000	2	6.6667	0	0	0	9	30.0000
scaffold_133	51602	67.44	1	28	0.54	1.263	1.245	1.154	581.54	304.00	0.00	0	0.0000	2	7.1429	0	0	0	17	60.7143
scaffold_134	51374	66.71	1	25	0.49	1.596	0.648	0.786	482.62	301.00	0.00	0	0.0000	2	8.0000	0	0	0	8	32.0000
scaffold_135	50841	68.23	1	24	0.47	1.659	1.073	0.846	511.95	464.00	0.00	0	0.0000	2	8.3333	0	0	0	11	45.8333
scaffold_136	50710	65.94	1	32	0.63	1.300	0.591	0.882	311.07	198.00	0.00	0	0.0000	0	0.0000	0	0	0	8	25.0000
scaffold_137	50655	66.11	1	39	0.77	1.083	0.504	1.294	242.00	184.00	0.10	0	0.0000	0	0.0000	0	0	0	7	17.9487
scaffold_138	50407	66.35	1	30	0.60	1.101	0.793	1.308	607.82	383.00	0.03	0	0.0000	2	6.6667	0	0	0	11	36.6667
scaffold_139	49616	65.64	1	27	0.54	1.202	0.951	1.700	637.81	277.00	0.00	0	0.0000	2	7.4074	0	0	0	9	33.3333
scaffold_140	48988	68.88	1	26	0.53	1.472	0.811	1.000	414.38	209.50	0.00	0	0.0000	1	3.8462	0	0	0	11	42.3077
scaffold_141	48946	65.56	1	17	0.35	1.879	1.191	1.833	998.50	1149.00	0.06	0	0.0000	1	5.8824	0	0	0	9	52.9412
scaffold_142	48703	67.74	1	23	0.47	1.522	1.068	0.917	614.00	330.50	0.04	0	0.0000	0	0.0000	0	0	0	10	43.4783
scaffold_143	48185	63.04	1	32	0.66	1.190	0.802	0.600	317.97	169.50	0.00	0	0.0000	1	3.1250	0	0	0	9	28.1250
scaffold_144	48116	66.34	1	24	0.50	1.403	1.125	0.600	571.58	420.50	0.00	0	0.0000	2	8.3333	0	0	0	13	54.1667
scaffold_145	47260	64.02	1	26	0.55	1.181	0.948	1.364	613.12	455.00	0.00	0	0.0000	5	19.2308	0	0	0	12	46.1538
scaffold_146	47098	66.00	1	28	0.59	1.318	0.729	0.647	414.12	240.00	0.07	0	0.0000	0	0.0000	0	0	0	8	28.5714
scaffold_147	47091	63.67	1	21	0.45	1.521	1.149	0.615	801.16	455.00	0.05	0	0.0000	1	4.7619	0	0	0	8	38.0952
scaffold_148	46857	66.51	1	15	0.32	2.413	0.909	1.500	714.64	365.00	0.07	0	0.0000	0	0.0000	0	0	0	6	40.0000
scaffold_149	45925	66.64	1	19	0.41	1.690	0.882	1.111	678.63	582.00	0.00	0	0.0000	0	0.0000	0	0	0	13	68.4211
scaffold_150	45794	67.71	1	28	0.61	1.121	0.863	1.333	516.25	396.00	0.00	0	0.0000	5	17.8571	0	0	0	11	39.2857
scaffold_151	45342	62.25	1	31	0.68	0.938	0.675	1.067	585.61	403.50	0.03	0	0.0000	1	3.2258	0	0	0	12	38.7097
scaffold_152	45161	69.72	1	23	0.51	1.449	0.843	0.438	501.82	377.00	0.04	0	0.0000	1	4.3478	0	0	0	5	21.7391
scaffold_153	44578	66.60	1	14	0.31	2.381	1.116	0.750	714.21	580.50	0.00	0	0.0000	2	14.2857	0	0	0	8	57.1429
scaffold_154	44412	65.20	1	21	0.47	1.482	0.624	1.625	639.72	546.00	0.05	0	0.0000	1	4.7619	0	0	0	10	47.6190
scaffold_155	44328	54.63	1	33	0.74	0.981	0.420	0.650	420.66	358.00	0.00	0	0.0000	2	6.0606	0	0	0	9	27.2727
scaffold_156	43996	68.21	1	29	0.66	1.132	0.801	1.417	386.86	338.00	0.00	0	0.0000	0	0.0000	0	0	0	9	31.0345
scaffold_157	43708	66.04	1	23	0.53	1.212	0.966	0.917	639.00	382.00	0.00	0	0.0000	0	0.0000	0	0	0	11	47.8261
scaffold_158	43453	69.09	1	19	0.44	1.479	0.936	1.714	761.16	744.00	0.00	0	0.0000	1	5.2632	0	0	0	8	42.1053
scaffold_159	43299	68.90	1	16	0.37	1.891	1.749	0.455	561.94	561.00	0.00	0	0.0000	0	0.0000	0	0	0	8	50.0000
scaffold_160	42510	71.52	1	24	0.56	1.362	0.960	0.846	428.96	372.00	0.04	0	0.0000	1	4.1667	0	0	0	9	37.5000
scaffold_161	42064	66.07	1	14	0.33	2.303	1.719	0.556	677.23	200.00	0.00	0	0.0000	1	7.1429	0	0	0	5	35.7143
scaffold_162	41855	68.73	1	17	0.41	1.809	0.924	0.417	632.53	663.00	0.12	1	5.8824	1	5.8824	0	0	0	7	41.1765
scaffold_163	41838	68.09	1	20	0.48	1.531	0.977	1.000	546.95	355.50	0.00	0	0.0000	0	0.0000	0	0	0	8	40.0000
scaffold_164	40839	68.09	1	18	0.44	1.560	1.316	0.800	751.29	458.00	0.00	0	0.0000	1	5.5556	0	0	0	8	44.4444
scaffold_165	40735	69.21	1	22	0.54	1.362	1.104	1.000	496.95	318.00	0.05	0	0.0000	2	9.0909	0	0	0	8	36.3636
scaffold_166	40580	65.61	1	15	0.37	1.757	0.906	2.000	949.80	558.00	0.00	0	0.0000	1	6.6667	0	0	0	4	26.6667
scaffold_167	40574	70.96	1	18	0.44	1.771	0.999	2.600	547.25	534.00	0.11	0	0.0000	3	16.6667	0	0	0	11	61.1111
scaffold_168	40402	70.42	1	21	0.52	1.473	0.918	0.312	501.11	414.00	0.05	0	0.0000	0	0.0000	0	0	0	4	19.0476
scaffold_169	40381	62.37	1	25	0.62	0.998	0.744	0.667	604.92	445.00	0.04	0	0.0000	3	12.0000	0	0	0	13	52.0000
scaffold_170	39842	70.17	1	26	0.65	0.978	0.796	0.733	538.16	325.00	0.04	0	0.0000	3	11.5385	0	0	0	16	61.5385
scaffold_171	39660	63.20	1	25	0.63	1.003	0.834	0.667	610.46	419.00	0.04	0	0.0000	3	12.0000	0	0	0	11	44.0000
scaffold_172	39283	66.31	1	20	0.51	1.173	0.716	1.222	780.74	639.00	0.05	0	0.0000	0	0.0000	0	0	0	11	55.0000
scaffold_173	38972	61.47	1	19	0.49	1.166	0.753	1.375	869.18	672.00	0.05	0	0.0000	2	10.5263	0	0	0	11	57.8947
scaffold_174	38895	66.77	1	23	0.59	1.196	0.819	1.091	497.13	297.00	0.00	0	0.0000	1	4.3478	0	0	0	8	34.7826
scaffold_175	38626	68.44	1	20	0.52	1.473	1.056	2.333	459.21	211.00	0.05	0	0.0000	0	0.0000	0	0	0	6	30.0000
scaffold_176	38318	67.31	1	16	0.42	1.614	1.110	0.778	754.31	606.00	0.00	0	0.0000	2	12.5000	0	0	0	11	68.7500
scaffold_177	38220	64.31	1	23	0.60	1.026	0.714	0.917	667.18	717.50	0.04	0	0.0000	2	8.6957	0	0	0	12	52.1739
scaffold_178	38096	61.77	1	17	0.45	1.815	0.696	0.889	428.06	263.00	0.00	0	0.0000	1	5.8824	0	0	0	9	52.9412
scaffold_179	37933	67.17	1	18	0.47	1.603	1.063	1.571	391.47	192.00	0.00	0	0.0000	2	11.1111	0	0	0	9	50.0000
scaffold_180	37231	67.90	1	16	0.43	1.498	1.296	0.778	773.44	933.00	0.00	0	0.0000	3	18.7500	0	0	0	6	37.5000
scaffold_181	36893	64.52	1	19	0.52	1.412	0.957	2.167	531.53	216.00	0.00	0	0.0000	3	15.7895	0	0	0	8	42.1053
scaffold_182	36777	66.97	1	24	0.65	1.129	0.476	0.333	424.00	277.00	0.04	0	0.0000	1	4.1667	0	0	0	5	20.8333
scaffold_183	36760	65.45	1	21	0.57	1.311	0.489	0.615	516.39	468.00	0.14	0	0.0000	0	0.0000	0	0	0	5	23.8095
scaffold_184	36514	71.34	1	14	0.38	2.099	1.203	1.000	543.77	427.00	0.00	0	0.0000	1	7.1429	0	0	0	10	71.4286
scaffold_185	36482	68.41	1	16	0.44	1.451	1.022	1.000	876.60	694.00	0.00	0	0.0000	1	6.2500	0	0	0	8	50.0000
scaffold_186	36441	66.53	1	23	0.63	1.130	0.795	0.643	490.43	219.00	0.09	0	0.0000	1	4.3478	0	0	0	5	21.7391
