ID	LENGTH	GC	COVERAGE	ORF_COUNT	ORF_PER_KB	ORF_MEAN	ORF_MEDIAN	ORF_PLUS_STRAND_RATIO	INTERGENIC_MEAN	INTERGENIC_MEDIAN	FRACTION_OVERLAPPING_ORFS	NCLDV_HITS	NCLDV_PERCENT	NCVOG_HITS	NCVOG_PERCENT	CAPSID	RIBOSOMAL	MT	PFAM_HITS	PFAM_PERCENT
scaffold_19	306527	54.42	1	427	1.39	0.489	0.324	0.986	276.50	178.50	0.09	0	0.0000	9	2.1077	0	0	0	105	24.5902
scaffold_20	296357	54.63	1	368	1.24	0.530	0.401	0.840	329.09	215.50	0.09	0	0.0000	10	2.7174	0	0	0	82	22.2826
scaffold_21	294182	54.14	1	345	1.17	0.591	0.387	1.240	318.66	202.50	0.12	0	0.0000	11	3.1884	0	0	0	84	24.3478
scaffold_22	276971	54.84	1	341	1.23	0.579	0.348	0.949	287.80	185.00	0.13	0	0.0000	11	3.2258	0	0	0	110	32.2581
scaffold_23	273597	54.25	1	341	1.25	0.558	0.339	1.229	284.18	193.00	0.07	0	0.0000	14	4.1056	0	0	0	91	26.6862
scaffold_24	271826	54.76	1	298	1.10	0.599	0.380	0.886	360.75	224.50	0.08	0	0.0000	9	3.0201	0	0	0	78	26.1745
scaffold_25	264179	54.96	1	344	1.30	0.540	0.360	1.123	273.92	174.00	0.11	0	0.0000	10	2.9070	0	0	0	88	25.5814
scaffold_26	248783	53.97	1	329	1.32	0.496	0.357	0.913	304.59	214.00	0.10	0	0.0000	6	1.8237	0	0	0	81	24.6201
scaffold_27	248731	54.32	1	299	1.20	0.502	0.348	0.942	380.91	272.50	0.08	0	0.0000	13	4.3478	0	0	0	54	18.0602
scaffold_28	241670	53.92	1	279	1.15	0.582	0.387	1.114	330.70	226.50	0.08	0	0.0000	8	2.8674	0	0	0	71	25.4480
scaffold_29	235131	54.77	1	328	1.39	0.481	0.335	1.000	279.00	198.50	0.08	2	0.6098	7	2.1341	0	0	0	68	20.7317
scaffold_30	231969	54.25	1	258	1.11	0.605	0.380	0.755	334.83	212.50	0.07	0	0.0000	9	3.4884	0	0	0	75	29.0698
scaffold_31	231592	54.05	1	283	1.22	0.511	0.375	0.952	347.38	232.00	0.08	0	0.0000	15	5.3004	0	0	0	65	22.9682
scaffold_32	230768	53.91	1	308	1.33	0.501	0.323	0.833	286.97	162.00	0.09	7	2.2727	19	6.1688	0	0	0	101	32.7922
scaffold_33	229901	53.59	1	276	1.20	0.508	0.377	0.816	362.04	226.00	0.07	0	0.0000	6	2.1739	0	0	0	54	19.5652
scaffold_34	229371	54.52	1	305	1.33	0.526	0.348	1.148	268.58	175.50	0.10	0	0.0000	7	2.2951	0	0	0	84	27.5410
scaffold_35	226905	54.82	1	308	1.36	0.505	0.330	0.987	276.23	178.50	0.10	0	0.0000	9	2.9221	0	0	0	76	24.6753
scaffold_36	224859	53.76	1	259	1.15	0.552	0.360	0.891	357.30	233.00	0.07	0	0.0000	7	2.7027	0	0	0	54	20.8494
scaffold_37	222088	54.55	1	250	1.13	0.596	0.354	1.101	335.79	199.50	0.08	0	0.0000	11	4.4000	0	0	0	79	31.6000
scaffold_38	218997	54.68	1	292	1.33	0.522	0.338	1.212	270.21	169.50	0.11	1	0.3425	9	3.0822	0	0	0	82	28.0822
scaffold_39	200437	53.97	1	200	1.00	0.682	0.411	1.128	362.06	212.00	0.11	5	2.5000	7	3.5000	0	0	0	69	34.5000
scaffold_40	194122	54.98	1	230	1.18	0.564	0.401	0.966	312.22	179.00	0.07	0	0.0000	8	3.4783	0	0	0	62	26.9565
scaffold_41	193458	53.88	1	220	1.14	0.617	0.366	1.000	303.58	200.00	0.10	0	0.0000	13	5.9091	0	0	0	60	27.2727
scaffold_42	193351	54.15	1	230	1.19	0.524	0.367	0.885	351.96	243.50	0.07	4	1.7391	9	3.9130	0	0	0	70	30.4348
scaffold_43	191731	53.90	1	235	1.23	0.527	0.336	0.836	331.91	192.00	0.07	0	0.0000	3	1.2766	0	0	0	65	27.6596
scaffold_44	190094	54.59	1	221	1.16	0.613	0.426	0.826	280.10	165.00	0.08	0	0.0000	17	7.6923	0	0	0	77	34.8416
scaffold_45	188781	54.25	1	241	1.28	0.482	0.339	0.826	353.11	242.00	0.08	0	0.0000	4	1.6598	0	1	0	57	23.6515
scaffold_46	188062	54.21	1	233	1.24	0.520	0.351	0.835	327.82	192.00	0.07	0	0.0000	7	3.0043	0	0	0	54	23.1760
scaffold_47	182417	53.63	1	223	1.22	0.505	0.390	0.956	360.82	196.00	0.09	0	0.0000	5	2.2422	0	0	0	51	22.8700
scaffold_48	180595	54.98	1	236	1.31	0.494	0.357	1.052	309.14	181.00	0.09	0	0.0000	2	0.8475	0	1	0	45	19.0678
scaffold_49	180576	54.52	1	242	1.34	0.488	0.338	0.793	305.20	181.50	0.10	0	0.0000	5	2.0661	0	0	0	63	26.0331
scaffold_50	177978	54.15	1	241	1.35	0.493	0.318	1.459	289.15	180.50	0.10	0	0.0000	8	3.3195	0	0	0	56	23.2365
scaffold_51	176089	54.16	1	178	1.01	0.636	0.415	1.119	398.77	285.00	0.08	0	0.0000	5	2.8090	0	1	0	46	25.8427
scaffold_52	174679	54.43	1	221	1.27	0.535	0.378	1.105	304.20	185.00	0.12	0	0.0000	6	2.7149	0	0	0	65	29.4118
scaffold_53	174392	54.44	1	219	1.26	0.522	0.363	0.921	315.42	209.00	0.07	0	0.0000	7	3.1963	0	0	0	52	23.7443
scaffold_54	174162	54.46	1	191	1.10	0.595	0.333	0.910	368.23	257.00	0.08	0	0.0000	4	2.0942	0	0	0	39	20.4188
scaffold_55	173326	54.27	1	198	1.14	0.597	0.412	1.041	333.72	239.00	0.10	0	0.0000	5	2.5253	0	0	0	55	27.7778
scaffold_56	165619	54.29	1	190	1.15	0.544	0.366	0.959	390.32	220.50	0.09	0	0.0000	5	2.6316	0	0	0	26	13.6842
scaffold_57	160745	54.49	1	221	1.37	0.494	0.339	1.046	280.23	166.00	0.10	0	0.0000	6	2.7149	0	0	0	47	21.2670
scaffold_58	157823	54.60	1	223	1.41	0.475	0.318	0.991	282.65	172.50	0.09	0	0.0000	1	0.4484	0	0	0	54	24.2152
scaffold_59	152796	54.97	1	186	1.22	0.582	0.387	0.979	289.39	185.00	0.09	0	0.0000	0	0.0000	0	0	0	38	20.4301
scaffold_60	152524	54.48	1	176	1.15	0.637	0.348	0.692	257.74	161.00	0.06	2	1.1364	12	6.8182	0	0	0	54	30.6818
scaffold_61	141921	54.16	1	182	1.28	0.505	0.360	0.802	328.47	159.00	0.12	0	0.0000	12	6.5934	0	0	0	39	21.4286
scaffold_62	134505	54.47	1	153	1.14	0.558	0.402	0.912	359.72	198.50	0.08	0	0.0000	3	1.9608	0	0	0	37	24.1830
scaffold_63	130140	55.51	1	118	0.91	0.642	0.409	1.070	491.78	259.00	0.08	0	0.0000	5	4.2373	0	0	0	28	23.7288
scaffold_64	130097	54.61	1	159	1.22	0.563	0.372	0.963	308.81	205.00	0.10	0	0.0000	6	3.7736	0	0	0	41	25.7862
scaffold_65	129478	54.60	1	171	1.32	0.488	0.312	1.085	308.22	222.00	0.08	0	0.0000	3	1.7544	0	0	0	35	20.4678
scaffold_66	128578	54.49	1	159	1.24	0.532	0.333	1.013	316.96	176.00	0.08	0	0.0000	6	3.7736	0	0	0	40	25.1572
scaffold_67	126982	54.35	1	180	1.42	0.467	0.370	1.000	272.44	161.00	0.08	0	0.0000	3	1.6667	0	0	0	49	27.2222
scaffold_68	125683	54.73	1	139	1.11	0.623	0.384	0.904	327.32	204.00	0.07	0	0.0000	7	5.0360	0	0	0	40	28.7770
scaffold_69	123388	54.55	1	164	1.33	0.511	0.355	1.076	301.99	181.50	0.13	0	0.0000	3	1.8293	0	0	0	36	21.9512
scaffold_70	120524	54.15	1	149	1.24	0.459	0.288	1.099	403.99	236.00	0.09	0	0.0000	0	0.0000	0	0	0	29	19.4631
scaffold_71	117475	54.51	1	179	1.52	0.441	0.291	1.266	274.24	185.00	0.11	0	0.0000	2	1.1173	0	0	0	37	20.6704
scaffold_72	114617	54.08	1	142	1.24	0.511	0.369	0.753	329.89	192.00	0.07	0	0.0000	2	1.4085	0	0	0	25	17.6056
scaffold_73	107950	54.87	1	157	1.45	0.420	0.309	0.869	307.38	195.00	0.09	0	0.0000	1	0.6369	0	0	0	34	21.6561
scaffold_74	107650	54.90	1	130	1.21	0.500	0.398	1.000	365.19	221.50	0.04	0	0.0000	2	1.5385	0	0	0	27	20.7692
scaffold_75	104791	54.46	1	141	1.35	0.477	0.342	0.762	310.72	189.50	0.09	0	0.0000	7	4.9645	0	0	0	43	30.4965
scaffold_76	104176	53.43	1	116	1.11	0.583	0.440	0.634	355.24	246.00	0.09	0	0.0000	5	4.3103	0	0	0	26	22.4138
scaffold_77	103323	54.17	1	133	1.29	0.469	0.327	0.900	361.19	225.50	0.06	0	0.0000	0	0.0000	0	1	0	26	19.5489
scaffold_78	101504	54.63	1	111	1.09	0.632	0.342	1.056	329.49	231.50	0.13	0	0.0000	3	2.7027	0	0	0	29	26.1261
scaffold_79	100579	53.27	1	124	1.23	0.475	0.336	0.746	398.88	271.00	0.06	0	0.0000	4	3.2258	0	0	0	28	22.5806
scaffold_80	100384	54.00	1	115	1.15	0.654	0.384	0.667	281.63	188.50	0.17	0	0.0000	2	1.7391	0	0	0	27	23.4783
scaffold_81	98301	54.86	1	108	1.10	0.552	0.369	0.770	399.16	251.00	0.07	0	0.0000	0	0.0000	0	0	0	20	18.5185
scaffold_82	93753	54.27	1	102	1.09	0.600	0.399	0.759	371.72	210.00	0.10	0	0.0000	2	1.9608	0	0	0	26	25.4902
scaffold_83	92359	52.70	1	94	1.02	0.549	0.411	1.293	467.19	297.50	0.05	0	0.0000	4	4.2553	0	0	0	27	28.7234
scaffold_84	89097	54.12	1	120	1.35	0.450	0.314	1.143	343.77	181.50	0.10	0	0.0000	2	1.6667	0	0	0	15	12.5000
scaffold_85	85041	53.41	1	76	0.89	0.799	0.478	1.000	345.68	222.50	0.09	0	0.0000	3	3.9474	0	0	0	32	42.1053
scaffold_86	84449	54.49	1	98	1.16	0.516	0.375	1.178	410.89	222.00	0.12	0	0.0000	5	5.1020	0	0	0	28	28.5714
scaffold_87	83069	54.37	1	97	1.17	0.577	0.393	0.980	315.14	227.50	0.06	0	0.0000	2	2.0619	0	0	0	16	16.4948
scaffold_88	82464	55.77	1	65	0.79	0.964	0.522	1.600	323.32	195.00	0.06	0	0.0000	1	1.5385	0	0	0	18	27.6923
scaffold_89	82149	53.90	1	97	1.18	0.623	0.363	0.672	271.43	185.00	0.08	0	0.0000	2	2.0619	0	0	0	20	20.6186
scaffold_90	82083	54.39	1	84	1.02	0.671	0.424	0.647	340.29	224.00	0.11	0	0.0000	2	2.3810	0	0	0	15	17.8571
scaffold_91	79545	54.07	1	99	1.24	0.532	0.327	0.650	298.30	169.50	0.03	0	0.0000	0	0.0000	0	0	0	13	13.1313
scaffold_92	79300	54.17	1	106	1.34	0.495	0.361	0.656	302.84	172.00	0.08	0	0.0000	0	0.0000	0	0	0	20	18.8679
scaffold_93	78373	54.61	1	109	1.39	0.510	0.333	1.224	250.40	166.00	0.10	0	0.0000	3	2.7523	0	0	0	27	24.7706
scaffold_94	77801	53.49	1	108	1.39	0.417	0.323	0.800	353.01	252.00	0.09	0	0.0000	4	3.7037	0	0	0	17	15.7407
scaffold_95	74398	55.55	1	88	1.18	0.538	0.383	1.146	362.11	275.00	0.10	0	0.0000	3	3.4091	0	0	0	21	23.8636
scaffold_96	73366	54.40	1	104	1.42	0.479	0.372	1.039	268.61	201.00	0.09	0	0.0000	3	2.8846	0	0	0	30	28.8462
scaffold_97	72745	54.33	1	95	1.31	0.477	0.387	1.317	322.58	197.00	0.06	0	0.0000	2	2.1053	0	0	0	20	21.0526
scaffold_98	70839	52.73	1	62	0.88	0.773	0.474	0.938	406.04	215.00	0.06	0	0.0000	1	1.6129	0	0	0	18	29.0323
scaffold_99	70099	55.12	1	98	1.40	0.485	0.352	0.849	275.21	199.00	0.07	0	0.0000	3	3.0612	0	0	0	15	15.3061
scaffold_100	68629	54.26	1	98	1.43	0.468	0.357	0.661	285.40	184.00	0.13	2	2.0408	5	5.1020	0	0	0	34	34.6939
scaffold_101	66660	53.58	1	74	1.11	0.513	0.398	0.897	411.23	244.00	0.04	0	0.0000	4	5.4054	0	0	0	14	18.9189
scaffold_102	66306	55.40	1	64	0.97	0.748	0.487	1.286	339.45	194.00	0.11	0	0.0000	2	3.1250	0	0	0	20	31.2500
scaffold_103	63292	54.34	1	83	1.31	0.484	0.369	1.184	295.05	211.00	0.04	0	0.0000	3	3.6145	0	0	0	18	21.6867
scaffold_104	59834	55.03	1	69	1.15	0.569	0.378	0.643	359.10	260.00	0.13	0	0.0000	2	2.8986	0	0	0	9	13.0435
scaffold_105	59119	55.12	1	70	1.18	0.567	0.380	1.593	327.00	240.50	0.13	0	0.0000	0	0.0000	0	0	0	18	25.7143
scaffold_106	55285	54.71	1	73	1.32	0.529	0.342	0.872	248.73	132.00	0.08	0	0.0000	2	2.7397	0	0	0	20	27.3973
scaffold_107	53325	54.27	1	81	1.52	0.454	0.345	1.132	258.24	160.00	0.09	0	0.0000	3	3.7037	0	0	0	20	24.6914
scaffold_108	52516	53.94	1	57	1.09	0.537	0.384	1.036	445.60	365.50	0.05	0	0.0000	1	1.7544	0	0	0	9	15.7895
scaffold_109	52338	54.03	1	77	1.47	0.443	0.354	0.750	286.23	192.50	0.09	0	0.0000	5	6.4935	0	0	0	35	45.4545
scaffold_110	50530	55.03	1	71	1.41	0.462	0.309	0.868	259.62	161.00	0.03	0	0.0000	0	0.0000	0	0	0	10	14.0845
scaffold_111	50060	54.38	1	70	1.40	0.481	0.333	1.000	286.12	163.00	0.10	0	0.0000	2	2.8571	0	0	0	8	11.4286
scaffold_112	48127	54.12	1	51	1.06	0.570	0.432	1.217	424.47	343.00	0.10	0	0.0000	1	1.9608	0	0	0	9	17.6471
scaffold_113	48016	53.38	1	50	1.04	0.450	0.342	0.852	547.69	335.00	0.06	0	0.0000	2	4.0000	0	0	0	3	6.0000
scaffold_114	47722	53.78	1	52	1.09	0.642	0.426	0.576	319.13	226.50	0.08	0	0.0000	1	1.9231	0	0	0	7	13.4615
scaffold_115	47658	52.95	1	60	1.26	0.438	0.339	1.069	425.69	244.00	0.10	0	0.0000	1	1.6667	0	0	0	18	30.0000
scaffold_116	43384	53.51	1	57	1.31	0.482	0.399	0.839	318.52	198.50	0.09	0	0.0000	0	0.0000	0	0	0	12	21.0526
scaffold_117	38903	55.33	1	63	1.62	0.419	0.351	0.703	261.56	133.50	0.11	0	0.0000	0	0.0000	0	0	0	15	23.8095
scaffold_118	37916	53.46	1	25	0.66	1.061	0.450	1.083	477.08	425.00	0.00	0	0.0000	0	0.0000	0	0	0	11	44.0000
scaffold_119	36633	55.60	1	43	1.17	0.645	0.315	0.536	239.75	197.50	0.14	0	0.0000	0	0.0000	0	0	0	11	25.5814
scaffold_120	34746	52.69	1	36	1.04	0.530	0.317	1.250	482.34	260.00	0.08	0	0.0000	0	0.0000	0	0	0	7	19.4444
scaffold_121	34449	53.19	1	38	1.10	0.448	0.300	0.810	501.57	327.00	0.03	0	0.0000	1	2.6316	0	0	0	2	5.2632
scaffold_122	32918	50.50	1	37	1.12	0.622	0.429	0.682	358.57	220.50	0.14	0	0.0000	2	5.4054	0	0	0	7	18.9189
scaffold_123	32551	53.25	1	34	1.04	0.499	0.352	0.700	460.68	334.00	0.06	0	0.0000	0	0.0000	0	0	0	6	17.6471
scaffold_124	30916	54.52	1	39	1.26	0.484	0.375	0.857	327.95	184.00	0.03	0	0.0000	1	2.5641	0	0	0	14	35.8974
scaffold_125	29448	52.13	1	39	1.32	0.325	0.285	1.053	433.16	360.00	0.03	0	0.0000	0	0.0000	0	0	0	2	5.1282
scaffold_126	28172	54.75	1	42	1.49	0.339	0.278	0.312	383.16	246.00	0.10	0	0.0000	0	0.0000	0	0	0	3	7.1429
scaffold_127	28140	53.92	1	34	1.21	0.547	0.387	1.125	351.64	267.50	0.12	0	0.0000	1	2.9412	0	0	0	6	17.6471
scaffold_128	26823	54.10	1	37	1.38	0.439	0.318	0.609	362.10	175.00	0.16	0	0.0000	1	2.7027	0	0	0	0	0.0000
scaffold_129	26563	53.42	1	25	0.94	0.674	0.642	3.167	354.88	180.50	0.04	0	0.0000	0	0.0000	0	0	0	1	4.0000
scaffold_130	25991	55.85	1	38	1.46	0.491	0.392	1.923	202.82	161.00	0.11	0	0.0000	1	2.6316	0	0	0	10	26.3158
scaffold_131	24971	52.34	1	27	1.08	0.533	0.480	1.700	430.52	215.00	0.04	0	0.0000	1	3.7037	0	0	0	7	25.9259
scaffold_132	24731	55.40	1	35	1.42	0.449	0.249	0.591	268.03	218.00	0.03	0	0.0000	1	2.8571	0	0	0	0	0.0000
scaffold_133	22996	54.45	1	29	1.26	0.459	0.351	1.900	359.50	165.50	0.07	0	0.0000	0	0.0000	0	0	0	10	34.4828
scaffold_134	22697	52.39	1	35	1.54	0.371	0.303	0.667	298.27	245.00	0.03	0	0.0000	1	2.8571	0	0	0	7	20.0000
scaffold_135	22628	54.71	1	34	1.50	0.464	0.324	0.700	228.10	186.00	0.09	0	0.0000	1	2.9412	0	0	0	5	14.7059
scaffold_136	22408	55.34	1	31	1.38	0.484	0.318	0.240	278.04	189.00	0.13	0	0.0000	1	3.2258	0	0	0	3	9.6774
scaffold_137	21568	52.77	1	28	1.30	0.305	0.219	1.545	527.28	545.00	0.07	0	0.0000	1	3.5714	0	0	0	2	7.1429
scaffold_138	18602	54.99	1	21	1.13	0.622	0.435	0.615	362.50	241.00	0.19	0	0.0000	2	9.5238	0	0	0	4	19.0476
scaffold_139	18308	44.76	1	15	0.82	1.009	0.762	1.143	186.29	117.00	0.07	2	13.3333	2	13.3333	0	0	0	3	20.0000
scaffold_140	18125	56.19	1	22	1.21	0.525	0.369	0.833	300.59	233.50	0.00	0	0.0000	0	0.0000	0	0	0	5	22.7273
scaffold_141	18083	49.88	1	25	1.38	0.557	0.366	0.786	183.40	140.00	0.16	0	0.0000	0	0.0000	0	0	0	6	24.0000
scaffold_142	15870	52.17	1	20	1.26	0.407	0.375	0.818	439.06	269.50	0.05	0	0.0000	0	0.0000	0	0	0	2	10.0000
scaffold_143	14827	53.88	1	17	1.15	0.527	0.330	0.889	327.44	137.00	0.00	0	0.0000	0	0.0000	0	0	0	6	35.2941
scaffold_144	14792	54.41	1	29	1.96	0.343	0.282	1.231	234.86	166.50	0.17	0	0.0000	0	0.0000	0	0	0	0	0.0000
scaffold_145	14368	54.20	1	16	1.11	0.566	0.405	7.000	414.85	388.00	0.19	0	0.0000	0	0.0000	0	0	0	3	18.7500
scaffold_146	13919	53.14	1	15	1.08	0.632	0.486	1.500	327.17	199.50	0.20	0	0.0000	1	6.6667	0	0	0	3	20.0000
scaffold_147	13075	49.99	1	12	0.92	0.552	0.324	0.333	588.82	550.00	0.08	1	8.3333	1	8.3333	0	0	0	1	8.3333
scaffold_148	12131	55.56	1	22	1.81	0.488	0.405	1.200	100.07	84.00	0.27	0	0.0000	1	4.5455	0	0	0	7	31.8182
scaffold_149	11952	53.60	1	15	1.26	0.398	0.399	2.000	374.21	337.50	0.07	0	0.0000	1	6.6667	0	0	0	4	26.6667
scaffold_150	11864	50.46	1	12	1.01	0.501	0.310	0.714	549.10	485.50	0.17	0	0.0000	0	0.0000	0	0	0	0	0.0000
scaffold_151	11705	55.81	1	15	1.28	0.624	0.270	0.875	198.42	114.50	0.20	0	0.0000	0	0.0000	0	0	0	3	20.0000
scaffold_152	11146	53.88	1	20	1.79	0.389	0.309	0.667	203.00	101.00	0.15	0	0.0000	0	0.0000	0	0	0	6	30.0000
scaffold_153	10873	52.27	1	14	1.29	0.410	0.243	1.333	401.54	349.00	0.00	0	0.0000	0	0.0000	0	0	0	3	21.4286
scaffold_154	10828	52.95	1	14	1.29	0.413	0.364	0.400	380.92	158.00	0.07	0	0.0000	2	14.2857	0	0	0	3	21.4286
scaffold_155	10283	51.54	1	9	0.88	0.381	0.354	2.000	734.38	453.00	0.11	0	0.0000	1	11.1111	0	0	0	0	0.0000
scaffold_156	10161	53.36	1	12	1.18	0.429	0.400	1.000	494.50	360.50	0.08	0	0.0000	0	0.0000	0	0	0	0	0.0000
scaffold_157	9702	52.78	1	13	1.34	0.368	0.288	0.300	374.92	373.00	0.00	0	0.0000	0	0.0000	0	0	0	1	7.6923
scaffold_158	7733	35.86	1	9	1.16	0.763	0.528	3.500	124.71	76.00	0.11	0	0.0000	0	0.0000	0	0	0	2	22.2222
scaffold_159	7720	53.63	1	12	1.55	0.503	0.390	0.500	191.22	209.00	0.17	0	0.0000	0	0.0000	0	0	0	1	8.3333
scaffold_160	7678	55.27	1	8	1.04	0.630	0.504	0.600	331.12	216.50	0.00	0	0.0000	0	0.0000	0	0	0	0	0.0000
scaffold_161	7549	36.42	1	6	0.79	1.059	0.792	0.200	246.40	5.00	0.17	0	0.0000	0	0.0000	0	0	0	3	50.0000
scaffold_162	7333	54.49	1	11	1.50	0.303	0.291	0.833	402.60	295.50	0.09	0	0.0000	0	0.0000	0	0	0	0	0.0000
scaffold_163	7274	48.98	1	14	1.92	0.351	0.291	3.667	170.50	174.00	0.00	0	0.0000	0	0.0000	0	0	0	6	42.8571
scaffold_164	7259	42.53	1	7	0.96	0.859	0.753	0.167	179.43	154.00	0.00	0	0.0000	0	0.0000	0	0	0	1	14.2857
scaffold_165	6560	40.14	1	6	0.91	0.943	0.621	1.000	176.00	172.00	0.00	0	0.0000	0	0.0000	0	0	0	2	33.3333
scaffold_166	6342	54.26	1	10	1.58	0.509	0.384	1.500	145.12	74.50	0.00	0	0.0000	0	0.0000	0	0	0	2	20.0000
scaffold_167	6298	53.97	1	9	1.43	0.500	0.378	0.125	201.67	85.00	0.00	0	0.0000	0	0.0000	0	0	0	1	11.1111
scaffold_168	6250	53.62	1	7	1.12	0.468	0.498	0.167	426.43	208.00	0.00	0	0.0000	0	0.0000	0	0	0	0	0.0000
scaffold_169	6243	43.22	1	4	0.64	1.000	0.543	0.333	430.00	484.00	0.00	1	25.0000	1	25.0000	0	0	0	1	25.0000
scaffold_170	5847	49.53	1	7	1.20	0.588	0.306	0.400	248.71	167.00	0.00	0	0.0000	0	0.0000	0	0	0	2	28.5714
scaffold_171	5786	55.38	1	9	1.56	0.454	0.225	3.500	182.38	134.50	0.11	0	0.0000	1	11.1111	0	0	0	1	11.1111
scaffold_172	5749	54.06	1	5	0.87	0.917	0.450	1.500	234.40	154.00	0.00	0	0.0000	0	0.0000	0	0	0	2	40.0000
scaffold_173	5717	53.37	1	7	1.22	0.498	0.537	1.333	320.43	70.00	0.00	0	0.0000	0	0.0000	0	0	0	1	14.2857
scaffold_174	5626	51.69	1	9	1.60	0.366	0.312	0.286	260.67	85.00	0.00	0	0.0000	1	11.1111	0	0	0	2	22.2222
scaffold_175	5363	40.41	1	6	1.12	0.830	0.532	NA	82.40	24.00	0.17	0	0.0000	0	0.0000	0	0	0	3	50.0000
scaffold_176	5272	53.57	1	3	0.57	0.611	0.255	2.000	1028.33	1184.00	0.00	0	0.0000	0	0.0000	0	0	0	0	0.0000
scaffold_177	5056	51.11	1	6	1.19	0.424	0.383	0.500	359.67	292.00	0.00	0	0.0000	0	0.0000	0	0	0	2	33.3333
scaffold_178	5035	53.68	1	5	0.99	0.604	0.675	4.000	404.60	386.00	0.00	0	0.0000	0	0.0000	0	0	0	3	60.0000
scaffold_179	4905	54.82	1	5	1.02	0.512	0.501	NA	251.00	227.00	0.00	0	0.0000	0	0.0000	0	0	0	2	40.0000
scaffold_180	4813	51.51	1	7	1.45	0.376	0.330	1.333	275.14	75.00	0.00	0	0.0000	0	0.0000	0	0	0	1	14.2857
scaffold_181	4712	44.97	1	4	0.85	1.030	1.104	0.333	148.75	76.50	0.00	0	0.0000	0	0.0000	0	0	0	1	25.0000
scaffold_182	4702	51.64	1	9	1.91	0.351	0.312	0.800	169.11	149.00	0.00	0	0.0000	0	0.0000	0	0	0	2	22.2222
scaffold_183	4696	30.96	1	3	0.64	0.931	0.381	0.500	434.00	122.00	0.00	0	0.0000	0	0.0000	0	0	0	1	33.3333
scaffold_184	4675	56.34	1	5	1.07	0.600	0.474	4.000	303.75	242.50	0.20	0	0.0000	1	20.0000	0	0	0	3	60.0000
scaffold_185	4323	53.55	1	5	1.16	0.584	0.555	NA	282.60	203.00	0.00	0	0.0000	0	0.0000	0	0	0	2	40.0000
scaffold_186	4210	50.45	1	4	0.95	0.903	0.819	NA	111.67	132.00	0.25	0	0.0000	0	0.0000	0	0	0	2	50.0000
