ID	LENGTH	GC	COVERAGE	ORF_COUNT	ORF_PER_KB	ORF_MEAN	ORF_MEDIAN	ORF_PLUS_STRAND_RATIO	INTERGENIC_MEAN	INTERGENIC_MEDIAN	FRACTION_OVERLAPPING_ORFS	NCLDV_HITS	NCVOG_HITS	CAPSID	RIBOSOMAL	MT
scaffold_25	418282	47.85	1	483	1.15	0.582	0.369	1.311	206.00	206.00	0.11	1	11	0	0	0
scaffold_26	415809	47.76	1	479	1.15	0.519	0.333	1.013	241.00	241.00	0.10	1	6	0	0	0
scaffold_27	381795	49.03	1	432	1.13	0.532	0.317	0.895	246.50	246.50	0.10	0	4	0	0	0
scaffold_28	374593	48.63	1	452	1.21	0.491	0.300	0.948	244.50	244.50	0.09	1	8	0	0	0
scaffold_29	351377	48.20	1	416	1.18	0.501	0.329	0.990	252.00	252.00	0.12	0	12	0	1	0
scaffold_30	336035	48.13	1	382	1.14	0.545	0.320	1.158	263.50	263.50	0.09	0	5	0	0	0
scaffold_31	314692	48.14	1	372	1.18	0.486	0.342	0.989	269.50	269.50	0.10	0	6	0	1	0
scaffold_32	304871	48.72	1	346	1.13	0.557	0.341	0.860	237.00	237.00	0.10	0	4	0	0	0
scaffold_33	247305	49.18	1	240	0.97	0.602	0.329	0.983	325.00	325.00	0.10	0	3	0	0	0
scaffold_34	246334	48.70	1	261	1.06	0.572	0.348	0.878	262.00	262.00	0.11	0	11	0	1	0
scaffold_35	242962	49.16	1	266	1.09	0.588	0.303	1.031	206.00	206.00	0.07	0	6	0	0	0
scaffold_36	242654	49.24	1	258	1.06	0.595	0.327	0.911	247.50	247.50	0.11	0	11	0	0	0
scaffold_37	241429	48.37	1	325	1.35	0.462	0.306	0.857	210.50	210.50	0.11	1	3	0	1	0
scaffold_38	219886	48.68	1	243	1.11	0.498	0.282	1.095	257.00	257.00	0.09	0	4	0	0	0
scaffold_39	214536	48.38	1	269	1.25	0.474	0.291	0.978	217.00	217.00	0.10	0	4	0	0	0
scaffold_40	204127	47.16	1	236	1.16	0.508	0.354	1.206	253.00	253.00	0.11	0	2	0	0	0
scaffold_41	179682	48.06	1	188	1.05	0.590	0.378	1.186	256.00	256.00	0.12	1	4	0	0	0
scaffold_42	174845	48.49	1	196	1.12	0.523	0.345	1.253	273.50	273.50	0.08	0	11	0	0	0
scaffold_43	167859	48.03	1	171	1.02	0.650	0.375	1.085	268.00	268.00	0.10	1	6	0	0	0
scaffold_44	164481	48.59	1	180	1.09	0.564	0.390	0.782	249.00	249.00	0.12	0	4	0	0	0
scaffold_45	139798	45.61	1	149	1.07	0.608	0.348	1.041	241.00	241.00	0.11	1	2	0	0	0
scaffold_46	136586	48.98	1	145	1.06	0.621	0.363	0.908	236.50	236.50	0.12	1	3	0	0	0
scaffold_47	134617	50.04	1	142	1.05	0.580	0.351	0.945	257.50	257.50	0.10	0	4	0	0	0
scaffold_48	120575	48.98	1	145	1.20	0.451	0.291	1.132	257.00	257.00	0.10	0	4	0	0	0
scaffold_49	110265	48.88	1	134	1.22	0.465	0.258	0.971	204.00	204.00	0.10	0	4	0	0	0
scaffold_50	102968	48.78	1	114	1.11	0.532	0.332	1.327	327.50	327.50	0.11	0	2	0	0	0
scaffold_51	95407	49.87	1	121	1.27	0.522	0.351	0.952	158.00	158.00	0.12	0	2	0	0	0
scaffold_52	93593	47.59	1	109	1.16	0.530	0.321	1.180	175.00	175.00	0.11	0	2	0	0	0
scaffold_53	85674	49.27	1	60	0.70	0.953	0.372	0.935	257.00	257.00	0.05	0	4	0	0	0
scaffold_54	85310	47.19	1	78	0.91	0.706	0.384	0.902	278.00	278.00	0.09	0	1	0	0	0
scaffold_55	81002	48.45	1	89	1.10	0.454	0.336	1.119	354.50	354.50	0.10	0	2	0	0	0
scaffold_56	79985	48.88	1	102	1.28	0.404	0.264	1.170	327.00	327.00	0.11	0	1	0	0	0
scaffold_57	72564	50.19	1	60	0.83	0.831	0.461	1.857	261.50	261.50	0.13	0	3	0	0	0
scaffold_58	71824	46.51	1	93	1.29	0.491	0.330	0.824	205.50	205.50	0.12	1	6	0	0	0
scaffold_59	63928	48.52	1	67	1.05	0.573	0.384	0.595	370.00	370.00	0.15	0	0	0	0	0
scaffold_60	61168	43.06	1	92	1.50	0.261	0.228	8.200	227.00	227.00	0.00	0	0	0	0	1
scaffold_61	51709	48.82	1	81	1.57	0.443	0.369	1.613	183.00	183.00	0.28	0	3	0	0	0
scaffold_62	47750	48.01	1	54	1.13	0.397	0.274	1.842	377.50	377.50	0.11	0	3	0	0	0
scaffold_63	46999	50.31	1	55	1.17	0.505	0.309	2.056	172.00	172.00	0.04	0	2	0	0	0
scaffold_64	45367	49.38	1	40	0.88	0.642	0.400	1.222	363.00	363.00	0.05	0	1	0	0	0
scaffold_65	45238	53.03	1	72	1.59	0.357	0.282	0.600	280.50	280.50	0.22	0	7	0	0	0
scaffold_66	44419	54.25	1	79	1.78	0.330	0.243	0.411	220.00	220.00	0.23	0	3	0	0	0
scaffold_67	40552	47.50	1	51	1.26	0.468	0.318	1.217	239.50	239.50	0.10	1	1	0	0	0
scaffold_68	40246	50.37	1	24	0.60	0.987	0.304	1.182	474.00	474.00	0.08	0	4	0	0	0
scaffold_69	39630	49.63	1	52	1.31	0.373	0.285	0.793	248.50	248.50	0.08	0	8	0	0	0
scaffold_70	38483	50.45	1	48	1.25	0.546	0.289	1.087	192.50	192.50	0.08	0	7	0	0	0
scaffold_71	37124	48.12	1	42	1.13	0.487	0.273	1.471	321.00	321.00	0.07	0	2	0	0	0
scaffold_72	36393	48.00	1	37	1.02	0.645	0.420	1.467	310.00	310.00	0.14	0	1	0	0	0
scaffold_73	32805	46.79	1	24	0.73	0.855	0.342	0.846	218.00	218.00	0.04	0	0	0	0	0
scaffold_74	32018	47.03	1	20	0.62	0.299	0.314	1.222	619.50	619.50	0.00	0	0	0	1	0
scaffold_75	31640	51.68	1	29	0.92	0.719	0.369	0.706	301.00	301.00	0.21	0	1	0	0	0
scaffold_76	31254	51.24	1	36	1.15	0.437	0.327	1.400	259.00	259.00	0.06	0	4	0	0	0
scaffold_77	31225	51.18	1	42	1.35	0.429	0.360	1.333	234.00	234.00	0.12	0	4	0	0	0
scaffold_78	31055	49.63	1	26	0.84	0.869	0.414	1.167	314.00	314.00	0.08	0	2	0	0	0
scaffold_79	30794	48.28	1	33	1.07	0.627	0.393	1.750	166.00	166.00	0.06	0	0	0	0	0
scaffold_80	30568	48.50	1	41	1.34	0.480	0.381	0.952	158.00	158.00	0.15	0	0	0	0	0
scaffold_81	30467	48.45	1	21	0.69	1.067	0.525	0.750	264.50	264.50	0.05	1	1	0	0	0
scaffold_82	29188	50.13	1	38	1.30	0.430	0.266	1.111	215.00	215.00	0.11	0	1	0	0	0
scaffold_83	28712	48.52	1	32	1.11	0.486	0.329	0.778	217.50	217.50	0.06	0	1	0	0	0
scaffold_84	26761	46.71	1	35	1.31	0.401	0.276	0.667	292.00	292.00	0.17	0	6	0	0	0
scaffold_85	24270	47.48	1	27	1.11	0.437	0.297	1.250	321.00	321.00	0.19	0	0	0	0	0
scaffold_86	21985	46.10	1	26	1.18	0.541	0.497	0.857	279.00	279.00	0.15	0	4	0	0	0
scaffold_87	16089	48.19	1	10	0.62	0.909	0.298	0.250	602.00	602.00	0.20	0	0	0	0	0
scaffold_88	15022	51.62	1	20	1.33	0.335	0.303	0.818	287.00	287.00	0.05	0	7	0	0	0
scaffold_89	14571	50.15	1	23	1.58	0.314	0.282	1.091	213.00	213.00	0.09	0	0	0	0	0
scaffold_90	13029	50.70	1	14	1.07	0.696	0.618	2.500	90.50	90.50	0.14	0	0	0	0	0
scaffold_91	12843	49.61	1	15	1.17	0.680	0.543	0.500	150.00	150.00	0.20	0	0	0	0	0
scaffold_92	9941	45.40	1	12	1.21	0.560	0.314	1.400	345.00	345.00	0.25	0	0	0	0	0
scaffold_93	9331	42.85	1	14	1.50	0.251	0.233	0.167	250.50	250.50	0.00	0	0	0	0	1
scaffold_94	8273	43.16	1	11	1.33	0.250	0.231	0.222	110.00	110.00	0.00	0	0	0	0	1
scaffold_95	7934	47.91	1	12	1.51	0.399	0.283	0.333	252.00	252.00	0.08	0	0	0	0	0
scaffold_96	6001	43.11	1	11	1.83	0.249	0.234	0.222	110.00	110.00	0.00	0	0	0	0	1
scaffold_97	5162	39.66	1	10	1.94	0.280	0.219	NA	46.00	46.00	0.00	0	0	0	0	0
scaffold_98	3793	50.01	1	2	0.53	1.608	1.608	1.000	141.00	141.00	0.00	0	0	0	0	0
scaffold_99	3694	45.75	1	9	2.44	0.217	0.153	0.286	133.50	133.50	0.11	0	0	0	0	1
scaffold_100	3255	45.87	1	4	1.23	0.546	0.298	NA	122.00	122.00	0.00	0	0	0	0	0
scaffold_101	3028	50.40	1	4	1.32	0.590	0.491	3.000	114.50	114.50	0.00	0	1	0	0	0
scaffold_102	2900	46.38	1	2	0.69	1.427	1.427	1.000	24.50	24.50	0.00	1	1	0	0	0
scaffold_103	1102	46.19	1	1	0.91	0.402	0.402	NA	2.00	2.00	0.00	0	0	0	0	0
