ID	LENGTH	GC	COVERAGE	ORF_COUNT	ORF_PER_KB	ORF_MEAN	ORF_MEDIAN	ORF_PLUS_STRAND_RATIO	INTERGENIC_MEAN	INTERGENIC_MEDIAN	FRACTION_OVERLAPPING_ORFS	NCLDV_HITS	NCLDV_PERCENT	NCVOG_HITS	NCVOG_PERCENT	CAPSID	RIBOSOMAL	MT	PFAM_HITS	PFAM_PERCENT
scaffold_55	17893	32.73	1	14	0.78	0.414	0.280	1.000	770.57	309.00	0.00	0	0.0000	1	7.1429	0	0	0	3	21.4286
scaffold_56	17866	31.00	1	15	0.84	0.477	0.264	1.500	716.20	772.00	0.00	0	0.0000	0	0.0000	0	0	0	2	13.3333
scaffold_57	17853	34.30	1	14	0.78	0.629	0.317	1.333	648.29	397.00	0.00	0	0.0000	0	0.0000	0	0	0	1	7.1429
scaffold_58	17703	32.70	1	21	1.19	0.363	0.309	2.500	481.60	293.50	0.05	0	0.0000	1	4.7619	0	0	0	8	38.0952
scaffold_59	17700	33.11	1	21	1.19	0.312	0.282	0.909	479.45	235.50	0.00	0	0.0000	0	0.0000	0	0	0	9	42.8571
scaffold_60	17615	31.31	1	20	1.14	0.417	0.252	2.333	484.63	386.00	0.00	0	0.0000	0	0.0000	0	0	0	9	45.0000
scaffold_61	17601	29.32	1	13	0.74	0.328	0.210	0.857	1001.85	830.00	0.00	0	0.0000	0	0.0000	0	0	0	1	7.6923
scaffold_62	17373	30.66	1	11	0.63	0.530	0.231	0.833	953.73	820.00	0.00	0	0.0000	0	0.0000	0	0	0	1	9.0909
scaffold_63	17351	29.26	1	13	0.75	0.396	0.222	1.167	939.00	910.00	0.00	0	0.0000	1	7.6923	0	0	0	3	23.0769
scaffold_64	17287	32.42	1	12	0.69	0.588	0.537	0.714	813.00	545.50	0.00	0	0.0000	0	0.0000	0	0	0	3	25.0000
scaffold_65	17238	34.51	1	12	0.70	0.469	0.443	1.400	875.08	597.00	0.00	0	0.0000	0	0.0000	0	0	0	5	41.6667
scaffold_66	17163	37.97	1	8	0.47	1.629	1.512	0.600	394.12	286.00	0.00	2	25.0000	2	25.0000	0	0	0	4	50.0000
scaffold_67	17133	33.52	1	18	1.05	0.381	0.266	0.500	582.41	429.00	0.06	0	0.0000	0	0.0000	0	0	0	4	22.2222
scaffold_68	17068	31.81	1	10	0.59	0.543	0.294	2.333	1026.30	592.50	0.00	0	0.0000	0	0.0000	0	0	0	4	40.0000
scaffold_69	17017	29.88	1	10	0.59	0.485	0.399	0.429	1332.78	627.00	0.00	0	0.0000	0	0.0000	0	0	0	5	50.0000
scaffold_70	16835	34.26	1	12	0.71	0.733	0.286	0.200	626.17	407.50	0.00	0	0.0000	1	8.3333	0	0	0	2	16.6667
scaffold_71	16835	32.79	1	12	0.71	0.645	0.327	0.714	669.33	371.00	0.00	0	0.0000	0	0.0000	0	0	0	4	33.3333
scaffold_72	16787	32.58	1	15	0.89	0.581	0.360	2.750	479.40	182.00	0.00	0	0.0000	0	0.0000	0	0	0	6	40.0000
scaffold_73	16736	30.56	1	18	1.08	0.348	0.377	0.385	572.22	491.00	0.00	0	0.0000	0	0.0000	0	0	0	5	27.7778
scaffold_74	16692	32.93	1	11	0.66	0.595	0.282	1.750	845.91	593.00	0.00	0	0.0000	0	0.0000	0	0	0	4	36.3636
scaffold_75	16675	33.25	1	17	1.02	0.472	0.375	2.400	487.06	174.00	0.00	0	0.0000	1	5.8824	0	0	0	6	35.2941
scaffold_76	16670	28.66	1	8	0.48	0.311	0.213	1.667	1576.00	892.00	0.00	0	0.0000	0	0.0000	0	0	0	1	12.5000
scaffold_77	16647	35.62	1	10	0.60	0.943	0.238	1.000	849.38	241.00	0.20	0	0.0000	2	20.0000	0	0	0	2	20.0000
scaffold_78	16555	29.92	1	9	0.54	0.470	0.171	1.250	1250.78	1201.00	0.00	0	0.0000	0	0.0000	0	0	0	0	0.0000
scaffold_79	16493	30.71	1	6	0.36	0.527	0.281	2.000	2223.83	1127.50	0.00	0	0.0000	0	0.0000	0	0	0	1	16.6667
scaffold_80	16432	32.77	1	11	0.67	0.829	0.297	1.200	666.18	403.00	0.00	0	0.0000	0	0.0000	0	0	0	6	54.5455
scaffold_81	16385	30.04	1	9	0.55	0.376	0.246	0.800	1425.88	964.00	0.00	0	0.0000	0	0.0000	0	0	0	2	22.2222
scaffold_82	16307	34.71	1	17	1.04	0.430	0.357	0.545	504.12	337.00	0.06	0	0.0000	0	0.0000	0	0	0	4	23.5294
scaffold_83	16241	35.58	1	6	0.37	1.565	0.784	1.000	960.00	908.50	0.00	0	0.0000	0	0.0000	0	0	0	0	0.0000
scaffold_84	16158	31.35	1	11	0.68	0.798	0.717	1.200	743.80	452.00	0.00	0	0.0000	2	18.1818	0	0	0	3	27.2727
scaffold_85	16074	33.72	1	9	0.56	0.883	0.618	1.250	832.78	910.00	0.00	0	0.0000	1	11.1111	0	0	0	2	22.2222
scaffold_86	15990	30.95	1	10	0.63	0.576	0.377	4.000	803.30	627.50	0.00	0	0.0000	0	0.0000	0	0	0	2	20.0000
scaffold_87	15959	31.70	1	14	0.88	0.659	0.347	0.273	513.38	360.00	0.00	0	0.0000	0	0.0000	0	0	0	2	14.2857
scaffold_88	15923	32.54	1	13	0.82	0.289	0.282	0.857	815.46	504.00	0.00	0	0.0000	0	0.0000	0	0	0	2	15.3846
scaffold_89	15906	35.30	1	5	0.31	2.197	0.231	0.667	360.40	289.00	0.00	0	0.0000	0	0.0000	0	0	0	1	20.0000
scaffold_90	15803	27.29	1	11	0.70	0.261	0.291	0.375	958.91	450.00	0.00	0	0.0000	0	0.0000	0	0	0	2	18.1818
scaffold_91	15762	33.43	1	14	0.89	0.486	0.327	2.500	488.07	226.00	0.00	0	0.0000	1	7.1429	0	0	0	9	64.2857
scaffold_92	15580	32.11	1	16	1.03	0.387	0.388	1.000	588.25	501.00	0.00	0	0.0000	0	0.0000	0	0	0	4	25.0000
scaffold_93	15484	34.79	1	12	0.77	0.879	0.249	0.714	503.20	397.00	0.08	0	0.0000	0	0.0000	0	0	0	3	25.0000
scaffold_94	15473	29.13	1	17	1.10	0.298	0.213	0.417	656.62	560.50	0.06	0	0.0000	0	0.0000	0	0	0	2	11.7647
scaffold_95	15434	31.05	1	12	0.78	0.372	0.280	0.714	915.50	638.50	0.00	0	0.0000	0	0.0000	0	0	0	3	25.0000
scaffold_96	15346	29.76	1	12	0.78	0.513	0.294	0.714	703.83	593.00	0.00	0	0.0000	1	8.3333	0	0	0	4	33.3333
scaffold_97	15232	31.78	1	7	0.46	1.365	0.249	0.400	621.86	622.00	0.00	0	0.0000	0	0.0000	0	0	0	1	14.2857
scaffold_98	15222	29.54	1	9	0.59	0.977	0.792	1.250	620.50	684.00	0.00	0	0.0000	0	0.0000	0	0	0	8	88.8889
scaffold_99	15131	29.37	1	11	0.73	0.525	0.198	1.200	839.91	596.00	0.00	0	0.0000	1	9.0909	0	0	0	3	27.2727
scaffold_100	15081	36.44	1	3	0.20	4.628	2.013	NA	528.00	528.00	0.33	0	0.0000	0	0.0000	0	0	0	2	66.6667
scaffold_101	15065	32.49	1	6	0.40	1.045	0.959	1.000	912.67	727.50	0.00	0	0.0000	0	0.0000	0	0	0	3	50.0000
scaffold_102	15060	29.37	1	10	0.66	0.371	0.406	2.333	1081.70	477.50	0.00	0	0.0000	0	0.0000	0	0	0	0	0.0000
scaffold_103	15039	29.88	1	9	0.60	0.542	0.417	0.286	975.78	319.00	0.00	0	0.0000	0	0.0000	0	0	0	1	11.1111
scaffold_104	14949	29.16	1	9	0.60	0.481	0.237	0.500	1181.44	920.00	0.00	0	0.0000	0	0.0000	0	0	0	1	11.1111
scaffold_105	14903	29.69	1	12	0.81	0.357	0.203	2.000	868.42	519.00	0.00	0	0.0000	1	8.3333	0	0	0	1	8.3333
scaffold_106	14849	32.08	1	8	0.54	0.715	0.543	1.000	1050.12	529.50	0.00	0	0.0000	0	0.0000	0	0	0	2	25.0000
scaffold_107	14817	31.46	1	16	1.08	0.459	0.301	3.000	477.07	271.00	0.00	0	0.0000	0	0.0000	0	0	0	6	37.5000
scaffold_108	14791	34.58	1	15	1.01	0.377	0.300	1.143	648.29	533.50	0.07	0	0.0000	0	0.0000	0	0	0	1	6.6667
scaffold_109	14770	32.62	1	10	0.68	0.470	0.268	0.250	1125.11	789.00	0.10	0	0.0000	0	0.0000	0	0	0	4	40.0000
scaffold_110	14743	37.19	1	8	0.54	0.930	0.348	1.667	987.57	894.00	0.12	0	0.0000	1	12.5000	0	0	0	2	25.0000
scaffold_111	14614	33.73	1	15	1.03	0.622	0.291	0.500	337.79	196.50	0.07	0	0.0000	1	6.6667	0	0	0	7	46.6667
scaffold_112	14589	31.08	1	10	0.69	0.470	0.289	1.000	872.44	617.00	0.00	0	0.0000	0	0.0000	0	0	0	1	10.0000
scaffold_113	14589	37.85	1	8	0.55	1.746	1.362	0.143	187.00	78.50	0.50	0	0.0000	0	0.0000	0	0	0	7	87.5000
scaffold_114	14586	30.11	1	13	0.89	0.426	0.261	2.250	681.77	291.00	0.00	0	0.0000	0	0.0000	0	0	0	2	15.3846
scaffold_115	14582	33.84	1	16	1.10	0.425	0.358	0.778	533.86	448.00	0.12	0	0.0000	0	0.0000	0	0	0	5	31.2500
scaffold_116	14569	32.38	1	11	0.76	0.740	0.387	0.375	626.00	609.00	0.09	0	0.0000	1	9.0909	0	0	0	3	27.2727
scaffold_117	14553	32.20	1	15	1.03	0.347	0.258	2.000	715.85	554.00	0.07	0	0.0000	0	0.0000	0	0	0	2	13.3333
scaffold_118	14520	34.13	1	8	0.55	0.982	0.387	0.600	835.12	543.50	0.00	0	0.0000	0	0.0000	0	0	0	3	37.5000
scaffold_119	14514	32.26	1	16	1.10	0.478	0.327	0.455	424.93	270.00	0.06	0	0.0000	0	0.0000	0	0	0	4	25.0000
scaffold_120	14475	32.60	1	9	0.62	0.757	0.360	1.250	848.11	509.00	0.00	0	0.0000	0	0.0000	0	0	0	6	66.6667
scaffold_121	14443	36.06	1	17	1.18	0.482	0.252	0.889	348.35	197.00	0.00	0	0.0000	1	5.8824	0	0	0	2	11.7647
scaffold_122	14410	30.77	1	12	0.83	0.407	0.350	0.333	781.42	375.00	0.00	0	0.0000	0	0.0000	0	0	0	6	50.0000
scaffold_123	14402	30.19	1	9	0.62	0.491	0.216	0.500	1111.22	641.00	0.00	0	0.0000	0	0.0000	0	0	0	2	22.2222
scaffold_124	14372	35.38	1	11	0.77	0.919	0.381	2.667	387.45	381.00	0.00	0	0.0000	0	0.0000	0	0	0	4	36.3636
scaffold_125	14314	32.61	1	14	0.98	0.486	0.289	1.800	497.50	467.00	0.00	0	0.0000	0	0.0000	0	0	0	4	28.5714
scaffold_126	14299	30.20	1	12	0.84	0.387	0.285	0.500	806.83	568.00	0.00	0	0.0000	2	16.6667	0	0	0	2	16.6667
scaffold_127	14219	31.85	1	12	0.84	0.407	0.228	2.000	737.08	628.00	0.00	0	0.0000	0	0.0000	0	0	0	4	33.3333
scaffold_128	14218	32.59	1	19	1.34	0.327	0.231	0.462	414.56	278.00	0.05	0	0.0000	0	0.0000	0	0	0	7	36.8421
scaffold_129	14214	32.29	1	5	0.35	1.798	0.588	0.250	666.60	402.00	0.00	0	0.0000	0	0.0000	0	0	0	2	40.0000
scaffold_130	14194	30.45	1	9	0.63	0.725	0.192	3.500	762.44	557.00	0.00	0	0.0000	0	0.0000	0	0	0	1	11.1111
scaffold_131	14178	27.62	1	16	1.13	0.201	0.181	1.000	788.86	534.50	0.00	0	0.0000	0	0.0000	0	0	0	0	0.0000
scaffold_132	14131	35.83	1	10	0.71	0.734	0.377	9.000	335.20	188.00	0.00	0	0.0000	1	10.0000	0	0	0	3	30.0000
scaffold_133	14123	34.63	1	13	0.92	0.735	0.288	0.444	459.10	150.00	0.15	0	0.0000	0	0.0000	0	0	0	5	38.4615
scaffold_134	14078	34.07	1	7	0.50	1.377	0.615	0.750	566.14	293.00	0.00	0	0.0000	1	14.2857	0	0	0	2	28.5714
scaffold_135	14043	33.18	1	12	0.85	0.484	0.405	1.400	682.83	820.50	0.00	0	0.0000	0	0.0000	0	0	0	4	33.3333
scaffold_136	13955	32.40	1	14	1.00	0.497	0.342	0.400	513.77	511.00	0.07	0	0.0000	0	0.0000	0	0	0	2	14.2857
scaffold_137	13899	31.73	1	10	0.72	0.856	0.498	0.667	535.70	414.50	0.00	0	0.0000	1	10.0000	0	0	0	3	30.0000
scaffold_138	13895	30.59	1	12	0.86	0.547	0.455	0.500	612.58	356.00	0.00	0	0.0000	0	0.0000	0	0	0	1	8.3333
scaffold_139	13881	30.53	1	15	1.08	0.364	0.264	2.000	561.53	487.00	0.00	0	0.0000	0	0.0000	0	0	0	2	13.3333
scaffold_140	13850	37.05	1	9	0.65	0.689	0.510	0.800	647.44	668.00	0.00	0	0.0000	0	0.0000	0	0	0	3	33.3333
scaffold_141	13804	27.69	1	5	0.36	0.548	0.579	4.000	1793.00	2062.00	0.00	0	0.0000	0	0.0000	0	0	0	0	0.0000
scaffold_142	13790	30.26	1	14	1.02	0.382	0.348	0.273	604.93	424.50	0.00	0	0.0000	0	0.0000	0	0	0	5	35.7143
scaffold_143	13749	36.00	1	13	0.95	0.463	0.252	0.444	643.20	553.50	0.23	0	0.0000	0	0.0000	0	0	0	0	0.0000
scaffold_144	13716	29.85	1	7	0.51	0.519	0.435	0.400	1442.71	1134.00	0.00	0	0.0000	0	0.0000	0	0	0	2	28.5714
scaffold_145	13709	30.87	1	13	0.95	0.276	0.252	0.857	814.33	410.50	0.00	0	0.0000	0	0.0000	0	0	0	3	23.0769
scaffold_146	13696	31.79	1	11	0.80	0.435	0.330	0.833	682.64	435.00	0.00	0	0.0000	0	0.0000	0	0	0	3	27.2727
scaffold_147	13693	31.98	1	12	0.88	0.418	0.352	0.091	724.67	374.50	0.00	0	0.0000	0	0.0000	0	0	0	4	33.3333
scaffold_148	13649	31.65	1	9	0.66	0.606	0.294	1.250	788.67	692.00	0.00	0	0.0000	1	11.1111	0	0	0	3	33.3333
scaffold_149	13612	35.67	1	11	0.81	0.613	0.225	1.750	423.20	322.00	0.09	0	0.0000	1	9.0909	0	0	0	3	27.2727
scaffold_150	13570	30.02	1	10	0.74	0.294	0.224	0.429	990.56	325.00	0.10	0	0.0000	0	0.0000	0	0	0	3	30.0000
scaffold_151	13557	35.82	1	13	0.96	0.443	0.303	2.250	459.17	529.50	0.08	0	0.0000	0	0.0000	0	0	0	4	30.7692
scaffold_152	13529	30.09	1	11	0.81	0.344	0.186	2.667	822.09	771.00	0.00	0	0.0000	1	9.0909	0	0	0	1	9.0909
scaffold_153	13520	32.22	1	9	0.67	0.566	0.306	3.500	918.62	382.50	0.11	0	0.0000	1	11.1111	0	0	0	2	22.2222
scaffold_154	13502	30.29	1	14	1.04	0.352	0.318	1.800	528.38	310.00	0.07	0	0.0000	1	7.1429	0	0	0	4	28.5714
scaffold_155	13491	32.01	1	12	0.89	0.662	0.435	1.400	446.64	285.00	0.08	0	0.0000	0	0.0000	0	0	0	6	50.0000
scaffold_156	13482	41.73	1	11	0.82	0.850	0.291	0.375	363.60	99.50	0.09	0	0.0000	0	0.0000	0	0	0	0	0.0000
scaffold_157	13450	29.79	1	9	0.67	0.250	0.168	0.800	1190.33	898.00	0.00	0	0.0000	0	0.0000	0	0	0	0	0.0000
scaffold_158	13386	29.50	1	7	0.52	0.610	0.189	1.333	1146.00	828.00	0.00	0	0.0000	0	0.0000	0	0	0	0	0.0000
scaffold_159	13367	29.03	1	10	0.75	0.402	0.320	0.250	1006.00	672.00	0.00	0	0.0000	0	0.0000	0	0	0	3	30.0000
scaffold_160	13349	29.90	1	14	1.05	0.399	0.249	0.750	511.57	358.50	0.00	0	0.0000	2	14.2857	0	0	0	4	28.5714
scaffold_161	13327	31.77	1	9	0.68	0.577	0.411	0.500	714.11	439.00	0.00	0	0.0000	0	0.0000	0	0	0	1	11.1111
scaffold_162	13317	31.51	1	13	0.98	0.428	0.267	2.250	551.85	249.00	0.00	0	0.0000	1	7.6923	0	0	0	3	23.0769
scaffold_163	13280	38.40	1	7	0.53	1.432	1.314	1.333	654.20	131.00	0.29	0	0.0000	0	0.0000	0	0	0	0	0.0000
scaffold_164	13239	35.13	1	12	0.91	0.473	0.420	3.000	632.08	572.00	0.00	0	0.0000	0	0.0000	0	0	0	6	50.0000
scaffold_165	13237	33.11	1	5	0.38	1.564	0.870	1.500	1052.60	176.00	0.00	0	0.0000	0	0.0000	0	0	0	3	60.0000
scaffold_166	13229	33.42	1	7	0.53	1.252	0.555	1.333	531.86	273.00	0.00	2	28.5714	2	28.5714	0	0	0	2	28.5714
scaffold_167	13215	37.35	1	9	0.68	0.910	0.438	0.500	535.89	377.00	0.00	0	0.0000	2	22.2222	0	0	0	4	44.4444
scaffold_168	13213	32.14	1	8	0.61	0.625	0.263	0.600	755.00	383.50	0.00	0	0.0000	0	0.0000	0	0	0	2	25.0000
scaffold_169	13175	28.16	1	8	0.61	0.368	0.255	7.000	1229.75	1345.00	0.00	0	0.0000	0	0.0000	0	0	0	2	25.0000
scaffold_170	13128	38.02	1	14	1.07	0.508	0.312	0.750	455.92	402.00	0.00	0	0.0000	0	0.0000	0	0	0	1	7.1429
scaffold_171	13095	31.55	1	16	1.22	0.358	0.307	0.778	461.81	371.00	0.00	0	0.0000	3	18.7500	0	0	0	3	18.7500
scaffold_172	12994	29.70	1	8	0.62	0.381	0.300	1.000	1057.00	848.50	0.00	0	0.0000	0	0.0000	0	0	0	2	25.0000
scaffold_173	12958	37.00	1	15	1.16	0.488	0.258	1.143	341.53	138.00	0.00	0	0.0000	0	0.0000	0	0	0	3	20.0000
scaffold_174	12921	31.09	1	15	1.16	0.430	0.300	1.500	432.87	350.00	0.00	0	0.0000	0	0.0000	0	0	0	3	20.0000
scaffold_175	12910	32.76	1	10	0.77	0.515	0.335	0.429	735.10	679.00	0.00	0	0.0000	1	10.0000	0	0	0	3	30.0000
scaffold_176	12906	34.05	1	11	0.85	0.482	0.345	1.200	380.45	227.00	0.00	0	0.0000	0	0.0000	0	0	0	1	9.0909
scaffold_177	12888	34.78	1	14	1.09	0.429	0.495	1.000	513.85	350.00	0.07	0	0.0000	0	0.0000	0	0	0	2	14.2857
scaffold_178	12882	30.89	1	9	0.70	0.553	0.432	0.800	670.33	322.00	0.00	0	0.0000	2	22.2222	0	0	0	4	44.4444
scaffold_179	12874	30.94	1	9	0.70	0.474	0.192	0.286	957.89	737.00	0.00	0	0.0000	0	0.0000	0	0	0	1	11.1111
scaffold_180	12864	33.05	1	8	0.62	0.927	0.453	0.600	649.88	563.50	0.00	0	0.0000	0	0.0000	0	0	0	1	12.5000
scaffold_181	12846	36.67	1	8	0.62	1.222	0.776	0.333	415.43	257.00	0.00	0	0.0000	0	0.0000	0	0	0	2	25.0000
scaffold_182	12826	35.30	1	12	0.94	0.611	0.326	0.500	459.27	418.00	0.00	0	0.0000	2	16.6667	0	0	0	5	41.6667
scaffold_183	12820	29.52	1	9	0.70	0.320	0.249	0.800	1105.89	1178.00	0.00	0	0.0000	0	0.0000	0	0	0	2	22.2222
scaffold_184	12818	32.62	1	14	1.09	0.381	0.346	0.167	516.14	449.00	0.00	0	0.0000	0	0.0000	0	0	0	4	28.5714
scaffold_185	12791	34.65	1	13	1.02	0.475	0.342	0.182	605.36	463.00	0.15	0	0.0000	2	15.3846	0	0	0	7	53.8462
