NCVOG0075	2.6e-18 (1 hits)	1.6e-18 (1 hits)	1.3e-18 (2 hits)	3.3e-13 (2 hits)	2.5e-13 (1 hits)	2.1e-13 (1 hits)	4.6e-15 (1 hits)	8.6e-16 (2 hits)	3.9e-15 (1 hits)	8.6e-15 (1 hits)	8.1e-14 (1 hits)	1.3e-13 (1 hits)	4.4e-15 (1 hits)	2.4e-16 (1 hits)	9.5e-16 (1 hits)	7.5e-16 (1 hits)	3e-16 (2 hits)	8.2e-15 (3 hits)	6e-15 (2 hits)	6e-15 (3 hits)	8.6e-15 (1 hits)	8.7e-15 (2 hits)	9.3e-15 (2 hits)	2.9e-16 (1 hits)	2e-16 (1 hits)	2.3e-14 (2 hits)	4.6e-16 (1 hits)					3.3e-15 (2 hits)	4.4e-16 (1 hits)	9.2e-17 (2 hits)	8.6e-17 (2 hits)	8.5e-17 (2 hits)	6.2e-16 (1 hits)	2.3e-16 (1 hits)	2.4e-16 (1 hits)	7.4e-15 (1 hits)	8.6e-15 (1 hits)	8.6e-15 (1 hits)	8.6e-15 (1 hits)	8.8e-15 (1 hits)	9.2e-15 (1 hits)	1.3e-14 (1 hits)	5.5e-19 (1 hits)	1.7e-15 (1 hits)	1.8e-15 (1 hits)	6.8e-17 (1 hits)	3.5e-16 (1 hits)	1.1e-12 (1 hits)		3.2e-15 (1 hits)	1.4e-14 (1 hits)		1.3e-13 (2 hits)	4.5e-16 (2 hits)		2.7e-17 (1 hits)		7.5e-14 (1 hits)		1.1e-16 (2 hits)	3e-16 (1 hits)	4.8e-17 (2 hits)	9e-12 (1 hits)	2.1e-11 (1 hits)	7.5e-16 (1 hits)	2e-14 (1 hits)	1.2e-16 (1 hits)	8.4e-17 (1 hits)	4.2e-15 (1 hits)	1.4e-16 (1 hits)	1e-16 (1 hits)	1e-16 (1 hits)	8.2e-16 (1 hits)		5e-17 (1 hits)	2.7e-17 (1 hits)	1e-16 (1 hits)	2.5e-16 (1 hits)	1.5e-17 (1 hits)	1.2e-17 (1 hits)	6.6e-15 (1 hits)	9.2e-14 (2 hits)	3.7e-15 (1 hits)	4.2e-16 (1 hits)		4.3e-15 (1 hits)
NCVOG0076	2.8e-93 (10 hits)	5.5e-91 (10 hits)	2.3e-28 (8 hits)	5e-29 (5 hits)	3.4e-34 (9 hits)	3.1e-26 (7 hits)	9.4e-28 (8 hits)	8.2e-24 (8 hits)	1e-18 (3 hits)	1.7e-27 (3 hits)	3.8e-23 (10 hits)	1.4e-23 (12 hits)	2.3e-25 (10 hits)	2.4e-25 (4 hits)	9.3e-30 (7 hits)	1.4e-24 (9 hits)	3.4e-24 (2 hits)	7.9e-26 (17 hits)	1.7e-28 (14 hits)	2.7e-28 (13 hits)	2.8e-28 (18 hits)	2.4e-29 (12 hits)	1.7e-28 (13 hits)	5.4e-25 (10 hits)	8.7e-25 (10 hits)	8.6e-25 (16 hits)	4e-23 (6 hits)	9.9e-25 (4 hits)	8.5e-58 (18 hits)	1.1e-29 (7 hits)	1.7e-15 (8 hits)	1.3e-22 (3 hits)	1.3e-26 (8 hits)	2.1e-24 (10 hits)	1.3e-24 (10 hits)	1.3e-24 (16 hits)	1.1e-24 (14 hits)	4.8e-27 (5 hits)	1.4e-27 (7 hits)	1.4e-27 (5 hits)	1.3e-27 (10 hits)	7e-27 (11 hits)	7.9e-28 (13 hits)	1.1e-27 (10 hits)	1.1e-27 (12 hits)	2.3e-35 (9 hits)	3.4e-80 (5 hits)	2.2e-28 (3 hits)	1.5e-30 (9 hits)	6.9e-23 (7 hits)	1.7e-27 (4 hits)	4.5e-27 (8 hits)	2.1e-25 (1 hits)	6.8e-29 (9 hits)	9.6e-27 (4 hits)	1.5e-23 (6 hits)	2.1e-28 (5 hits)	8.3e-24 (7 hits)	1.6e-27 (8 hits)	6.1e-26 (10 hits)	3.9e-26 (3 hits)	2e-25 (5 hits)	8.5e-28 (2 hits)	4.8e-23 (2 hits)	1.6e-23 (4 hits)	3.9e-25 (11 hits)	9.6e-28 (4 hits)	3.2e-24 (4 hits)	1.8e-27 (8 hits)	4.2e-32 (7 hits)	2.3e-27 (12 hits)	1.6e-27 (10 hits)	8.8e-79 (7 hits)	1.1e-24 (8 hits)	7.6e-25 (6 hits)	2.9e-30 (17 hits)	4.1e-28 (9 hits)	5.7e-24 (2 hits)	2.2e-25 (9 hits)	4.6e-25 (9 hits)	1.2e-29 (9 hits)	3.6e-27 (9 hits)	1.2e-26 (6 hits)	1.6e-27 (11 hits)	3.8e-38 (17 hits)	6.1e-29 (7 hits)	5.1e-28 (13 hits)	5.9e-30 (7 hits)	3.2e-23 (5 hits)	2.8e-25 (11 hits)
NCVOG0077	6e-66 (21 hits)	2.5e-66 (22 hits)	6.3e-66 (39 hits)	2.8e-104 (9 hits)	8.1e-32 (1 hits)		6.9e-60 (4 hits)	3.7e-72 (28 hits)	9.5e-74 (18 hits)	1.4e-112 (63 hits)				9e-122 (74 hits)	3.1e-68 (30 hits)	6.6e-63 (24 hits)	5.6e-63 (52 hits)	1.2e-120 (17 hits)	2e-118 (16 hits)	4.8e-119 (16 hits)	2.1e-120 (19 hits)	1.9e-119 (11 hits)	2.9e-118 (15 hits)	2.2e-95 (11 hits)	2.5e-51 (6 hits)	4.6e-83 (24 hits)	2.5e-14 (7 hits)		4.1e-108 (286 hits)	2.1e-12 (1 hits)	3.3e-36 (2 hits)	6.5e-67 (43 hits)	2.7e-66 (14 hits)	1e-123 (9 hits)	2.8e-122 (9 hits)	1.6e-126 (9 hits)	1.3e-118 (76 hits)	2.3e-111 (51 hits)	5.1e-108 (52 hits)	2.5e-116 (67 hits)	1.2e-120 (70 hits)	2.5e-119 (64 hits)	3.2e-117 (67 hits)	5.4e-117 (67 hits)	3.2e-117 (65 hits)	2.7e-10 (2 hits)	6e-78 (22 hits)	1.2e-65 (13 hits)	5.8e-73 (7 hits)	8.2e-49 (3 hits)	5.1e-91 (54 hits)	6.4e-201 (143 hits)					3.2e-27 (5 hits)	5.7e-37 (3 hits)	1.8e-83 (11 hits)	6.7e-113 (29 hits)	1.8e-51 (5 hits)	9.6e-129 (126 hits)	2e-54 (6 hits)	9.9e-49 (30 hits)	1.2e-65 (40 hits)	4.5e-51 (11 hits)	2e-78 (5 hits)	3.9e-28 (3 hits)	1.4e-68 (14 hits)	7.8e-14 (3 hits)	3.8e-120 (74 hits)	6.1e-124 (62 hits)	3.3e-79 (68 hits)	2.7e-121 (24 hits)	9.7e-114 (4 hits)	4.5e-120 (22 hits)	2.4e-118 (96 hits)	9.9e-116 (85 hits)	5.6e-75 (12 hits)	9.3e-82 (31 hits)	3.9e-127 (80 hits)	8.2e-124 (63 hits)	6.3e-69 (12 hits)	4.6e-112 (30 hits)		9e-116 (62 hits)	1.4e-113 (48 hits)	3.6e-95 (62 hits)	3.5e-10 (2 hits)	2.2e-64 (16 hits)
NCVOG0078	9.1e-31 (6 hits)	1e-30 (6 hits)	2.1e-30 (10 hits)	1.6e-30 (3 hits)	4.1e-29 (5 hits)	3.4e-29 (6 hits)	3.1e-29 (1 hits)	1.1e-29 (4 hits)	1e-29 (10 hits)	8.6e-31 (4 hits)	3.6e-12 (2 hits)	7.5e-30 (6 hits)		5.5e-31 (6 hits)	1.5e-30 (4 hits)	1.2e-30 (3 hits)	1.4e-28 (11 hits)	2.3e-29 (17 hits)	1.9e-29 (8 hits)	1.9e-29 (14 hits)	2.1e-29 (10 hits)	4.1e-29 (8 hits)	2.2e-29 (15 hits)	2.4e-29 (9 hits)	4.5e-29 (4 hits)	1.3e-29 (12 hits)	5.7e-31 (4 hits)	3.8e-31 (12 hits)	3.6e-30 (1 hits)	1.8e-30 (3 hits)	2e-19 (3 hits)	2.5e-29 (9 hits)	3e-30 (3 hits)	9.8e-29 (7 hits)	7.2e-29 (7 hits)	1e-28 (11 hits)	7.5e-30 (8 hits)	1.9e-31 (7 hits)	1.6e-31 (5 hits)	3.9e-30 (8 hits)	3.1e-30 (8 hits)	6.9e-30 (7 hits)	3.9e-30 (8 hits)	4e-30 (7 hits)	4.3e-30 (7 hits)	9.2e-30 (6 hits)	7.1e-31 (9 hits)	2.2e-30 (2 hits)	2.5e-30 (12 hits)	1.1e-14 (3 hits)	7.6e-32 (8 hits)	1.5e-28 (4 hits)		1.3e-30 (3 hits)	2.1e-31 (8 hits)	5.5e-28 (3 hits)	3.4e-30 (6 hits)	9.8e-29 (9 hits)	8.8e-30 (10 hits)	3e-29 (19 hits)	1.2e-27 (4 hits)	3.1e-30 (10 hits)	8.6e-30 (4 hits)	3e-27 (3 hits)	1e-28 (8 hits)	4.3e-29 (10 hits)	1.5e-30 (4 hits)	6.7e-30 (2 hits)	2.5e-29 (8 hits)	9.3e-32 (6 hits)	2.2e-30 (8 hits)	1.6e-30 (8 hits)	3.1e-30 (5 hits)	5.8e-29 (13 hits)	3.8e-29 (3 hits)	4e-29 (12 hits)	2.1e-29 (7 hits)	5.2e-30 (9 hits)	9.4e-32 (9 hits)	3.5e-29 (12 hits)	1.6e-31 (9 hits)	3.5e-31 (8 hits)	3.2e-30 (5 hits)	2.9e-32 (9 hits)	1.2e-29 (6 hits)	5.7e-30 (8 hits)	1.5e-30 (9 hits)	1.2e-29 (6 hits)	8.5e-30 (1 hits)	8.4e-29 (1 hits)
NCVOG0080																																																			3.4e-60 (1 hits)		5.9e-69 (1 hits)	2.1e-68 (1 hits)			6.9e-29 (1 hits)			1.2e-51 (1 hits)														7.7e-58 (1 hits)	3.3e-22 (1 hits)	1.7e-57 (1 hits)												5.7e-37 (2 hits)		
NCVOG0081						8.5e-10 (2 hits)																																																																																				
NCVOG0088							5e-18 (7 hits)																																																																																			
NCVOG0105	2.8e-62 (18 hits)	3.2e-63 (19 hits)	1.3e-63 (27 hits)	4e-63 (4 hits)	9e-63 (9 hits)	6.3e-63 (10 hits)	1.7e-65 (13 hits)	2.2e-43 (14 hits)	7.9e-95 (8 hits)	7.1e-66 (14 hits)	9.2e-53 (12 hits)	7.9e-74 (11 hits)	4e-73 (10 hits)	7.2e-60 (11 hits)	2.7e-48 (17 hits)	3.4e-57 (15 hits)	2.9e-62 (12 hits)	2.6e-67 (10 hits)	8.3e-67 (7 hits)	2.3e-67 (10 hits)	2.7e-67 (11 hits)	5.3e-69 (10 hits)	1.9e-65 (11 hits)	8.4e-70 (15 hits)	2.2e-67 (15 hits)	5e-66 (13 hits)	2.2e-11 (2 hits)	1e-51 (9 hits)	1.4e-78 (20 hits)	1.1e-55 (11 hits)	2.6e-36 (10 hits)	4.3e-65 (13 hits)	2e-68 (13 hits)	7.6e-53 (10 hits)	6.3e-52 (11 hits)	1.4e-48 (10 hits)	3.1e-62 (11 hits)	3.5e-60 (15 hits)	1.1e-68 (14 hits)	1e-60 (12 hits)	6.9e-60 (12 hits)	7.8e-60 (12 hits)	1.4e-59 (14 hits)	5.3e-60 (13 hits)	5.8e-60 (13 hits)	3.2e-73 (8 hits)	1.1e-65 (10 hits)	1.5e-61 (15 hits)	1.3e-73 (15 hits)	2.8e-44 (9 hits)	1.9e-66 (13 hits)	1.2e-60 (14 hits)	4.3e-47 (10 hits)	1.8e-71 (5 hits)	3.1e-65 (10 hits)	1.5e-53 (9 hits)	8.1e-61 (7 hits)	7e-38 (4 hits)	1.7e-83 (7 hits)	1.1e-65 (10 hits)	3.9e-69 (8 hits)	6.9e-68 (14 hits)	9.5e-61 (5 hits)	1.2e-57 (6 hits)	3.2e-57 (11 hits)	7.5e-53 (13 hits)	1.3e-63 (7 hits)	4.3e-70 (4 hits)	3.6e-61 (12 hits)	4.6e-64 (12 hits)	5.6e-61 (13 hits)	1.6e-60 (12 hits)	7.4e-61 (14 hits)	6.7e-65 (12 hits)	2.5e-37 (5 hits)	6.7e-67 (10 hits)	3.5e-59 (12 hits)	1.6e-60 (9 hits)	7.9e-80 (7 hits)	9.2e-69 (10 hits)	3.4e-73 (11 hits)	1.2e-72 (9 hits)	9e-63 (15 hits)	1.9e-65 (11 hits)	2.1e-80 (16 hits)	3.6e-61 (13 hits)	1.7e-68 (11 hits)	5.6e-73 (12 hits)	7.3e-66 (8 hits)	5.6e-56 (13 hits)
NCVOG0111				9.4e-15 (3 hits)	1.2e-20 (1 hits)	4.5e-21 (1 hits)	2.1e-17 (1 hits)			4.5e-19 (1 hits)	1.3e-10 (1 hits)			4.3e-18 (1 hits)			9e-10 (1 hits)	4.6e-15 (1 hits)	6.5e-14 (1 hits)	4.7e-15 (1 hits)	4.9e-15 (1 hits)	4.2e-15 (1 hits)	1.4e-14 (1 hits)	9.3e-10 (1 hits)	1.4e-19 (2 hits)	6.6e-19 (1 hits)	1.5e-15 (2 hits)		3.7e-17 (2 hits)				1.5e-21 (1 hits)	9.4e-18 (1 hits)	5.9e-17 (2 hits)	1.1e-16 (2 hits)	5e-19 (1 hits)	6e-21 (1 hits)	2.6e-22 (1 hits)	2.6e-13 (1 hits)	1.5e-13 (1 hits)	4.5e-13 (1 hits)	2.2e-13 (1 hits)	3.3e-13 (1 hits)	1.2e-13 (1 hits)	2.1e-12 (2 hits)	5.2e-20 (1 hits)				3.7e-22 (1 hits)	1e-18 (1 hits)	1e-12 (1 hits)	8.1e-13 (1 hits)			5.8e-16 (4 hits)	8e-19 (2 hits)	1.8e-19 (1 hits)	3.7e-18 (1 hits)			7.6e-09 (1 hits)	1.5e-20 (1 hits)		1.2e-16 (3 hits)	7.5e-14 (2 hits)	6.8e-14 (3 hits)	3.9e-18 (3 hits)	9.5e-21 (1 hits)	6.1e-14 (1 hits)	8.3e-14 (1 hits)	2.4e-15 (1 hits)	2e-09 (1 hits)	1.7e-16 (1 hits)	7.4e-17 (2 hits)	8.2e-20 (2 hits)			1.9e-18 (3 hits)	9.2e-20 (1 hits)	1e-18 (1 hits)	2.9e-18 (1 hits)	4.3e-19 (1 hits)	1.2e-20 (1 hits)	4.9e-18 (1 hits)	3.8e-20 (1 hits)		4.8e-12 (1 hits)	
NCVOG0157				7.7e-14 (31 hits)	5.7e-17 (5 hits)	6.1e-17 (6 hits)	9.2e-16 (9 hits)		1.4e-12 (3 hits)	1.1e-19 (14 hits)		1.5e-16 (3 hits)	1.3e-16 (4 hits)	4.3e-17 (16 hits)	3.4e-12 (5 hits)	1.4e-14 (4 hits)	9.9e-17 (11 hits)	6e-21 (8 hits)	5.8e-21 (13 hits)	9.2e-21 (11 hits)	6.5e-21 (8 hits)	4.3e-21 (10 hits)	8.5e-21 (15 hits)	2.2e-19 (17 hits)	1.5e-21 (17 hits)	2.6e-20 (33 hits)	4.3e-17 (7 hits)	4.7e-12 (3 hits)	7.6e-16 (3 hits)	3.7e-16 (3 hits)	2.7e-16 (4 hits)	1.4e-18 (22 hits)	7.4e-16 (11 hits)	1.5e-14 (11 hits)	1.3e-17 (18 hits)	4.1e-15 (15 hits)	7.7e-17 (10 hits)	2.7e-20 (17 hits)	1.1e-20 (18 hits)	7.2e-18 (10 hits)	2.3e-16 (10 hits)	2.7e-16 (11 hits)	9.6e-17 (11 hits)	1e-16 (13 hits)	4.3e-17 (13 hits)	1.4e-17 (61 hits)	1.3e-24 (8 hits)	2.5e-15 (11 hits)	7.4e-16 (6 hits)	1.8e-16 (9 hits)	3.4e-09 (8 hits)	2e-18 (24 hits)	2e-09 (2 hits)	1.6e-14 (4 hits)	1.5e-12 (3 hits)		5.2e-15 (47 hits)	6.3e-09 (4 hits)	2.4e-21 (20 hits)	7.1e-15 (9 hits)		7.1e-18 (8 hits)	1.5e-14 (17 hits)		3.9e-22 (13 hits)	1e-18 (7 hits)	5.7e-20 (18 hits)	6.8e-13 (10 hits)	4.6e-22 (25 hits)	2.7e-32 (81 hits)	3.3e-20 (15 hits)	4e-18 (13 hits)	4.1e-16 (22 hits)	4e-18 (9 hits)	8.1e-10 (2 hits)	1e-22 (14 hits)	1.4e-21 (14 hits)	7.6e-20 (22 hits)		4.9e-17 (6 hits)	1.9e-20 (23 hits)	5.5e-22 (18 hits)	1.6e-20 (10 hits)	5e-17 (15 hits)	1.6e-17 (4 hits)	2.1e-22 (10 hits)	4.1e-13 (3 hits)	2.6e-18 (16 hits)	5.8e-17 (65 hits)	2.9e-18 (7 hits)
NCVOG0158		1.1e-19 (1 hits)							6.6e-15 (2 hits)																																6.1e-13 (1 hits)							1.4e-27 (1 hits)																						1.3e-27 (3 hits)			7.2e-20 (2 hits)																	
NCVOG0166																																																					4.4e-25 (1 hits)	5.3e-29 (1 hits)																																				
NCVOG0169				2.6e-11 (6 hits)																																																					5e-10 (2 hits)																																	
NCVOG0170				3.7e-17 (233 hits)		7.2e-12 (3 hits)	9.1e-11 (3 hits)		1.3e-10 (3 hits)	1e-18 (117 hits)	3.3e-12 (7 hits)	2.3e-12 (6 hits)	4.5e-13 (11 hits)	5.8e-38 (250 hits)				3.4e-09 (2 hits)	2.5e-09 (9 hits)	2.4e-09 (10 hits)	3.5e-09 (2 hits)	2.6e-10 (2 hits)	8.9e-10 (12 hits)		6.5e-12 (22 hits)	2.8e-09 (7 hits)	1.7e-15 (17 hits)		2.5e-16 (6 hits)					3.7e-45 (29 hits)	7.3e-50 (69 hits)	2.1e-36 (60 hits)	3.3e-14 (3 hits)	1.6e-37 (23 hits)	2.7e-68 (45 hits)			7e-10 (3 hits)				4e-12 (38 hits)	1.7e-19 (34 hits)	7e-21 (45 hits)	3.7e-20 (80 hits)	7.2e-09 (2 hits)		1.7e-09 (2 hits)			1.2e-15 (4 hits)		7.1e-19 (90 hits)	1.8e-18 (51 hits)	9.7e-25 (27 hits)	4.9e-17 (24 hits)		4.7e-34 (23 hits)	2.4e-96 (1354 hits)	7.1e-47 (179 hits)	7.5e-22 (46 hits)	1.2e-26 (23 hits)	4.5e-90 (265 hits)	1e-33 (268 hits)		5.9e-25 (40 hits)	5.5e-12 (9 hits)	1.5e-11 (10 hits)	1.9e-45 (119 hits)	1.7e-10 (2 hits)	4.4e-15 (27 hits)	2.7e-27 (78 hits)	5.2e-13 (21 hits)	1.2e-26 (165 hits)	1.3e-20 (25 hits)	2.8e-17 (27 hits)	4.5e-10 (3 hits)	2.9e-11 (3 hits)		5e-43 (52 hits)	9e-14 (12 hits)	7.9e-13 (6 hits)			7.8e-13 (4 hits)	
NCVOG0171																																																																																										
NCVOG0174				6.7e-38 (170 hits)		4.5e-17 (1 hits)	5.8e-11 (2 hits)			1.5e-50 (391 hits)	9.3e-30 (77 hits)	2.3e-34 (66 hits)	7.7e-33 (71 hits)	5.1e-38 (202 hits)			3.1e-17 (15 hits)	7.8e-19 (14 hits)	9.5e-20 (21 hits)	4.6e-19 (17 hits)	1e-18 (23 hits)	9.3e-15 (20 hits)	2.2e-14 (22 hits)	5.5e-15 (19 hits)	3.2e-18 (25 hits)	1.9e-26 (15 hits)	1.5e-13 (11 hits)	4e-25 (7 hits)	7.8e-28 (3 hits)			1.7e-18 (22 hits)	4.8e-11 (4 hits)	6.9e-60 (23 hits)	1.9e-69 (51 hits)	2.1e-48 (45 hits)	2.4e-21 (8 hits)	3.6e-44 (15 hits)	1.5e-62 (26 hits)	3.5e-12 (3 hits)	5.2e-09 (2 hits)	5.1e-13 (8 hits)	1.5e-15 (3 hits)	1.5e-18 (8 hits)	1.1e-18 (8 hits)	3.5e-46 (298 hits)	1.2e-17 (28 hits)	8.5e-22 (39 hits)	8.6e-23 (88 hits)	4.3e-15 (2 hits)	4.5e-10 (2 hits)	2e-14 (21 hits)	5.3e-15 (8 hits)	6.1e-15 (4 hits)	2e-26 (10 hits)		1.1e-24 (120 hits)	2.6e-45 (80 hits)	1e-45 (36 hits)	6.8e-42 (111 hits)		2.5e-51 (29 hits)	5e-183 (1014 hits)	3.2e-36 (86 hits)	1.5e-20 (171 hits)	3.5e-30 (60 hits)	7.3e-184 (229 hits)	1.6e-43 (217 hits)	2.7e-14 (15 hits)	1e-49 (38 hits)	2.3e-19 (5 hits)	1.9e-21 (8 hits)	1.4e-64 (102 hits)	1.5e-15 (51 hits)	2.1e-19 (39 hits)	1.4e-24 (104 hits)	5.4e-21 (44 hits)	1.3e-42 (207 hits)	1.8e-47 (84 hits)	4.8e-32 (129 hits)	5.6e-13 (4 hits)	7e-14 (2 hits)	1.8e-14 (3 hits)	3.2e-67 (43 hits)	2.2e-31 (60 hits)	4.1e-20 (9 hits)		1.4e-13 (13 hits)	3.2e-34 (130 hits)	3.7e-11 (4 hits)
NCVOG0177				1.4e-22 (123 hits)						1.5e-20 (88 hits)	3.8e-13 (18 hits)	6.7e-13 (7 hits)	1.4e-12 (22 hits)	3.3e-31 (230 hits)			2.4e-11 (7 hits)								1.5e-12 (4 hits)	2.8e-10 (3 hits)			5.2e-23 (5 hits)					4.9e-80 (20 hits)	3e-94 (54 hits)	1.4e-61 (45 hits)	1.1e-16 (4 hits)	4.5e-44 (21 hits)	1.3e-62 (37 hits)							6.9e-16 (43 hits)	2.7e-13 (1 hits)	1.6e-12 (7 hits)	4.2e-19 (33 hits)				1.1e-09 (2 hits)		2.3e-23 (7 hits)		1.2e-19 (79 hits)	1.6e-22 (24 hits)	1.3e-23 (8 hits)	2.1e-25 (26 hits)		1.5e-42 (17 hits)	8.2e-146 (766 hits)	1.4e-23 (60 hits)	3.1e-16 (53 hits)		1.1e-141 (185 hits)	3.9e-32 (135 hits)		7.5e-37 (25 hits)	1.4e-10 (3 hits)	2.5e-11 (3 hits)	2.9e-42 (96 hits)			1.5e-18 (5 hits)	9.5e-16 (22 hits)	3.3e-21 (98 hits)	5.4e-24 (37 hits)	6.8e-15 (20 hits)				2.1e-55 (38 hits)	1.1e-12 (12 hits)	3e-11 (5 hits)		1.2e-10 (5 hits)	8.7e-16 (6 hits)	
NCVOG0178				3.4e-47 (256 hits)	4.7e-14 (4 hits)	4.9e-19 (12 hits)	1.4e-11 (8 hits)		1.6e-15 (4 hits)	3.5e-42 (286 hits)	5.7e-30 (67 hits)	7.5e-29 (54 hits)	2.4e-25 (46 hits)	4.8e-55 (228 hits)			5.3e-18 (27 hits)	2.2e-19 (26 hits)	2.8e-19 (33 hits)	5.1e-19 (27 hits)	2.4e-19 (29 hits)	9.8e-16 (28 hits)	1.5e-16 (35 hits)	7.5e-20 (15 hits)	1.5e-19 (66 hits)	1e-29 (29 hits)	8.6e-23 (26 hits)	3.3e-14 (10 hits)	1.4e-40 (2 hits)			4.1e-23 (26 hits)	9.2e-12 (7 hits)	1.1e-92 (23 hits)	2.7e-132 (46 hits)	1.4e-94 (48 hits)	1.6e-24 (2 hits)	2e-50 (16 hits)	5.4e-88 (33 hits)		1e-15 (4 hits)	8.2e-15 (12 hits)	1.9e-14 (9 hits)	2.3e-15 (11 hits)	2.4e-15 (7 hits)	9.4e-35 (151 hits)	9e-24 (40 hits)	2.1e-23 (43 hits)	1.7e-30 (110 hits)	3.6e-17 (3 hits)	3.8e-09 (2 hits)	1e-16 (32 hits)	1.8e-19 (8 hits)	4.2e-11 (2 hits)	5.1e-34 (13 hits)		2e-45 (195 hits)	1.7e-39 (71 hits)	2.7e-37 (41 hits)	3.3e-28 (86 hits)		6e-67 (29 hits)	1.7e-257 (1116 hits)	3.1e-51 (133 hits)	4e-48 (317 hits)	2.1e-33 (51 hits)	6.2e-256 (321 hits)	8e-62 (320 hits)	3.2e-15 (14 hits)	1e-75 (38 hits)	6.6e-23 (12 hits)	4.1e-25 (14 hits)	7.5e-55 (108 hits)	6.4e-18 (32 hits)	2.7e-40 (43 hits)	2.5e-41 (104 hits)	1.3e-26 (66 hits)	5.2e-47 (265 hits)	2.5e-33 (62 hits)	1.3e-29 (119 hits)	6.7e-15 (3 hits)	2.1e-15 (1 hits)	2.7e-13 (5 hits)	2.3e-97 (60 hits)	1.3e-27 (51 hits)	2.9e-23 (12 hits)		3.2e-16 (50 hits)	2.7e-24 (50 hits)	1.2e-15 (21 hits)
NCVOG0179				2.9e-10 (2 hits)																									3.4e-12 (1 hits)					4.3e-13 (6 hits)	3.3e-11 (9 hits)	7.5e-12 (3 hits)		2.7e-10 (3 hits)	7.8e-11 (6 hits)																				7.5e-10 (4 hits)			7.1e-11 (5 hits)	4.4e-33 (38 hits)				8.8e-31 (31 hits)			2e-09 (9 hits)			2e-14 (7 hits)																	
NCVOG0181																																								5.4e-38 (21 hits)	3.7e-53 (15 hits)	1.2e-50 (16 hits)	4.4e-49 (11 hits)	2.8e-60 (10 hits)	2.9e-60 (8 hits)																			2.3e-38 (3 hits)							1.3e-16 (1 hits)							4.2e-39 (1 hits)								1.2e-29 (4 hits)	1.1e-40 (1 hits)			
NCVOG0184																	3.5e-09 (1 hits)																																																																									
NCVOG0185		1.2e-09 (1 hits)			1.6e-12 (9 hits)	2.2e-12 (8 hits)	3.2e-12 (4 hits)												2.3e-10 (1 hits)					1.3e-10 (1 hits)		1.4e-11 (1 hits)		1.9e-12 (2 hits)																2.3e-09 (2 hits)	2.4e-09 (2 hits)			1.9e-12 (4 hits)				9.8e-14 (1 hits)			4.8e-13 (2 hits)		7.3e-15 (11 hits)	3.5e-10 (1 hits)					1e-15 (5 hits)	1.8e-09 (5 hits)	1.2e-16 (8 hits)			3e-13 (1 hits)		1.2e-09 (2 hits)												4.3e-24 (1 hits)								4.4e-09 (1 hits)
NCVOG0189							3.2e-09 (1 hits)																		1.4e-09 (26 hits)		1.8e-16 (6 hits)																							6.6e-09 (2 hits)												1.2e-14 (16 hits)		4.3e-18 (52 hits)	2.2e-11 (15 hits)													1.5e-09 (5 hits)		1.3e-10 (12 hits)				5.6e-11 (10 hits)						
NCVOG0191				2.5e-11 (5 hits)																										3.9e-10 (1 hits)	3.8e-10 (1 hits)																																																											
NCVOG0193				2.8e-22 (15 hits)							3.7e-14 (3 hits)	3.5e-15 (4 hits)	2.4e-16 (5 hits)					7e-12 (1 hits)	7.6e-13 (1 hits)	6.5e-13 (1 hits)	5.2e-13 (1 hits)	6.2e-12 (1 hits)	1.6e-11 (1 hits)	3.3e-14 (2 hits)																									5.6e-12 (2 hits)		3.8e-09 (1 hits)		1.3e-13 (1 hits)	9e-14 (1 hits)			4.2e-20 (10 hits)		5.1e-09 (1 hits)				5e-20 (4 hits)				8.2e-21 (7 hits)	2.4e-19 (8 hits)										2e-09 (1 hits)				2.6e-10 (1 hits)		1.2e-10 (1 hits)	1.8e-14 (2 hits)					
NCVOG0196									1.6e-09 (3 hits)								2e-14 (1 hits)																																1e-14 (21 hits)			7.3e-13 (8 hits)																																						
NCVOG0197																																																																	3.8e-09 (4 hits)																									
NCVOG0204					4e-28 (20 hits)	1.5e-14 (6 hits)																																																																																				
NCVOG0206																																																																													1.9e-09 (1 hits)													
NCVOG0209																																																																													1.2e-09 (1 hits)													
NCVOG0215				1.7e-30 (12 hits)																																											9.1e-09 (1 hits)										1.2e-11 (8 hits)						2.9e-26 (3 hits)				8.3e-11 (3 hits)	4.3e-10 (8 hits)					8.6e-16 (2 hits)																	
NCVOG0218		3.4e-17 (2 hits)																							3.7e-11 (1 hits)							2.5e-09 (1 hits)																			2.1e-09 (1 hits)														1.4e-09 (1 hits)								2.1e-09 (1 hits)					1.6e-12 (1 hits)												
