NCVOG0243	scaffold_11_406 scaffold_11:326393..327091(-)	scaffold_128_37 scaffold_128:36073..36522(-)	Supercontig_4_626 Supercontig_4:692136..692777(+)	scaffold_40_8 scaffold_40:18037..18267(+)	scaffold_7_1108 scaffold_7:1107674..1109233(-)	scaffold_988_5 scaffold_988:3020..3325(-)	NODE_1276_15 NODE_1276:7348..7860(+)	scaffold_202_25 scaffold_202:18473..19888(+)	scaffold_205_3 scaffold_205:1101..2357(-)	scaffold_8_143 scaffold_8:110254..111510(+)	.	scaffold_981_2 scaffold_981:1240..2817(-)	scaffold_9_107 scaffold_9:100271..102433(+)	scaffold_31_10 scaffold_31:19018..20409(+)	.	scaffold_225_11 scaffold_225:6788..7726(-)	scaffold_5_139 scaffold_5:95238..96176(-)	scaffold_29_11 scaffold_29:6469..7407(-)	scaffold_665_15 scaffold_665:9015..10043(-)	scaffold_8_335 scaffold_8:235000..235938(-)	scaffold_700_5 scaffold_700:3892..5250(-)	scaffold_102_211 scaffold_102:210051..211628(-)	scaffold_13_236 scaffold_13:193490..195034(-)	scaffold_11543_3 scaffold_11543:840..1214(-)	scaffold_1322_5 scaffold_1322:2629..2994(+)	.	.	.	scaffold_1419_1 scaffold_1419:2..1423(+)	scaffold_145_78 scaffold_145:51164..53305(-)	scaffold_369_24 scaffold_369:16786..17280(-)	scaffold_277_24 scaffold_277:17353..17847(-)	scaffold_366_6 scaffold_366:4128..4622(+)	scaffold_17_91 scaffold_17:75658..77382(+)	scaffold_7_584 scaffold_7:583049..584242(-)	scaffold_19_50 scaffold_19:38277..40079(-)	scaffold_97_71 scaffold_97:55390..57189(-)	scaffold_7_261 scaffold_7:204642..206516(-)	scaffold_6_461 scaffold_6:377704..379839(-)	scaffold_17_382 scaffold_17:293066..294847(-)	scaffold_15_25 scaffold_15:16220..18010(-)	scaffold_49_226 scaffold_49:168182..169972(+)	scaffold_121_59 scaffold_121:47547..48572(+)	scaffold_17_464 scaffold_17:393693..394181(+)	.	scaffold_16_272 scaffold_16:209360..210583(-)	scaffold_383_5 scaffold_383:2689..3204(-)	scaffold_1_543 scaffold_1:640892..641380(-)	scaffold_793_9 scaffold_793:6304..7335(+)	scaffold_123_22 scaffold_123:14332..15192(+)	.	scaffold_489_22 scaffold_489:14318..14683(+)	.	scaffold_8074_1 scaffold_8074:159..1478(+)	scaffold_427_9 scaffold_427:7167..8117(+)	scaffold_20_183 scaffold_20:121264..122271(-)	.	.	scaffold_27_56 scaffold_27:36517..38163(+)	scaffold_27_204 scaffold_27:138097..139443(+)	scaffold_2125_3 scaffold_2125:2676..3668(+)	scaffold_110_4 scaffold_110:2135..2419(+)	.	scaffold_1722_8 scaffold_1722:4184..4477(+)	scaffold_11_236 scaffold_11:175924..177393(-)	.	scaffold_16_34 scaffold_16:31526..32878(-)	scaffold_364_30 scaffold_364:18605..19000(+)	.	scaffold_634_8 scaffold_634:3748..4995(-)	scaffold_272_46 scaffold_272:30083..31141(+)	scaffold_2_321 scaffold_2:249011..250705(-)	.	Supercontig_2_1317 Supercontig_2:1125623..1127344(-)	scaffold_87_28 scaffold_87:18088..19347(+)	scaffold_108_19 scaffold_108:23513..25147(-)	scaffold_25_17 scaffold_25:11612..13090(+)	.	scaffold_141_44 scaffold_141:32680..34179(+)	scaffold_627_9 scaffold_627:6279..7856(-)
NCVOG0244	scaffold_172_13 scaffold_172:10748..14122(-)	scaffold_247_10 scaffold_247:14776..18630(+)	Supercontig_10_613 Supercontig_10:472163..474595(+)	scaffold_180_38 scaffold_180:112337..122014(+)	scaffold_1_1320 scaffold_1:1248909..1250282(+)	scaffold_258_29 scaffold_258:18970..23295(+)	NODE_2072_8 NODE_2072:3546..4493(+)	scaffold_450_3 scaffold_450:3126..6536(+)	scaffold_99_54 scaffold_99:43918..44499(+)	scaffold_19_83 scaffold_19:67090..68094(+)	scaffold_4_260 scaffold_4:235177..236232(-)	scaffold_1199_9 scaffold_1199:6511..9699(+)	scaffold_2_889 scaffold_2:687704..688333(-)	scaffold_310_8 scaffold_310:11343..12176(-)	scaffold_215_36 scaffold_215:31438..32673(-)	scaffold_8_91 scaffold_8:79361..80737(-)	scaffold_157_59 scaffold_157:39318..40772(+)	scaffold_24_109 scaffold_24:79684..81804(-)	scaffold_492_20 scaffold_492:15023..16408(+)	scaffold_37_271 scaffold_37:208920..210518(-)	scaffold_497_7 scaffold_497:10493..11911(-)	scaffold_11_6 scaffold_11:3145..7197(-)	scaffold_75_342 scaffold_75:287942..292384(+)	scaffold_316_1 scaffold_316:581..5497(-)	scaffold_47_14 scaffold_47:11390..13567(+)	.	scaffold_3002_4 scaffold_3002:1494..2294(+)	.	scaffold_40_61 scaffold_40:37453..39162(-)	scaffold_181_38 scaffold_181:42158..44302(+)	scaffold_1701_3 scaffold_1701:1282..3849(+)	scaffold_546_2 scaffold_546:1067..4066(-)	scaffold_940_2 scaffold_940:925..3087(+)	scaffold_15_360 scaffold_15:303861..306704(-)	scaffold_9_593 scaffold_9:566749..570162(-)	scaffold_13_37 scaffold_13:37168..39849(-)	scaffold_37_69 scaffold_37:55123..55494(+)	scaffold_8_125 scaffold_8:109740..114341(+)	scaffold_13_185 scaffold_13:193496..198178(-)	scaffold_25_157 scaffold_25:130884..135413(-)	scaffold_3_1037 scaffold_3:875173..879867(-)	scaffold_7_107 scaffold_7:103893..108587(+)	scaffold_21_137 scaffold_21:96290..97138(+)	scaffold_140_97 scaffold_140:71347..73602(-)	scaffold_7_101 scaffold_7:69404..70555(-)	scaffold_9_386 scaffold_9:292457..295951(+)	scaffold_62_13 scaffold_62:7704..9092(+)	scaffold_8_235 scaffold_8:250288..252720(-)	scaffold_957_11 scaffold_957:6200..9067(-)	scaffold_48_26 scaffold_48:17765..18793(-)	scaffold_142_11 scaffold_142:10149..11198(-)	scaffold_229_25 scaffold_229:20199..22385(-)	scaffold_106_92 scaffold_106:146448..152828(+)	scaffold_1535_1 scaffold_1535:471..3266(-)	scaffold_89_16 scaffold_89:14449..16320(+)	scaffold_145_2 scaffold_145:466..3108(+)	scaffold_80_76 scaffold_80:64675..66651(+)	c_7180000081758_1 c_7180000081758:2..9448(-)	scaffold_806_7 scaffold_806:5187..7745(-)	scaffold_473_11 scaffold_473:10420..13593(-)	scaffold_1029_8 scaffold_1029:5185..7056(-)	scaffold_18_131 scaffold_18:169757..179251(-)	scaffold_11_243 scaffold_11:394955..404452(+)	scaffold_314_32 scaffold_314:16044..17600(+)	scaffold_8_1454 scaffold_8:1013242..1020192(+)	scaffold_23_602 scaffold_23:488224..492852(+)	scaffold_1934_4 scaffold_1934:2260..4008(-)	scaffold_140_115 scaffold_140:82390..85524(-)	scaffold_1066_1 scaffold_1066:26..2659(+)	scaffold_164_17 scaffold_164:9366..12479(+)	scaffold_284_19 scaffold_284:14720..15781(-)	scaffold_4_100 scaffold_4:72424..73653(-)	scaffold_126_44 scaffold_126:28621..30213(-)	Supercontig_22_210 Supercontig_22:196147..198648(+)	scaffold_38_68 scaffold_38:56127..57548(-)	scaffold_660_5 scaffold_660:2401..4224(-)	scaffold_34_99 scaffold_34:90622..94965(-)	scaffold_1557_1 scaffold_1557:1..819(+)	scaffold_287_5 scaffold_287:3406..3858(+)	scaffold_1968_1 scaffold_1968:1..2973(+)
NCVOG0245	scaffold_22_151 scaffold_22:200165..201019(+)	scaffold_37_20 scaffold_37:27650..28522(-)	Supercontig_5_288 Supercontig_5:308464..309639(-)	.	scaffold_7_62 scaffold_7:64382..65794(-)	scaffold_1012_3 scaffold_1012:2169..3083(+)	NODE_138_8 NODE_138:6931..7914(+)	scaffold_2069_6 scaffold_2069:4897..5913(-)	scaffold_101_5 scaffold_101:3968..4708(+)	scaffold_65_11 scaffold_65:11087..11827(+)	scaffold_106_42 scaffold_106:35021..35677(-)	.	scaffold_235_17 scaffold_235:11252..13003(-)	scaffold_61_3 scaffold_61:4671..7961(+)	.	.	.	.	scaffold_357_4 scaffold_357:1803..2954(+)	.	scaffold_50_31 scaffold_50:17837..19270(+)	scaffold_60_41 scaffold_60:41463..42779(+)	.	.	.	scaffold_445_5 scaffold_445:3748..4806(+)	scaffold_1227_4 scaffold_1227:3583..4707(+)	scaffold_366_8 scaffold_366:7279..8403(-)	.	.	scaffold_201_24 scaffold_201:15552..16685(-)	scaffold_210_47 scaffold_210:39567..40574(+)	scaffold_214_35 scaffold_214:28646..29767(+)	.	scaffold_5_122 scaffold_5:104748..106058(+)	scaffold_4_88 scaffold_4:86900..88207(+)	scaffold_63_136 scaffold_63:112568..113149(+)	scaffold_101_11 scaffold_101:11407..12249(-)	.	scaffold_34_205 scaffold_34:170880..171503(+)	.	.	.	scaffold_238_4 scaffold_238:3211..4092(-)	scaffold_1107_1 scaffold_1107:3..407(-)	scaffold_19_426 scaffold_19:341796..343064(-)	.	scaffold_21_254 scaffold_21:193933..194742(+)	.	scaffold_646_5 scaffold_646:1928..2836(-)	scaffold_43_66 scaffold_43:53146..54864(-)	.	.	.	scaffold_13_133 scaffold_13:96637..97146(-)	.	.	.	scaffold_106_75 scaffold_106:53864..54412(-)	.	scaffold_4569_2 scaffold_4569:476..1939(-)	.	.	scaffold_218_23 scaffold_218:9711..10715(+)	.	scaffold_2_731 scaffold_2:599984..604474(+)	scaffold_160_18 scaffold_160:17548..18885(+)	scaffold_158_73 scaffold_158:50012..50848(-)	scaffold_7827_2 scaffold_7827:233..967(+)	scaffold_460_15 scaffold_460:8493..9167(+)	scaffold_2542_2 scaffold_2542:1369..2523(+)	scaffold_207_3 scaffold_207:750..1718(+)	scaffold_70_6 scaffold_70:2916..3299(+)	Supercontig_5_460 Supercontig_5:413250..413717(+)	scaffold_10_4 scaffold_10:4524..5807(+)	scaffold_245_16 scaffold_245:8568..9710(+)	.	scaffold_100_52 scaffold_100:41128..42381(+)	.	scaffold_2075_1 scaffold_2075:2..1993(+)
NCVOG0246	scaffold_12_322 scaffold_12:302876..304312(+)	scaffold_37_89 scaffold_37:94335..95153(-)	.	.	.	.	NODE_68_16 NODE_68:13249..14118(+)	.	scaffold_62_28 scaffold_62:41443..42075(+)	scaffold_37_59 scaffold_37:63087..63719(+)	.	scaffold_1962_3 scaffold_1962:1628..2434(-)	.	.	.	.	.	.	scaffold_306_30 scaffold_306:23293..24690(-)	scaffold_44_389 scaffold_44:268734..269159(+)	.	.	.	.	.	.	.	.	.	.	.	.	.	scaffold_15_137 scaffold_15:116003..116503(-)	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	scaffold_201_1 scaffold_201:3..1715(-)	.	.	.	.	.	.	scaffold_162_3 scaffold_162:11337..12599(+)	.	.	scaffold_150_65 scaffold_150:44358..44750(-)	.	.	.	scaffold_100_12 scaffold_100:9665..10078(-)	scaffold_317_19 scaffold_317:24527..25402(+)	.	scaffold_3710_2 scaffold_3710:306..1106(-)	.	.	scaffold_60_91 scaffold_60:57855..58193(+)	.	.	scaffold_2763_1 scaffold_2763:3..1208(+)	.	scaffold_58_27 scaffold_58:28010..28735(+)	.	.	.	.	.
NCVOG0248	scaffold_22_14 scaffold_22:15985..17433(+)	scaffold_140_8 scaffold_140:7920..9326(+)	Supercontig_6_1281 Supercontig_6:1478772..1479062(-)	scaffold_256_8 scaffold_256:19328..20635(+)	scaffold_5_951 scaffold_5:995507..997009(+)	scaffold_112_31 scaffold_112:23375..24919(-)	NODE_382_9 NODE_382:10634..11878(+)	scaffold_4063_1 scaffold_4063:320..766(+)	scaffold_65_30 scaffold_65:22956..23150(-)	scaffold_25_51 scaffold_25:42710..42904(+)	scaffold_80_10 scaffold_80:6851..8092(+)	scaffold_188_37 scaffold_188:26052..27287(-)	scaffold_7_408 scaffold_7:304927..307158(-)	scaffold_10_104 scaffold_10:190560..192530(+)	scaffold_55_100 scaffold_55:77609..79777(-)	scaffold_16_52 scaffold_16:36809..38272(+)	scaffold_25_118 scaffold_25:87897..88673(-)	scaffold_7_18 scaffold_7:12297..13760(+)	scaffold_357_26 scaffold_357:20507..21808(-)	scaffold_3_539 scaffold_3:411872..412570(+)	scaffold_141_27 scaffold_141:20759..21451(-)	scaffold_362_7 scaffold_362:3508..5502(-)	scaffold_24_416 scaffold_24:349548..350222(+)	scaffold_33_10 scaffold_33:5250..5876(-)	scaffold_67_57 scaffold_67:43276..43398(+)	scaffold_713_7 scaffold_713:3376..5730(-)	scaffold_3409_1 scaffold_3409:2..1291(+)	scaffold_1929_1 scaffold_1929:1..2718(+)	scaffold_32_88 scaffold_32:55340..55951(+)	scaffold_189_31 scaffold_189:31159..31371(+)	scaffold_634_15 scaffold_634:11483..12226(+)	scaffold_16_75 scaffold_16:67994..68737(-)	scaffold_38_73 scaffold_38:58510..59253(-)	scaffold_7_355 scaffold_7:286290..289634(-)	scaffold_1_1561 scaffold_1:1468030..1469685(+)	scaffold_46_93 scaffold_46:88335..90434(-)	scaffold_6_329 scaffold_6:283890..284486(+)	scaffold_9_406 scaffold_9:289893..291149(+)	scaffold_12_280 scaffold_12:212760..215354(+)	scaffold_75_57 scaffold_75:42371..44968(-)	scaffold_28_92 scaffold_28:69818..72799(-)	scaffold_35_294 scaffold_35:214672..217653(+)	scaffold_505_4 scaffold_505:1617..2039(-)	scaffold_47_264 scaffold_47:180869..181495(+)	scaffold_206_5 scaffold_206:4621..5211(-)	scaffold_8_111 scaffold_8:92804..94180(+)	scaffold_489_3 scaffold_489:2797..3102(+)	scaffold_19_488 scaffold_19:465165..465860(+)	scaffold_238_10 scaffold_238:5578..6045(+)	scaffold_1394_3 scaffold_1394:509..1615(-)	scaffold_16_124 scaffold_16:94443..95549(-)	scaffold_81_4 scaffold_81:2987..4339(-)	scaffold_144_131 scaffold_144:217809..219089(+)	scaffold_3114_1 scaffold_3114:533..2797(+)	scaffold_15_22 scaffold_15:14971..15669(-)	scaffold_106_131 scaffold_106:81558..82007(-)	.	c_7180000051329_2 c_7180000051329:2532..3803(+)	scaffold_115_19 scaffold_115:20547..21323(+)	scaffold_214_55 scaffold_214:39285..39851(-)	scaffold_2862_4 scaffold_2862:1649..3040(-)	scaffold_47_187 scaffold_47:281129..281446(-)	.	scaffold_736_17 scaffold_736:10162..11385(-)	scaffold_405_12 scaffold_405:9537..10280(-)	scaffold_11_1047 scaffold_11:871355..874690(+)	scaffold_138_18 scaffold_138:16790..17422(-)	scaffold_178_35 scaffold_178:18461..19423(+)	scaffold_2_92 scaffold_2:64672..65430(-)	scaffold_566_9 scaffold_566:5279..6025(-)	scaffold_1201_10 scaffold_1201:6369..10136(+)	scaffold_138_66 scaffold_138:46626..47330(+)	scaffold_494_17 scaffold_494:9211..10185(+)	Supercontig_16_315 Supercontig_16:247831..248961(-)	scaffold_21_45 scaffold_21:35544..36083(+)	scaffold_232_15 scaffold_232:17106..18404(-)	scaffold_16_244 scaffold_16:213353..214558(+)	scaffold_53_46 scaffold_53:29598..30842(+)	scaffold_334_1 scaffold_334:585..4892(-)	scaffold_2857_1 scaffold_2857:53..1657(-)
NCVOG0249	scaffold_22_248 scaffold_22:315723..316583(-)	scaffold_37_130 scaffold_37:147975..148841(-)	Supercontig_1_138 Supercontig_1:162399..163190(+)	scaffold_2_94 scaffold_2:133675..134535(+)	.	.	NODE_28_5 NODE_28:3222..4094(-)	.	.	scaffold_149_2 scaffold_149:652..1443(-)	scaffold_140_2 scaffold_140:304..1098(-)	scaffold_980_7 scaffold_980:7472..8197(-)	.	.	.	.	scaffold_292_24 scaffold_292:22453..22806(-)	scaffold_18_2 scaffold_18:403..678(-)	scaffold_476_2 scaffold_476:965..1852(+)	.	.	.	.	.	.	.	.	.	.	.	.	.	.	scaffold_13_680 scaffold_13:570524..571177(+)	scaffold_31_150 scaffold_31:161949..162830(+)	scaffold_126_4 scaffold_126:2531..3253(-)	.	scaffold_173_3 scaffold_173:1509..2306(+)	scaffold_87_5 scaffold_87:2556..3290(-)	scaffold_134_5 scaffold_134:2559..3293(+)	scaffold_3_649 scaffold_3:548552..549169(+)	scaffold_7_488 scaffold_7:434803..435420(-)	.	scaffold_256_8 scaffold_256:3489..4322(+)	scaffold_1475_4 scaffold_1475:1767..2591(+)	.	.	scaffold_35_100 scaffold_35:110060..110842(+)	.	.	.	.	scaffold_150_198 scaffold_150:383890..384750(-)	.	.	.	.	.	.	.	.	scaffold_17_161 scaffold_17:212615..213475(+)	scaffold_95_73 scaffold_95:108961..109821(+)	.	scaffold_185_4 scaffold_185:5801..6727(-)	scaffold_8_816 scaffold_8:764762..765472(-)	.	.	.	.	scaffold_1201_3 scaffold_1201:1489..2181(-)	scaffold_916_4 scaffold_916:2172..2882(+)	.	Supercontig_2_206 Supercontig_2:182645..183271(+)	scaffold_97_10 scaffold_97:8054..8845(+)	scaffold_644_2 scaffold_644:2748..3464(-)	scaffold_45_37 scaffold_45:34458..35168(-)	.	.	.
NCVOG0256	.	.	.	.	.	.	.	.	.	.	.	scaffold_1604_3 scaffold_1604:734..1333(+)	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	scaffold_10_483 scaffold_10:451741..452475(-)	scaffold_57_38 scaffold_57:27013..27531(+)	.	scaffold_52_97 scaffold_52:85501..85917(+)	.	.	scaffold_34_189 scaffold_34:145480..146067(-)	scaffold_68_41 scaffold_68:28586..29104(-)	.	scaffold_167_25 scaffold_167:19640..20407(-)	scaffold_570_3 scaffold_570:1254..2315(-)	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	scaffold_15_479 scaffold_15:444501..445856(-)	.	.	.	.	.	.	.	.	.	scaffold_405_27 scaffold_405:16275..17030(+)	.	.	.	.
NCVOG0262	scaffold_22_201 scaffold_22:254987..256225(+)	scaffold_176_3 scaffold_176:1389..2582(+)	.	.	.	.	NODE_90_15 NODE_90:21795..23126(+)	.	.	.	.	.	.	.	.	.	.	.	scaffold_98_36 scaffold_98:42804..44138(+)	.	.	scaffold_340_1 scaffold_340:1026..1604(+)	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	scaffold_41_197 scaffold_41:144948..146402(-)	scaffold_2895_2 scaffold_2895:271..861(+)	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	scaffold_194_24 scaffold_194:15931..17262(-)	scaffold_185_5 scaffold_185:6797..8095(+)	.	scaffold_5184_2 scaffold_5184:624..1457(-)	.	.	.	.	.	.	.	.	.	.	.	.	.
NCVOG0267	scaffold_7_37 scaffold_7:46783..49173(+)	scaffold_23_43 scaffold_23:56693..59095(+)	Supercontig_13_685 Supercontig_13:743851..746241(+)	scaffold_477_4 scaffold_477:6802..10191(-)	scaffold_13_79 scaffold_13:80234..81382(-)	scaffold_387_5 scaffold_387:6693..8690(-)	NODE_308_4 NODE_308:3958..4863(+)	scaffold_631_11 scaffold_631:6076..7314(-)	scaffold_63_59 scaffold_63:49303..52347(-)	scaffold_28_37 scaffold_28:29761..32805(+)	scaffold_11_80 scaffold_11:62701..63582(+)	scaffold_317_14 scaffold_317:12127..16071(-)	scaffold_36_52 scaffold_36:37337..40018(-)	scaffold_65_14 scaffold_65:17329..19701(+)	scaffold_25_263 scaffold_25:163117..163836(+)	scaffold_115_17 scaffold_115:11365..12660(-)	scaffold_153_80 scaffold_153:43025..44341(+)	scaffold_297_30 scaffold_297:20770..22086(-)	scaffold_65_30 scaffold_65:19959..21329(+)	scaffold_2_938 scaffold_2:650722..651816(-)	scaffold_1310_2 scaffold_1310:661..1578(-)	scaffold_42_106 scaffold_42:106987..107979(+)	scaffold_143_20 scaffold_143:16864..20238(-)	scaffold_3793_3 scaffold_3793:821..2368(-)	scaffold_183_3 scaffold_183:1101..1892(+)	scaffold_941_4 scaffold_941:1959..4709(-)	scaffold_1670_2 scaffold_1670:1761..4511(+)	scaffold_504_2 scaffold_504:1741..4491(+)	scaffold_40_127 scaffold_40:85037..86125(+)	scaffold_10_214 scaffold_10:214952..217759(+)	scaffold_289_19 scaffold_289:17153..18571(-)	scaffold_171_56 scaffold_171:33774..36308(+)	scaffold_296_15 scaffold_296:12448..14982(-)	scaffold_27_277 scaffold_27:193451..196369(-)	scaffold_6_951 scaffold_6:973422..976640(+)	scaffold_28_108 scaffold_28:106389..109607(-)	scaffold_54_123 scaffold_54:117565..119589(+)	scaffold_9_395 scaffold_9:281801..283882(+)	scaffold_8_301 scaffold_8:248074..250119(+)	scaffold_14_134 scaffold_14:104189..106234(+)	scaffold_13_677 scaffold_13:486592..488898(+)	scaffold_38_78 scaffold_38:58236..60542(-)	scaffold_217_14 scaffold_217:10555..11418(-)	scaffold_17_58 scaffold_17:43210..46032(-)	scaffold_16_268 scaffold_16:203724..204785(+)	scaffold_19_11 scaffold_19:10830..13406(-)	scaffold_1178_28 scaffold_1178:16676..17392(-)	scaffold_37_312 scaffold_37:328418..331846(+)	scaffold_344_14 scaffold_344:7521..9617(+)	scaffold_12_45 scaffold_12:37001..40057(+)	scaffold_55_45 scaffold_55:40355..43477(+)	scaffold_247_28 scaffold_247:18347..19138(+)	scaffold_13_530 scaffold_13:887435..890779(+)	scaffold_1561_1 scaffold_1561:376..3090(+)	scaffold_370_4 scaffold_370:4019..6541(-)	scaffold_32_132 scaffold_32:100871..102340(-)	scaffold_95_86 scaffold_95:79776..83129(+)	c_7180000084074_1 c_7180000084074:470..3868(-)	scaffold_470_30 scaffold_470:17094..18104(+)	scaffold_251_4 scaffold_251:1526..2563(+)	scaffold_153_12 scaffold_153:10726..12177(+)	scaffold_8_886 scaffold_8:1159130..1160815(-)	scaffold_58_37 scaffold_58:47565..49289(-)	scaffold_424_26 scaffold_424:14795..15727(-)	scaffold_182_36 scaffold_182:30866..33484(+)	scaffold_1_2191 scaffold_1:1909054..1911120(-)	scaffold_227_10 scaffold_227:6680..9385(+)	scaffold_94_210 scaffold_94:143302..144066(+)	scaffold_5153_2 scaffold_5153:337..1578(+)	scaffold_182_19 scaffold_182:14267..16108(+)	scaffold_504_23 scaffold_504:16465..19392(+)	scaffold_139_56 scaffold_139:42970..43875(+)	scaffold_395_7 scaffold_395:3421..5751(-)	Supercontig_5_137 Supercontig_5:134316..137423(+)	scaffold_41_67 scaffold_41:53233..56268(+)	scaffold_181_29 scaffold_181:24598..27873(+)	scaffold_1_2282 scaffold_1:1938742..1941249(+)	scaffold_138_61 scaffold_138:33518..34675(+)	scaffold_3_290 scaffold_3:199451..199963(-)	scaffold_65_21 scaffold_65:17424..19124(+)
NCVOG0268	.	.	.	scaffold_80_43 scaffold_80:68990..71308(-)	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	scaffold_62_252 scaffold_62:190782..192533(+)	.	.	.	.	.	.	.	.	.	.	.	.	.	c_7180000068409_2 c_7180000068409:700..2469(+)	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
NCVOG0271	scaffold_122_10 scaffold_122:5672..8764(-)	scaffold_37_88 scaffold_37:91016..94333(+)	Supercontig_4_1545 Supercontig_4:1626753..1629845(+)	scaffold_238_59 scaffold_238:90078..91622(+)	scaffold_3_175 scaffold_3:186891..190775(+)	scaffold_220_2 scaffold_220:598..3867(+)	NODE_5382_1 NODE_5382:42..3077(+)	scaffold_277_27 scaffold_277:19457..20449(-)	scaffold_95_48 scaffold_95:43580..46237(+)	scaffold_33_123 scaffold_33:111688..114036(+)	scaffold_49_17 scaffold_49:15186..17609(-)	scaffold_1170_10 scaffold_1170:6307..7569(-)	scaffold_6_577 scaffold_6:473532..476846(-)	scaffold_37_7 scaffold_37:8356..13593(+)	scaffold_19_210 scaffold_19:130789..131412(+)	scaffold_10_31 scaffold_10:23811..24566(+)	scaffold_220_40 scaffold_220:23791..24546(+)	scaffold_286_3 scaffold_286:1808..3529(-)	scaffold_69_20 scaffold_69:16702..17511(-)	scaffold_22_373 scaffold_22:268958..270442(+)	scaffold_7_244 scaffold_7:172811..174238(-)	scaffold_21_292 scaffold_21:244708..246132(-)	scaffold_39_373 scaffold_39:323712..324530(+)	scaffold_1165_9 scaffold_1165:3468..4907(+)	scaffold_134_26 scaffold_134:21722..22882(-)	scaffold_411_6 scaffold_411:5270..9964(+)	scaffold_920_2 scaffold_920:2388..7055(-)	scaffold_166_2 scaffold_166:2768..8608(-)	scaffold_217_21 scaffold_217:20325..21236(-)	scaffold_326_15 scaffold_326:14259..15971(+)	scaffold_34_9 scaffold_34:7724..9058(+)	scaffold_1_173 scaffold_1:125980..127314(-)	scaffold_1_122 scaffold_1:95336..96670(-)	scaffold_29_63 scaffold_29:47248..48384(-)	scaffold_15_392 scaffold_15:355668..357746(+)	scaffold_46_30 scaffold_46:33562..36846(-)	scaffold_110_30 scaffold_110:33363..36512(+)	scaffold_54_91 scaffold_54:74813..75991(-)	scaffold_5_244 scaffold_5:200705..201883(-)	scaffold_9_540 scaffold_9:426740..428290(+)	scaffold_6_221 scaffold_6:192305..193483(-)	scaffold_32_53 scaffold_32:36026..37204(+)	scaffold_5_213 scaffold_5:171148..172353(+)	scaffold_3_323 scaffold_3:224471..225214(+)	scaffold_12_287 scaffold_12:209277..210470(+)	scaffold_4_84 scaffold_4:83369..85843(-)	scaffold_199_13 scaffold_199:9549..10145(+)	scaffold_19_269 scaffold_19:268771..271452(-)	scaffold_388_10 scaffold_388:5231..6367(+)	scaffold_316_3 scaffold_316:3131..4570(+)	scaffold_112_25 scaffold_112:17290..18729(-)	scaffold_178_34 scaffold_178:19769..20929(+)	scaffold_21_324 scaffold_21:609830..611374(+)	scaffold_3435_3 scaffold_3435:1788..2600(+)	scaffold_10_146 scaffold_10:121605..123632(+)	scaffold_2_472 scaffold_2:333343..334137(+)	scaffold_61_30 scaffold_61:34860..35759(+)	c_7180000073388_7 c_7180000073388:3702..5246(+)	scaffold_192_19 scaffold_192:9402..10463(-)	scaffold_59_138 scaffold_59:96037..96975(-)	scaffold_663_6 scaffold_663:6022..6813(-)	scaffold_26_140 scaffold_26:195832..197439(-)	scaffold_603_8 scaffold_603:10537..12144(+)	scaffold_142_14 scaffold_142:6635..7465(+)	scaffold_11_734 scaffold_11:511283..512194(+)	scaffold_17_555 scaffold_17:481091..483349(+)	scaffold_216_8 scaffold_216:6015..7589(-)	scaffold_21_56 scaffold_21:43461..44837(+)	scaffold_587_6 scaffold_587:3961..4770(-)	scaffold_38_51 scaffold_38:32929..33735(+)	scaffold_2087_1 scaffold_2087:2..1171(-)	scaffold_6_365 scaffold_6:280760..281710(+)	scaffold_330_20 scaffold_330:19073..19867(+)	Supercontig_3_1749 Supercontig_3:1427276..1428286(+)	scaffold_64_18 scaffold_64:15254..17788(-)	scaffold_257_20 scaffold_257:20568..22874(+)	scaffold_46_61 scaffold_46:55484..60130(-)	scaffold_244_31 scaffold_244:23639..25654(-)	scaffold_11_22 scaffold_11:17090..18295(-)	scaffold_918_3 scaffold_918:1789..5217(+)
