NCVOG0244	4.4e-13 (9 hits)	2.2e-12 (7 hits)	1.4e-12 (15 hits)	3e-38 (488 hits)	3.8e-14 (7 hits)	6.6e-30 (32 hits)	1.9e-24 (37 hits)	2.8e-16 (4 hits)	7e-11 (6 hits)	7.7e-28 (58 hits)	1.3e-30 (25 hits)	2.7e-21 (17 hits)	5.7e-33 (28 hits)	5.2e-53 (92 hits)	9.9e-11 (2 hits)	9.9e-10 (1 hits)	1.4e-15 (21 hits)	1.2e-17 (29 hits)	3.7e-35 (48 hits)	1.8e-35 (34 hits)	9.7e-35 (47 hits)	7.2e-35 (37 hits)	8.9e-33 (42 hits)	2e-23 (39 hits)	4.6e-34 (131 hits)	3.8e-40 (60 hits)	3e-36 (126 hits)	3.8e-34 (31 hits)	1.6e-17 (17 hits)	2.6e-14 (12 hits)	3.5e-10 (4 hits)	8e-33 (42 hits)	6e-24 (27 hits)	7.7e-86 (48 hits)	9.9e-112 (76 hits)	3.7e-68 (84 hits)	6.7e-22 (15 hits)	1.2e-17 (23 hits)	2.5e-36 (55 hits)	7.8e-13 (17 hits)	5.8e-23 (20 hits)	3.4e-26 (23 hits)	2e-26 (19 hits)	4.1e-27 (22 hits)	9.4e-17 (12 hits)	3e-18 (14 hits)	1e-19 (24 hits)	8.3e-29 (35 hits)	3.4e-42 (157 hits)	8.8e-28 (18 hits)	1.7e-14 (19 hits)	9.5e-28 (74 hits)	1.1e-13 (15 hits)	5.2e-14 (12 hits)	3.8e-34 (44 hits)		2.3e-36 (556 hits)	2.9e-32 (129 hits)	5.6e-57 (144 hits)	4.7e-36 (48 hits)	7e-26 (32 hits)	4.4e-26 (7 hits)	1e-36 (190 hits)	6.6e-45 (38 hits)	1.7e-133 (1834 hits)	6.2e-63 (662 hits)	1.3e-69 (119 hits)	3.2e-54 (83 hits)	2.3e-126 (585 hits)	4.9e-44 (531 hits)	4.6e-39 (30 hits)	1.7e-51 (40 hits)	4.5e-29 (21 hits)	1.3e-28 (22 hits)	1.9e-41 (112 hits)	9.4e-16 (34 hits)	1.4e-49 (71 hits)	5.3e-67 (134 hits)	1e-32 (48 hits)	1.9e-36 (98 hits)	2.5e-19 (17 hits)	1.8e-15 (42 hits)	1e-11 (11 hits)	3e-11 (8 hits)	5.5e-48 (114 hits)	2.4e-17 (20 hits)	1.2e-18 (18 hits)	4.2e-15 (18 hits)	8.4e-49 (133 hits)	4e-31 (27 hits)	1.3e-21 (18 hits)	1.7e-17 (8 hits)	1.4e-20 (32 hits)	1.3e-12 (5 hits)	1.5e-21 (20 hits)
NCVOG0245	2.6e-21 (5 hits)	1.5e-39 (5 hits)	3.5e-21 (8 hits)	5.9e-12 (2 hits)	1.6e-20 (5 hits)	1.6e-20 (5 hits)	3.9e-21 (5 hits)	7.8e-23 (2 hits)	3.2e-18 (5 hits)	6.3e-17 (2 hits)	2.3e-27 (5 hits)	1.5e-23 (5 hits)	2.9e-20 (4 hits)	1.1e-15 (4 hits)	1.1e-22 (5 hits)	1.8e-19 (5 hits)	4.6e-21 (5 hits)	1.1e-18 (4 hits)	7.7e-21 (4 hits)	7.7e-21 (4 hits)	1.8e-20 (3 hits)	1.8e-19 (4 hits)	7.7e-21 (6 hits)	1.5e-21 (7 hits)	1.1e-18 (6 hits)	2.8e-20 (6 hits)	8.7e-11 (2 hits)	2.4e-20 (3 hits)	1.3e-57 (9 hits)	3.8e-19 (6 hits)	3.8e-19 (2 hits)	1.5e-14 (3 hits)	2.2e-16 (6 hits)	7.4e-21 (7 hits)	7.3e-21 (6 hits)	7.4e-21 (6 hits)	2.9e-19 (3 hits)	2.2e-20 (6 hits)	7.4e-20 (5 hits)	1.8e-24 (3 hits)	5.7e-33 (4 hits)	2.6e-23 (3 hits)	2.4e-23 (3 hits)	2.3e-23 (3 hits)	1.3e-23 (3 hits)	2.2e-22 (8 hits)	9.1e-30 (5 hits)	2.8e-16 (8 hits)	1.7e-22 (6 hits)	3.9e-21 (4 hits)	6.5e-21 (4 hits)	2.6e-20 (4 hits)	7.7e-23 (5 hits)	8.1e-23 (7 hits)	2e-23 (5 hits)	4.6e-22 (1 hits)		1.7e-23 (3 hits)	1.8e-21 (6 hits)	4.7e-23 (5 hits)	1.7e-20 (6 hits)	1.1e-20 (3 hits)	2.6e-23 (7 hits)	1.5e-21 (5 hits)	1.8e-11 (2 hits)	2.6e-14 (3 hits)	3.7e-18 (2 hits)	1.9e-22 (6 hits)		5.3e-12 (1 hits)	3.4e-19 (4 hits)	4e-21 (5 hits)	5.2e-21 (3 hits)	5.3e-21 (3 hits)	3e-18 (5 hits)	2.9e-21 (5 hits)	7.5e-18 (3 hits)	6.3e-22 (5 hits)	1.5e-14 (2 hits)	2.5e-58 (3 hits)	7.7e-22 (7 hits)	3e-17 (3 hits)	9.6e-18 (4 hits)	7.7e-21 (5 hits)	2.3e-22 (8 hits)	2.4e-22 (6 hits)	2e-17 (5 hits)	1.1e-22 (5 hits)	4.5e-53 (5 hits)	1.6e-22 (6 hits)	3.3e-22 (3 hits)	6.5e-19 (5 hits)	1.9e-28 (4 hits)	1.3e-14 (1 hits)	7.6e-19 (2 hits)
NCVOG0246	5.9e-10 (2 hits)	2.6e-33 (3 hits)	7.6e-10 (1 hits)		6.1e-13 (2 hits)		6.1e-13 (2 hits)		1.3e-11 (1 hits)		1.8e-10 (2 hits)	5.2e-14 (3 hits)		2e-12 (1 hits)			3.1e-09 (3 hits)	4.6e-12 (3 hits)	3.7e-13 (3 hits)	4.8e-12 (3 hits)	2e-12 (3 hits)	4e-37 (3 hits)	1.1e-12 (6 hits)	2.4e-12 (2 hits)	7.3e-14 (1 hits)	2.5e-13 (1 hits)		3.7e-14 (1 hits)				1e-15 (1 hits)	2.7e-11 (2 hits)	2.8e-11 (1 hits)	6.8e-11 (1 hits)		3.6e-14 (2 hits)	1.2e-12 (2 hits)	2e-12 (2 hits)	1.1e-09 (2 hits)	5.1e-13 (2 hits)	5.6e-11 (1 hits)	1.3e-09 (2 hits)	5.1e-10 (2 hits)	8.7e-11 (2 hits)	1.9e-10 (2 hits)	6.5e-13 (1 hits)		2.3e-13 (1 hits)		3.2e-14 (1 hits)	4.3e-10 (1 hits)							8.7e-10 (1 hits)	1.4e-13 (3 hits)	2.8e-09 (2 hits)	2.4e-12 (1 hits)	6.5e-17 (16 hits)	1.3e-11 (4 hits)		4.1e-11 (3 hits)	1.2e-17 (1 hits)	1.6e-10 (1 hits)	6.8e-10 (1 hits)		1.3e-11 (2 hits)	1.5e-13 (1 hits)	6.8e-15 (1 hits)	5e-14 (1 hits)	1.9e-16 (1 hits)	4.3e-12 (1 hits)		1.7e-12 (3 hits)	4.2e-16 (3 hits)	1e-13 (2 hits)	6.7e-11 (1 hits)	9.4e-13 (1 hits)		7.8e-15 (2 hits)	3.5e-35 (5 hits)	1.6e-14 (3 hits)	5.7e-13 (3 hits)	3.9e-12 (3 hits)	1.5e-09 (1 hits)	5.9e-12 (3 hits)	1.6e-12 (2 hits)	2.6e-12 (2 hits)	5.3e-12 (1 hits)	4.3e-11 (1 hits)	2.6e-11 (1 hits)
NCVOG0248			3.9e-42 (6 hits)	1.5e-10 (1 hits)	1.1e-10 (1 hits)	3.5e-76 (4 hits)	5.4e-86 (4 hits)	4.4e-09 (1 hits)	2e-36 (8 hits)	2e-16 (6 hits)	2.7e-30 (1 hits)	7.6e-30 (1 hits)	6e-35 (2 hits)		3.5e-21 (10 hits)		1e-27 (10 hits)	1.7e-87 (6 hits)					1.9e-40 (2 hits)	2.5e-23 (5 hits)			2.3e-13 (1 hits)	6e-11 (2 hits)	6.3e-09 (3 hits)				2.5e-18 (7 hits)				2e-31 (2 hits)	1.9e-14 (4 hits)	9.9e-19 (3 hits)	1.7e-10 (1 hits)					5.8e-18 (1 hits)	1.6e-22 (8 hits)	6.6e-60 (6 hits)		4.1e-14 (2 hits)	4.6e-30 (3 hits)					6.6e-09 (2 hits)		4.3e-12 (1 hits)			4.6e-30 (19 hits)			1.8e-82 (22 hits)	6.3e-10 (2 hits)	6.8e-53 (5 hits)	5.2e-09 (1 hits)						1.1e-23 (3 hits)	6.3e-11 (2 hits)	1e-86 (9 hits)	9.5e-52 (6 hits)	2.4e-18 (10 hits)	1.2e-13 (2 hits)	2.6e-22 (2 hits)	3.4e-15 (7 hits)	1.4e-15 (10 hits)	2.7e-22 (5 hits)			5e-14 (2 hits)		5.5e-84 (10 hits)	6.6e-80 (5 hits)	9.4e-87 (3 hits)	1.1e-69 (2 hits)	1.7e-26 (1 hits)		8.1e-20 (14 hits)	3.1e-18 (1 hits)	1.1e-22 (3 hits)	1.2e-15 (2 hits)
NCVOG0249	5.3e-77 (1 hits)	1.4e-66 (5 hits)	1e-19 (1 hits)	3.7e-25 (1 hits)							1.3e-09 (6 hits)		5.3e-26 (2 hits)	1.3e-15 (1 hits)																						2.3e-09 (3 hits)		2.3e-27 (29 hits)	1.6e-26 (6 hits)								7.6e-12 (2 hits)				1.1e-48 (3 hits)						7.3e-24 (2 hits)						6.7e-22 (6 hits)	7.8e-10 (2 hits)		1.5e-10 (4 hits)			2.7e-24 (1 hits)	8.2e-24 (1 hits)		6.3e-81 (1 hits)	3.6e-21 (2 hits)	2.2e-20 (10 hits)	6.2e-13 (1 hits)				1.8e-17 (11 hits)	2e-16 (4 hits)			5.9e-09 (2 hits)			2.4e-19 (2 hits)	5.3e-25 (3 hits)			3.5e-22 (5 hits)	8.2e-18 (3 hits)	2.5e-15 (7 hits)		9.9e-09 (3 hits)	
NCVOG0256														7.9e-15 (1 hits)																								5.8e-13 (1 hits)	5.2e-15 (2 hits)	8.7e-09 (1 hits)	3.2e-10 (1 hits)	6.4e-10 (1 hits)	4.1e-10 (1 hits)	2e-10 (1 hits)	2e-10 (1 hits)	4.8e-09 (4 hits)		5.7e-12 (2 hits)																									9.8e-11 (1 hits)	4.2e-10 (1 hits)						3.1e-09 (2 hits)											1.9e-10 (1 hits)			2.1e-09 (2 hits)	
NCVOG0262	1.1e-56 (1 hits)	7.3e-58 (1 hits)							2.5e-42 (4 hits)													3e-53 (1 hits)																									2.1e-53 (4 hits)	2.2e-60 (1 hits)																							8.7e-58 (1 hits)	3.6e-62 (1 hits)			8e-43 (2 hits)																				
NCVOG0267	3.1e-76 (11 hits)	3.4e-76 (10 hits)	4.2e-76 (26 hits)	2.7e-81 (27 hits)	4.7e-84 (6 hits)	4.7e-84 (13 hits)	2.5e-83 (14 hits)	4.1e-79 (9 hits)	2.3e-59 (11 hits)	4.3e-77 (19 hits)	1.8e-74 (14 hits)	1.1e-74 (15 hits)	2.9e-74 (10 hits)	2.5e-81 (20 hits)	3.2e-78 (13 hits)	7e-73 (9 hits)	1.1e-69 (26 hits)	1.5e-82 (21 hits)	5.8e-83 (15 hits)	7.2e-83 (16 hits)	1.5e-82 (18 hits)	2.1e-73 (15 hits)	8.2e-83 (24 hits)	4.7e-83 (15 hits)	1.3e-84 (21 hits)	5.1e-83 (19 hits)	1.5e-80 (20 hits)	5.4e-85 (21 hits)	4.1e-78 (14 hits)	4.1e-78 (10 hits)	8.4e-71 (9 hits)	5.8e-95 (20 hits)	1.8e-80 (12 hits)	1.2e-74 (19 hits)	4.8e-75 (18 hits)	1.6e-103 (17 hits)	3.1e-83 (10 hits)	4.4e-75 (10 hits)	5.5e-83 (11 hits)	1.1e-80 (15 hits)	2.6e-80 (13 hits)	1.3e-80 (18 hits)	1.4e-80 (16 hits)	1.4e-80 (16 hits)	5.8e-74 (15 hits)	4.7e-83 (13 hits)	1e-80 (14 hits)	4.6e-83 (12 hits)	1.3e-81 (10 hits)	1.9e-113 (15 hits)	1.9e-81 (12 hits)	9.6e-73 (20 hits)	6e-75 (12 hits)	1.2e-77 (10 hits)	2.8e-86 (22 hits)	1.3e-76 (7 hits)	1.9e-82 (28 hits)	3.7e-80 (19 hits)	4.4e-81 (11 hits)	1.4e-84 (19 hits)	5.3e-81 (9 hits)	2.8e-76 (8 hits)	1.1e-79 (34 hits)	4.3e-82 (14 hits)	2.2e-73 (24 hits)	1.5e-71 (18 hits)	4.7e-72 (20 hits)	1e-82 (20 hits)	2.5e-83 (26 hits)	1.3e-72 (13 hits)	7.8e-84 (14 hits)	1.7e-69 (12 hits)	1.8e-72 (15 hits)	4.8e-84 (15 hits)	5.9e-86 (19 hits)	8.3e-74 (24 hits)	8.4e-66 (7 hits)	2.2e-85 (21 hits)	7.4e-75 (21 hits)	5.6e-82 (22 hits)	5.6e-81 (17 hits)	1.1e-66 (14 hits)	1e-71 (14 hits)	4e-81 (9 hits)	1.1e-76 (16 hits)	1.2e-82 (15 hits)	2.1e-82 (15 hits)	7e-80 (12 hits)	8.9e-81 (16 hits)	2e-75 (16 hits)	3.8e-81 (18 hits)	2.6e-83 (10 hits)	5.1e-85 (17 hits)	6.5e-70 (11 hits)	1.5e-83 (14 hits)
NCVOG0268		7.5e-17 (2 hits)		4.3e-14 (4 hits)						7e-11 (2 hits)																			7.1e-10 (2 hits)	7.1e-10 (2 hits)	2.2e-09 (2 hits)	8e-09 (1 hits)																				4.2e-11 (3 hits)									2.6e-12 (2 hits)				2.2e-11 (3 hits)				5.2e-09 (1 hits)		4.7e-12 (3 hits)															3.5e-17 (4 hits)	3.3e-24 (3 hits)						8.2e-09 (1 hits)		
NCVOG0271	0.0 (4 hits)	0.0 (4 hits)	0.0 (7 hits)	0.0 (10 hits)	0.0 (6 hits)	0.0 (7 hits)	0.0 (4 hits)	0.0 (3 hits)	4.5e-134 (12 hits)	2e-220 (4 hits)	0.0 (4 hits)	0.0 (2 hits)	0.0 (7 hits)	0.0 (5 hits)	0.0 (6 hits)	0.0 (4 hits)	1.4e-302 (6 hits)	0.0 (5 hits)	2.5e-300 (3 hits)	0.0 (3 hits)	0.0 (3 hits)	1.7e-300 (3 hits)	0.0 (6 hits)	0.0 (7 hits)	0.0 (12 hits)	0.0 (5 hits)	0.0 (3 hits)	0.0 (12 hits)	0.0 (9 hits)	0.0 (6 hits)	4.3e-303 (3 hits)	4.9e-302 (7 hits)	0.0 (6 hits)	0.0 (7 hits)	0.0 (7 hits)	0.0 (5 hits)	0.0 (4 hits)	0.0 (4 hits)	0.0 (5 hits)	0.0 (5 hits)	0.0 (4 hits)	0.0 (4 hits)	0.0 (4 hits)	0.0 (4 hits)	0.0 (4 hits)	0.0 (4 hits)	0.0 (3 hits)	0.0 (3 hits)	0.0 (4 hits)	0.0 (5 hits)	0.0 (4 hits)	0.0 (8 hits)	0.0 (4 hits)	0.0 (3 hits)	0.0 (7 hits)	0.0 (3 hits)	0.0 (39 hits)	6.7e-292 (7 hits)	0.0 (3 hits)	0.0 (6 hits)	4.4e-299 (10 hits)	0.0 (3 hits)	0.0 (27 hits)	0.0 (4 hits)	0.0 (10 hits)	0.0 (6 hits)	3.5e-291 (2 hits)	0.0 (3 hits)	0.0 (26 hits)	0.0 (9 hits)	0.0 (4 hits)	0.0 (4 hits)	0.0 (7 hits)	0.0 (4 hits)	0.0 (4 hits)	0.0 (3 hits)	1.4e-85 (5 hits)	0.0 (3 hits)	0.0 (7 hits)	0.0 (6 hits)	0.0 (3 hits)	7.2e-291 (4 hits)	2.9e-135 (8 hits)	0.0 (3 hits)	0.0 (9 hits)	1.5e-302 (6 hits)	0.0 (4 hits)	0.0 (4 hits)	0.0 (4 hits)	0.0 (4 hits)	0.0 (4 hits)	0.0 (3 hits)	0.0 (5 hits)	0.0 (6 hits)	0.0 (5 hits)
NCVOG0272	3.3e-21 (4 hits)	7.9e-22 (3 hits)	7.7e-22 (5 hits)	7.3e-18 (3 hits)	3.7e-22 (4 hits)	1.8e-14 (3 hits)	2.4e-23 (4 hits)	2.8e-20 (2 hits)	4.8e-21 (5 hits)	2.5e-15 (1 hits)	2.2e-17 (1 hits)	5.2e-24 (1 hits)	7.5e-15 (1 hits)	3.4e-20 (3 hits)	1.3e-16 (5 hits)	6.5e-23 (5 hits)	6.1e-22 (3 hits)	3.1e-23 (3 hits)	4.6e-23 (4 hits)	4.8e-23 (4 hits)	3.3e-23 (4 hits)	5.4e-23 (4 hits)	4.6e-23 (4 hits)	4.9e-24 (5 hits)	6.9e-27 (4 hits)	2.5e-24 (4 hits)	9.1e-16 (4 hits)	1.1e-24 (2 hits)	1e-19 (3 hits)	6.9e-23 (4 hits)	2.3e-23 (3 hits)	2.1e-15 (2 hits)	1e-21 (6 hits)	2e-21 (3 hits)	2.2e-19 (1 hits)	6.4e-22 (1 hits)	7e-23 (4 hits)	7.5e-21 (5 hits)	7.4e-21 (4 hits)	1.7e-23 (4 hits)	3.3e-16 (3 hits)	6.7e-23 (2 hits)	1.7e-16 (4 hits)	1.7e-16 (4 hits)	6.8e-23 (4 hits)	1.1e-22 (4 hits)	6.2e-19 (4 hits)	3.1e-17 (1 hits)	2.3e-22 (4 hits)	2.4e-16 (5 hits)	3.8e-22 (4 hits)	9.4e-24 (3 hits)	1.2e-13 (2 hits)	7.7e-22 (2 hits)	5.3e-24 (5 hits)	3.8e-23 (1 hits)	1.1e-22 (5 hits)		5.6e-15 (1 hits)	6e-25 (5 hits)	6e-25 (2 hits)	1.1e-21 (3 hits)	2.1e-20 (11 hits)	3.3e-23 (3 hits)	3.1e-10 (2 hits)	1.9e-17 (1 hits)	1.5e-22 (1 hits)	2.8e-21 (2 hits)	3e-23 (5 hits)	1e-12 (3 hits)	4.5e-23 (2 hits)	7.6e-23 (9 hits)	1.9e-22 (5 hits)	1.9e-22 (5 hits)	2.4e-23 (4 hits)	5e-26 (4 hits)	6.4e-26 (5 hits)	8.7e-26 (3 hits)	2.5e-21 (3 hits)	2.7e-23 (6 hits)	6e-22 (5 hits)	7.6e-15 (2 hits)		4e-13 (2 hits)	1.1e-22 (5 hits)	4.2e-24 (5 hits)	1e-24 (5 hits)	2e-21 (3 hits)	2.8e-20 (4 hits)	2.4e-17 (6 hits)	5e-24 (4 hits)	2e-22 (4 hits)	4e-17 (3 hits)	5.1e-15 (3 hits)	2.4e-26 (4 hits)
NCVOG0273	4.9e-43 (1 hits)	7.9e-43 (1 hits)	3e-43 (2 hits)	6.4e-43 (1 hits)	6.7e-42 (1 hits)	6.6e-42 (1 hits)	5.6e-43 (1 hits)	4.7e-34 (1 hits)	1.3e-34 (6 hits)	1.6e-41 (1 hits)	2.7e-38 (1 hits)		9.1e-34 (1 hits)		1.3e-40 (1 hits)	7.9e-42 (1 hits)	3.6e-32 (1 hits)	1.2e-32 (3 hits)	4.8e-17 (2 hits)	4.7e-19 (1 hits)	3.7e-43 (1 hits)	7e-19 (1 hits)	2.9e-43 (3 hits)	2.9e-43 (4 hits)	2.3e-40 (1 hits)	1.3e-40 (2 hits)	9.8e-37 (1 hits)	1.4e-16 (2 hits)	2e-40 (1 hits)	2e-40 (1 hits)	2.8e-37 (1 hits)		6e-38 (2 hits)	1.9e-16 (1 hits)	1.6e-16 (1 hits)		2.1e-39 (1 hits)	2e-45 (1 hits)	2.5e-45 (1 hits)	3.7e-42 (1 hits)	4.1e-42 (1 hits)	5.8e-42 (1 hits)	3.4e-42 (1 hits)	5.8e-42 (1 hits)	5.9e-42 (1 hits)	1.6e-40 (1 hits)	2.4e-43 (1 hits)	2e-16 (4 hits)	6.9e-41 (1 hits)	2e-37 (1 hits)	1.3e-42 (1 hits)	2.3e-39 (1 hits)	1.5e-14 (1 hits)	1.4e-17 (1 hits)	2.7e-33 (1 hits)	2.4e-38 (1 hits)	9.1e-43 (2 hits)		2.8e-19 (1 hits)	1e-41 (1 hits)	4.3e-21 (1 hits)	6.2e-14 (1 hits)	1.1e-39 (3 hits)	8.8e-40 (1 hits)	7.6e-15 (1 hits)		7.6e-40 (1 hits)		1.5e-43 (1 hits)	1.7e-34 (1 hits)	1.8e-18 (1 hits)	1.9e-42 (1 hits)	1.5e-37 (1 hits)	3.2e-34 (1 hits)	3.5e-43 (1 hits)	2.5e-40 (1 hits)		2.5e-40 (1 hits)	8.2e-17 (1 hits)	5e-34 (2 hits)	2e-38 (1 hits)	4.1e-38 (1 hits)		5.7e-38 (1 hits)	5.1e-40 (2 hits)	5e-42 (1 hits)	3.7e-41 (1 hits)	6.6e-44 (1 hits)	3.5e-43 (1 hits)	1.4e-18 (1 hits)	8.7e-19 (1 hits)	5.1e-41 (1 hits)	1.5e-42 (1 hits)		4.4e-35 (1 hits)
NCVOG0274	0.0 (6 hits)	0.0 (8 hits)	0.0 (10 hits)	0.0 (16 hits)	0.0 (4 hits)	0.0 (4 hits)	0.0 (4 hits)	0.0 (4 hits)	0.0 (13 hits)	0.0 (9 hits)	0.0 (3 hits)	0.0 (3 hits)	0.0 (9 hits)	0.0 (6 hits)	3.6e-248 (8 hits)	0.0 (4 hits)	0.0 (8 hits)	0.0 (3 hits)	0.0 (4 hits)	0.0 (6 hits)	0.0 (3 hits)	0.0 (8 hits)	0.0 (14 hits)	0.0 (5 hits)	0.0 (10 hits)	0.0 (8 hits)	6.6e-229 (11 hits)	0.0 (11 hits)	0.0 (13 hits)	0.0 (4 hits)	2.7e-300 (5 hits)	0.0 (4 hits)	0.0 (6 hits)	0.0 (7 hits)	0.0 (6 hits)	0.0 (6 hits)	0.0 (4 hits)	0.0 (4 hits)	0.0 (6 hits)	0.0 (6 hits)	0.0 (3 hits)	0.0 (5 hits)	0.0 (8 hits)	0.0 (5 hits)	0.0 (3 hits)	0.0 (3 hits)	0.0 (5 hits)	1.1e-274 (8 hits)	0.0 (3 hits)	0.0 (5 hits)	0.0 (4 hits)	0.0 (11 hits)	0.0 (3 hits)	0.0 (2 hits)	0.0 (9 hits)	0.0 (5 hits)	0.0 (8 hits)	0.0 (5 hits)	0.0 (3 hits)	0.0 (3 hits)	0.0 (6 hits)	0.0 (3 hits)	0.0 (35 hits)	0.0 (7 hits)	2e-167 (10 hits)	0.0 (6 hits)	0.0 (4 hits)	0.0 (6 hits)	0.0 (59 hits)	1.1e-303 (29 hits)	0.0 (3 hits)	0.0 (5 hits)	0.0 (6 hits)	0.0 (8 hits)	0.0 (9 hits)	0.0 (4 hits)	0.0 (3 hits)	0.0 (4 hits)	0.0 (7 hits)	0.0 (11 hits)	0.0 (3 hits)	0.0 (6 hits)	0.0 (7 hits)	0.0 (4 hits)	0.0 (10 hits)	0.0 (3 hits)	0.0 (3 hits)	0.0 (5 hits)	0.0 (4 hits)	0.0 (3 hits)	0.0 (6 hits)	0.0 (4 hits)	0.0 (3 hits)	0.0 (5 hits)	0.0 (5 hits)
NCVOG0275	1.3e-39 (36 hits)	4.5e-39 (34 hits)	1.3e-39 (69 hits)	5.1e-40 (53 hits)	3.9e-39 (40 hits)	3.8e-39 (32 hits)	3.9e-38 (38 hits)	2.7e-39 (38 hits)	3.1e-33 (24 hits)	5.4e-36 (41 hits)	2.5e-35 (30 hits)	1.1e-49 (31 hits)	5.5e-35 (38 hits)	1.9e-38 (48 hits)	2e-39 (37 hits)	3.1e-34 (29 hits)	9.9e-38 (41 hits)	3.5e-40 (64 hits)	4.5e-49 (59 hits)	3.9e-40 (50 hits)	3.4e-40 (63 hits)	1.7e-79 (60 hits)	3.7e-40 (65 hits)	1.3e-39 (68 hits)	4.6e-39 (61 hits)	6.1e-41 (76 hits)	9.2e-36 (35 hits)	9.2e-60 (48 hits)	5.1e-40 (20 hits)	5.1e-40 (24 hits)	5.1e-40 (17 hits)	1.1e-37 (34 hits)	7e-39 (35 hits)	2.4e-45 (37 hits)	1.7e-45 (43 hits)	1.1e-46 (46 hits)	2.4e-38 (46 hits)	8.3e-39 (44 hits)	9.6e-39 (45 hits)	3.5e-38 (39 hits)	3.5e-38 (35 hits)	3.5e-38 (39 hits)	3.5e-38 (39 hits)	6.6e-37 (38 hits)	3.5e-38 (40 hits)	1.9e-39 (46 hits)	1.3e-37 (33 hits)	8e-37 (25 hits)	1.1e-37 (38 hits)	4.7e-38 (33 hits)	1.2e-40 (27 hits)	8.6e-38 (39 hits)	1.7e-38 (19 hits)	8.9e-46 (20 hits)	5.3e-40 (53 hits)	2.4e-31 (9 hits)	7.8e-40 (93 hits)	4.3e-39 (39 hits)	1.2e-37 (43 hits)	5.9e-40 (50 hits)	2e-38 (30 hits)	1.1e-32 (12 hits)	5.3e-38 (150 hits)	6.1e-39 (42 hits)	2.2e-35 (31 hits)	2.4e-37 (28 hits)	2.4e-47 (36 hits)	3.2e-44 (49 hits)	2.3e-40 (54 hits)	9.1e-36 (32 hits)	3e-34 (34 hits)	3.6e-37 (52 hits)	6.2e-38 (43 hits)	3.6e-38 (41 hits)	1.3e-36 (29 hits)	1e-39 (42 hits)	1.2e-37 (22 hits)	1e-38 (53 hits)	1.2e-35 (45 hits)	2.1e-38 (39 hits)	3.6e-40 (34 hits)	3.7e-40 (30 hits)	2.5e-26 (9 hits)	6.5e-40 (38 hits)	1.3e-36 (49 hits)	2.4e-38 (51 hits)	2.5e-37 (45 hits)	2.5e-36 (30 hits)	1.1e-38 (34 hits)	1.2e-39 (44 hits)	5.1e-37 (44 hits)	3.6e-38 (42 hits)	9.6e-35 (37 hits)	1.9e-39 (20 hits)	9.3e-35 (34 hits)
NCVOG0276	2.9e-171 (3 hits)	2.7e-171 (6 hits)	3.3e-171 (2 hits)		2e-164 (2 hits)	2e-164 (2 hits)	5.3e-165 (2 hits)	4.6e-171 (1 hits)	3.2e-168 (7 hits)	1e-168 (3 hits)	2.5e-168 (2 hits)	8.9e-168 (2 hits)	1.9e-166 (1 hits)	7.8e-169 (2 hits)	5.8e-176 (3 hits)	4.2e-163 (1 hits)	5.9e-155 (2 hits)	3.6e-166 (4 hits)	6.4e-172 (3 hits)	3.4e-172 (1 hits)	2.7e-172 (3 hits)	8.9e-172 (7 hits)	1.4e-172 (2 hits)	7.1e-172 (3 hits)	6.8e-159 (3 hits)	1.4e-162 (3 hits)	7.1e-159 (2 hits)	4.7e-153 (2 hits)	1.6e-170 (4 hits)	1.9e-167 (1 hits)	2.1e-110 (1 hits)	1.5e-167 (2 hits)	2.6e-169 (2 hits)	8.5e-161 (3 hits)	2.3e-161 (7 hits)	7.6e-161 (3 hits)	3.8e-166 (2 hits)	1.6e-168 (3 hits)	2.7e-168 (4 hits)	5.5e-169 (1 hits)	2e-169 (1 hits)	1.7e-169 (1 hits)	1.8e-169 (1 hits)	1.7e-169 (1 hits)	1.7e-169 (1 hits)	1.8e-169 (2 hits)	5.4e-118 (1 hits)	2.1e-120 (1 hits)	1e-165 (2 hits)	1.1e-53 (2 hits)	3.9e-154 (3 hits)	5.6e-167 (2 hits)	5.5e-158 (2 hits)	7e-156 (1 hits)	4.7e-153 (2 hits)	7.5e-162 (1 hits)		1.9e-156 (2 hits)	1.8e-158 (1 hits)	3.3e-173 (2 hits)	8.3e-165 (2 hits)	5.9e-168 (1 hits)	2.1e-172 (9 hits)	9.9e-173 (1 hits)		2.4e-90 (3 hits)	1.3e-162 (4 hits)	2.3e-174 (3 hits)			2e-168 (2 hits)	6.6e-170 (4 hits)	4.6e-167 (3 hits)	2.8e-167 (1 hits)	5.4e-157 (2 hits)	3.3e-163 (3 hits)	3.5e-174 (2 hits)	3.6e-174 (2 hits)	1.1e-172 (3 hits)	7.3e-169 (5 hits)	2e-174 (1 hits)	8.2e-175 (1 hits)	7.2e-57 (1 hits)	1.6e-172 (2 hits)	3e-175 (2 hits)	2.9e-170 (2 hits)	4.1e-170 (2 hits)	1.4e-145 (3 hits)	4.4e-171 (5 hits)	2.2e-161 (2 hits)	8.5e-168 (1 hits)	5.5e-164 (3 hits)	1.3e-171 (3 hits)	6.8e-165 (3 hits)	2.4e-156 (3 hits)
